,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial crypt,Epithelial other,Epithelial villi,Glial,Macrophage,Malignancy epithelial A,Malignancy epithelial B,Mast cell,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,Smooth muscle,Stroma A,Stroma B.1,Stroma B.2,Stroma C,Stroma D,T cell CD4,T cell CD8,T cell regulatory
ABLIM1,0.0510320284697509,0.0171105769230769,0.182063975628332,0.214130434782609,0.0937007493352671,0.027630285152409,0.073365642400495,0.0871526044266933,0.0131017233699935,0.550188500717042,0.373713807130893,0.0126437263953,0.00436580882352941,0.00325515355490114,0.00342066957787482,0.0268398825771231,0.0183007996821139,0.00818227593152064,0.013135593220339,0.0130608908868002,0.00105485232067511,0.0244355726872247,0.0334570191713049,0.090849465104432,0.0337692772905957,0.0166666666666667,0.0877813504823151,0.0496714704980507
ABR,0.0232740213523132,0.0332964743589744,0.0202208682406702,0.0452898550724638,0.0633889291757312,0.0364798426745329,0.0410909465869251,0.0441337993010484,0.0932058793298386,0.293635328730466,0.188262742282843,0.0207847251363827,0.0078125,0.00293962978544384,0,0.0474918885512695,0.0142278845676253,0.00415407854984894,0.00748587570621469,0.00562321209644463,0,0.0236095814977974,0.0311894454751598,0.0181291390728477,0.0168355004535833,0.00277777777777778,0.02508038585209,0.0116496561391213
ABRAXAS1,0.0197153024911032,0.0113733974358974,0.0131759329779132,0.0153079710144928,0.00629441624365482,0,5.15570220664049e-05,0.00473456481943751,0.00957275499366156,0.03541152293795,0.0167304777857542,0.0116365925304238,0.00321691176470588,0.0114587715607909,0.00778748180494905,0.0105654838543544,0.00787016341330154,0.0043219201074186,0.0159604519774011,0.00496935022476502,0,0.00351046255506608,0.0103689960832818,0.0117613346917983,0.0103341397036589,0,0.0226688102893891,0.0132265977484778
ABRAXAS2,0.0218505338078292,0.0185208333333333,0.0211728865194212,0.0320652173913043,0.0180420594633793,0.0217305801376598,0.0135594968034646,0.0213346646696622,0.0253331962860177,0.0709679327015479,0.065984685331419,0.0148258497691985,0.0137867647058824,0.00882940681531342,0,0.0184966781686151,0.0147245815328068,0.0120426317556227,0.0103107344632768,0.0102819779321618,0.00668073136427567,0.0125963656387665,0.0159348587920016,0.0241148751910341,0.0142651950408225,0.00972222222222222,0.0205251875669882,0.0170813439046826
ACAA1,0.0709608540925267,0.069161858974359,0.0546839299314547,0.0832427536231884,0.123335750543872,0.119075712881023,0.184522581975665,0.103045431852222,0.0984136773220955,0.399240083383847,0.432659328387972,0.051250524548888,0.0392922794117647,0.0415387042490534,0.0150655021834061,0.0593886800226606,0.0564471266080564,0.0578633769721383,0.0385593220338983,0.0334940743767879,0.0235583684950774,0.0533452643171806,0.0851989280560709,0.0498408048904738,0.0440504989416389,0,0.080010718113612,0.0530443733847299
ACACA,0.041067615658363,0.0370785256410256,0.0463061690784463,0.0613224637681159,0.0571525259850133,0.0286135693215339,0.0372757269540111,0.0641454484939258,0.0360228869017028,0.309779860731235,0.245214166068437,0.0398363407469576,0.0289522058823529,0.0275504838031132,0.00778748180494905,0.0392516866663233,0.0301718571499528,0.025469956361195,0.0272598870056497,0.0317776869636289,0.0319971870604782,0.042056718061674,0.0437641723356009,0.0495860927152318,0.0404218324765649,0.0166666666666667,0.0331189710610932,0.034734329142757
ACACB,0.00761565836298932,0.0100592948717949,0.0348819497334349,0.0561594202898551,0.00909838046893884,0,0.00706331202309754,0.00856215676485272,0.00991537328262583,0.0218394713109301,0.0105088936747228,0.0118883759966429,0.00528492647058824,0.00641039124947413,0.000509461426491994,0.033483545346861,0.0107510058113545,0.00465760322255791,0.00183615819209039,0.0110175725378014,0.0179324894514768,0.0125963656387665,0.00562770562770562,0.0536614875191034,0.0213713335349259,0.00972222222222222,0.0103429796355841,0.00893381225634062
ACAD9,0.0254092526690391,0.0100272435897436,0.0101294744859101,0.0256340579710145,0.00953347836596568,0,0.00252629408125386,0.0150940256282243,0.0273203823620105,0.119652862993244,0.075955172688841,0.00634913973982375,0.00298713235294117,0.00220340765671014,0,0.0137070608229902,0.008019172502856,0.00314702920443102,0.00748587570621469,0.00288516550878627,0,0,0.0105751391465677,0.00870478858889455,0.00594950105836105,0.00972222222222222,0.0143622722400857,0.00954706732664593
ACADM,0.0182918149466192,0.0175913461538462,0.0213632901751714,0.0344202898550725,0.0178003384094755,0.0177974434611603,0.0121159001856053,0.0179647195872857,0.0222838935142358,0.0511273082097606,0.0297319932998325,0.0158329836340747,0.0103400735294118,0.00535864535128313,0.00487627365356623,0.0191146933099861,0.0192445239159589,0.0244629070157771,0.00748587570621469,0.0129791581528402,0.00246132208157525,0.00846640969162995,0.0169655741084312,0.0192753438614366,0.01577713940127,0.00277777777777778,0.0218649517684887,0.0162490691664111
ACADS,0.00619217081850534,0.00771955128205128,0.0141279512566641,0.0158514492753623,0.0247619047619048,0.0187807276302852,0.0418127448958548,0.0234980862040273,0.0160139788261897,0.08977365129585,0.0710895748584191,0.0112169534200587,0.00160845588235294,0.00451724863273033,0.00342066957787482,0.0112350002575063,0.00861520886107386,0.00566465256797583,0.00466101694915254,0.00464241928892522,0.0179324894514768,0.0142483480176211,0.0105751391465677,0.0176197147223637,0.0135092228605987,0,0.00980707395498392,0.00810153751806912
ACADVL,0.106548042704626,0.0870785256410256,0.0908606245239909,0.144565217391304,0.18178390137781,0.0994100294985251,0.157609816457001,0.09618072890664,0.161558227978209,0.380937033368323,0.46101539443248,0.0685396558959295,0.0533088235294118,0.0249211190576357,0.00778748180494905,0.100847195756296,0.108997665524264,0.153029540114132,0.0385593220338983,0.0437106661217818,0.0446554149085795,0.055272577092511,0.0992166563595135,0.108424605196128,0.0807907469005141,0,0.110289389067524,0.0614985325682246
ACAP2,0.0666903914590747,0.0383285256410256,0.0364051789794364,0.0628623188405797,0.0349141890258642,0.01976401179941,0.0421220870282532,0.0512481278082876,0.0639805392811868,0.163858129185825,0.162658530748983,0.0252328997062526,0.0137867647058824,0.010512200252419,0.00487627365356623,0.031114487304939,0.0337977449957781,0.0283232628398792,0.00748587570621469,0.0139599509603596,0.0109001406469761,0.0197549559471366,0.0381983096268811,0.0292091186958737,0.0283262775929846,0.00277777777777778,0.0583065380493033,0.0290836217092295
ACAP3,0.00832740213523132,0.014963141025641,0.0198400609291698,0.0334239130434783,0.0144162436548223,0,0.0110847597442772,0.0180479281078382,0.021975537054168,0.0725055071778116,0.0799832495812395,0.0202811582039446,0.00712316176470588,0.0104070256625999,0.000509461426491994,0.0243678220116393,0.0202875875428401,0.0187562940584089,0.013135593220339,0.0194769105026563,0.0179324894514768,0.0103937224669604,0.0260358688930117,0.0294638308711156,0.0207665557907469,0,0.0178456591639871,0.0181764422445136
ACAT1,0.0246975088967972,0.0190977564102564,0.0444021325209444,0.0517210144927536,0.0264539521392313,0.011897738446411,0.0525366054856671,0.0423864203694458,0.0343097954568815,0.164878250713346,0.107661322485443,0.0193579521611414,0.0119485294117647,0.00504312158182583,0.000509461426491994,0.0355435958180975,0.0243605026573288,0.0226166498825109,0.0187853107344633,0.0158398038414385,0.00246132208157525,0.0194796255506608,0.030571016285302,0.0294638308711156,0.0222785001511944,0,0.0320471596998928,0.0173441675062421
ACBD5,0.0467615658362989,0.0432323717948718,0.0436405178979436,0.0621376811594203,0.0767802755620014,0.0561455260570305,0.0537739740152609,0.0721750707272425,0.0636036591633261,0.301885007170419,0.228503629257398,0.0350524548887956,0.0153952205882353,0.0186106436684897,0.00633187772925764,0.036470618530154,0.0497913872746237,0.0405756965424639,0.0216101694915254,0.0218471597874949,0.0249648382559775,0.0315941629955947,0.0557204700061843,0.0303553234844626,0.0389098881161173,0.0166666666666667,0.0690246516613076,0.0409982916465899
ACBD6,0.0695373665480427,0.0413092948717949,0.0497334348819497,0.0697463768115942,0.0455982596084119,0.0354965585054081,0.0275830068055269,0.0663920785488434,0.059012574091205,0.279072724315853,0.194404562495015,0.0365631556861099,0.0243566176470588,0.0239745477492638,0.00778748180494905,0.0493974352371633,0.0361818904286495,0.0333585095669688,0.0442090395480226,0.0336166734777278,0.0193389592123769,0.0255368942731278,0.0443826015254587,0.0489493122771269,0.0386074992440278,0,0.0607181136120043,0.036574094353673
ACD,0.0631316725978648,0.0327516025641026,0.0478293983244478,0.0481884057971014,0.0182837805172831,0.0079646017699115,0.00995050525881625,0.0331918788483941,0.0389351423578991,0.108017563831517,0.103713009491904,0.0321989089383131,0.0206801470588235,0.0313367690366008,0.00778748180494905,0.0408482257815316,0.0291784632195897,0.0232880161127895,0.0103107344632768,0.0170657948508378,0.0137130801687764,0.0136976872246696,0.0289218717790146,0.0344307182883342,0.0227320834593287,0.0166666666666667,0.0561629153269025,0.0447654299356082
ACE,0.0175800711743772,0.0294503205128205,0.0423076923076923,0.160960144927536,0.0418274111675127,0.0295968534906588,0.0376881831305424,0.045215510068231,0.0829615924898071,0.187927083487337,0.160943606923506,0.0279185900125892,0.00873161764705882,0.0142984854859066,0.0106986899563319,0.0281789153834269,0.018002781503005,0.0083501174890903,0.0272598870056497,0.0107723743359215,0.0151195499296765,0.0123210352422907,0.0336631622345908,0.0285723382577687,0.023790444511642,0,0.0143622722400857,0.0187020894476324
ACE2,0,0.00531570512820513,0.00384615384615384,0.00869565217391305,0.0132076383853034,0.00993117010816126,0.0296452876881831,0.0152604426693293,0.00498166992154041,0.111950206241961,0.143993778415889,0.00819555182543013,0.00137867647058823,0.000941312578880941,0.0165211062590975,0.00423082865530205,0.00310187254755873,0.00331487076200067,0.00183615819209039,0.00251736820596649,0.0109001406469761,0.00598843612334802,0.00583384869099154,0.00794065206316862,0.00731025098276383,0.00277777777777778,0.00471596998928189,0.00700643917823821
ACER2,0.0154448398576512,0.0048349358974359,0.0325971058644326,0.0207427536231884,0.00648779308677786,0.00108161258603736,0.00881625077335533,0.00452654351805625,0.00200089080755131,0.0456718756930173,0.0446079604371062,0.00500629458665548,0.00666360294117647,0.00819835927639882,0.0121542940320233,0.00459133748776845,0.0068270997864203,0.0143924135615979,0.00748587570621469,0.00161830813240703,0.0123066104078762,0.00791574889867841,0.00851370851370851,0.0107424859908304,0.00171605684910795,0,0.0132904608788853,0.00814534145166236
ACER3,0.0182918149466192,0.0234567307692308,0.0146991622239147,0.0204710144927536,0.0191539763113367,0.00698131760078663,0.0148999793771912,0.0140955233815943,0.0393805461335526,0.0603675394373069,0.0720467416447316,0.0237221989089383,0.00942095588235294,0.0109328986116954,0.000509461426491994,0.00974146366585981,0.00816818159241047,0.00868580060422961,0,0.0036616264814058,0.0137130801687764,0.00295980176211454,0.0113997113997114,0.00934156902699949,0.00761263985485334,0,0.00980707395498392,0.00889000832274738
ACHE,0.0261209964412811,0.0257003205128205,0.0238385376999238,0.0210144927536232,0.0107420836354847,0.0256637168141593,0.0270674365848629,0.02657680146447,0.0190975434268681,0.0353080323482015,0.186866874052804,0.0238061267310113,0.0165441176470588,0.0323885149347918,0,0.0253463459854766,0.019939899667213,0.0148959382343068,0.0159604519774011,0.0078299959133633,0.0291842475386779,0.00598843612334802,0.0361368789940218,0.0325203769740194,0.0201617780465679,0.0375,0.0269560557341908,0.0300911121818739
ACIN1,0.146405693950178,0.103520833333333,0.146458492003046,0.221105072463768,0.18304085085811,0.0915437561455261,0.12234481336358,0.156506906307206,0.173584129920855,0.554446399266695,0.567699609156896,0.0879269827947965,0.0608915441176471,0.0308108960875053,0.00342066957787482,0.137361590358964,0.107060547360056,0.0902567975830816,0.0555084745762712,0.0713771965672252,0.0446554149085795,0.0797769823788546,0.156730571016285,0.121032857870606,0.0925839129120048,0.0166666666666667,0.142979635584137,0.0897958736694555
ACKR3,0.0275444839857651,0.0352836538461538,0.143983244478294,0.256521739130435,0.0207493352671018,0.0207472959685349,0.0207774798927614,0.0262855716425362,0.0444855586391202,0.042005351941927,0.0495932041158172,0.0283382291229543,0.0291819852941176,0.023133151030711,0.0121542940320233,0.065105320080342,0.0381686782893756,0.0159029875797247,0.00183615819209039,0.0265059256232121,0.0376230661040788,0.0472879955947137,0.038404452690167,0.0653782475802343,0.0431433323253704,0.00277777777777778,0.0229367631296892,0.024002365412414
ACKR4,0.000498220640569393,0.00255929487179487,0.00441736481340442,0.00217391304347826,0.00310369833212473,0,0,0.000740555832917291,0.000287799362729983,0.00464524904271205,0.0113464146127463,0.00425094418799832,0.000919117647058822,0.00293962978544384,0.00487627365356623,0,0.00225748770675011,0.000293722725746895,0,0,0.00527426160337553,0,0.00253555967841682,0.00755858380030566,5.29180526156608e-05,0,0.00498392282958199,0.00499145823294932
ACLY,0.0125978647686833,0.00598878205128205,0.0108910891089109,0.0394927536231884,0.00204012569494803,0,0.00541348731697257,0.0312364786154102,0.0172474046664611,0.155002291577344,0.156995293929967,0.00643306756189677,0.00482536764705882,0.00262410601598654,0.000509461426491994,0.0152520986764176,0.00449262405006705,0,0.00183615819209039,0.00145484266448713,0.00246132208157525,0.00185848017621145,0.0225314368171511,0.00641237901171676,0.0057983066223163,0,0.0173097534833869,0.00459722283061019
ACO2,0.0617081850533808,0.0302516025641026,0.0367859862909368,0.0629528985507246,0.0848054145516074,0.0974434611602753,0.112858321303362,0.0509152937260775,0.0603487854181656,0.17127988290779,0.145908111988514,0.0265757448594209,0.0101102941176471,0.00861905763567522,0.000509461426491994,0.0482129062162023,0.0362812298216858,0.0338620342396777,0.0216101694915254,0.0255251328156927,0.0390295358649789,0.0293915198237885,0.0394351680065966,0.036086347427407,0.03422286059873,0,0.0454448017148982,0.0317994655920102
ACOT11,0.00832740213523132,0.0171746794871795,0.00936785986290936,0.00534420289855072,0.0687551365723954,0.0335299901671583,0.0614044132810889,0.0184223664503245,0.0556891766882516,0.0887091766584367,0.0879197575177475,0.0212043642467478,0.0149356617647059,0.00735696255784602,0.00342066957787482,0.00886594221558428,0.00667809069686584,0,0.0159604519774011,0.0120800980792808,0.0151195499296765,0.0114950440528634,0.0142857142857143,0.0154546612328069,0.00791502872694285,0.00972222222222222,0.012486602357985,0.00805773358447589
ACOT12,0,0.000379807692307693,0.000799695354150799,0,0,0,0,0,0,0,0,0.000138480906420477,0.000229779411764705,0.00220340765671014,0,0,0.000221030149505787,0,0.00466101694915254,0,0.00808720112517581,0,0,0.00348318899643403,0.000808890232839431,0,0.00284030010718114,0.000435849139252703
ACOT13,0.036797153024911,0.030411858974359,0.0272658035034273,0.0380434782608696,0.0363161711385062,0.0266470009832842,0.0344916477624252,0.0604426693293393,0.0574022681330729,0.191061369919721,0.147064688521975,0.0327024758707512,0.0326286764705882,0.0182951198990324,0.0150655021834061,0.0249858371530103,0.0301221874534347,0.0256377979187647,0.0216101694915254,0.0147364119329792,0.00808720112517581,0.0203056167400881,0.0419088847660276,0.0247516556291391,0.0204641669186574,0.0166666666666667,0.0210610932475884,0.0261049542248894
ACOT7,0.0488967971530249,0.0534887820512821,0.0645849200304646,0.150452898550725,0.109605994682137,0.0256637168141593,0.0644978346050732,0.121684140455983,0.0740535169767362,0.275080944425553,0.37152029991226,0.0682878724297104,0.0326286764705882,0.0257625157761885,0.0194323144104803,0.0559380954833393,0.0435826752098545,0.0323514602215509,0.0357344632768362,0.0307151614221496,0.0263713080168776,0.0632571585903084,0.116944959802103,0.0571001018848701,0.0529709706682794,0,0.0679528403001072,0.0466928030137106
ACOT8,0.0111743772241993,0.0125913461538462,0.0145087585681645,0.0206521739130435,0.0181387478849408,0.0079646017699115,0.0257269540111363,0.0179647195872857,0.0146092438414363,0.0646993598367806,0.0684972481454894,0.0113848090642048,0.00298713235294117,0.00956562894404712,0,0.0165396302209404,0.0126881239755625,0.0065038603558241,0.00748587570621469,0.00823865958316305,0.0193389592123769,0.00653909691629956,0.0132549989692847,0.0154546612328069,0.0118460840641064,0,0.0207931404072883,0.0175631871742082
ACOT9,0.0311032028469751,0.0292580128205128,0.0331683168316832,0.0620471014492754,0.0209910563210056,0.0168141592920354,0.0161373479067849,0.0419287735064071,0.0530510158632268,0.156288531764219,0.196438541915929,0.0236382710868653,0.0229779411764706,0.0128260412284392,0.000509461426491994,0.0312174898285008,0.0219763572244574,0.0130496811010406,0.013135593220339,0.021642827952595,0.0165260196905767,0.0101183920704846,0.0472686044114616,0.0230960264900662,0.0171378893256728,0,0.034994640943194,0.0178698147093609
ACOX1,0,0.00525160256410256,0.0027037319116527,0.0115942028985507,0.0124341310128112,0.0286135693215339,0.0425345432047845,0.0205441837244134,0.00946996950697228,0.112866837179734,0.119187205870623,0.0031598825010491,0.000229779411764705,0,0.000509461426491994,0.00423082865530205,0.0118437391347539,0.00986069150721719,0,0.00676747037188394,0.00246132208157525,0.00158314977973568,0.0113997113997114,0.00653973509933775,0.00549591775022679,0,0.00551982851018221,0.00179377108064304
ACOX2,0.0111743772241993,0.0123349358974359,0.0148895658796649,0.0183876811594203,0.0138361131254532,0.00403146509341199,0.015518663641988,0.0214594774504909,0.0126905814232364,0.0597465958988158,0.0576892398500439,0.00987410826689047,0.00528492647058824,0.0111432477913336,0.0106986899563319,0.0205052273780708,0.00742313614463816,0,0,0.00897425418880261,0.00949367088607595,0.00406112334801762,0.0144918573490002,0.0199121242995415,0.0172890837617176,0,0.010075026795284,0.0104669499321039
ACOX3,0.0161565836298932,0.00611698717948718,0.0133663366336634,0.013768115942029,0.00542422044960116,0,0.00551660136110538,0.00477616907971376,0.00844211464007949,0.0204645249042712,0.0194823322964027,0.00357952161141419,0.00252757352941176,0.00272928060580564,0,0.00871143843024154,0.00826752098544678,0.00482544478012756,0.00748587570621469,0.0105271761340417,0.00668073136427567,0.00543777533039647,0.00624613481756339,0.00768593988792664,0.00761263985485334,0,0.00927116827438371,0.00797012571728941
ACP3,0.00690391459074733,0.0160849358974359,0.0131759329779132,0.0153079710144928,0.0162049794537104,0,0.00489791709630851,0.0160509236145781,0.0194744235447288,0.0386345155901181,0.0347172369785435,0.0115526647083508,0.00965073529411765,0.00967080353386622,0.00778748180494905,0.00443683370242571,0.0101549694531366,0.00851795904665995,0.013135593220339,0.00174090723334695,0.0165260196905767,0.00158314977973568,0.0155225726654298,0.00768593988792664,0.00655427880254007,0.00277777777777778,0.00605573419078242,0.00906522405712033
ACP5,0.10085409252669,0.0955080128205128,0.0219345011424219,0.0220108695652174,0.00798646362098139,0.027630285152409,0.00902247886162095,0.0437593609585622,0.646363106862644,0.0247372078238886,0.044368668740528,0.0645111204364247,0.0374540441176471,0.0191365166175852,0.00487627365356623,0.0224622753257455,0.0530695872448219,0.0261413225914736,0.052683615819209,0.00913771965672252,0.0165260196905767,0.0150743392070485,0.0472686044114616,0.0301006113092206,0.0219761112791049,0,0.0690246516613076,0.0450720574707609
ACSBG1,0.0211387900355872,0.0101875,0.0116527037319116,0.0110507246376812,0.00407058254773991,0.00108161258603736,0.00221695194885543,0.00847894824430021,0.00878473292904375,0.014225520779432,0.0256241525085746,0.0117205203524969,0.00574448529411765,0.00767248632730332,0.00487627365356623,0.00726940310037596,0.00623106342820245,0.00482544478012756,0.00183615819209039,0.00321209644462607,0.00386779184247539,0.00213381057268722,0.00480313337456195,0.0111245542536933,0.0112413063199274,0.00972222222222222,0.00739549839228296,0.0123505190766131
ACSF3,0.0759430604982206,0.0469503205128205,0.0466869763899467,0.0633152173913043,0.067643219724438,0.0305801376597837,0.0439781398226438,0.0476701614245299,0.0610340219960941,0.173334910332796,0.141560979500678,0.0352203105329417,0.0176930147058824,0.0169278502313841,0.000509461426491994,0.0419297522789308,0.053417275120449,0.0585347432024169,0.0272598870056497,0.0240130772374336,0.0151195499296765,0.0280148678414097,0.0466501752216038,0.0410532348446256,0.036037193831267,0.00277777777777778,0.0834941050375134,0.0540080599237812
ACSL1,0.0282562277580071,0.0909567307692308,0.00498857578065499,0.0218297101449275,0.00595600676818951,0.00108161258603736,0.00799133842029284,0.0353969046430354,0.221996094151506,0.101601147267109,0.102795724655021,0.0290096516995384,0.163602941176471,0.117474758098443,0.00342066957787482,0.0287969305247979,0.0259002632493915,0.00784659281638134,0,0.0102819779321618,0.0193389592123769,0.00819107929515418,0.038404452690167,0.0705998471726949,0.0298382219534321,0,0.0232047159699893,0.0155920101625126
ACSL3,0.0268327402135231,0.0314695512820513,0.0327875095201828,0.0502717391304348,0.0353009427121102,0.0138643067846608,0.0329449371004331,0.0556165751372941,0.0643231575701511,0.287544168305268,0.221045704714046,0.0209525807805287,0.0236672794117647,0.0138777871266302,0.00778748180494905,0.0350285832002884,0.0183504693786321,0.0138888888888889,0.0272598870056497,0.0297343686146302,0.0179324894514768,0.0219575991189427,0.0396413110698825,0.0317562404482934,0.0230344723314182,0,0.0138263665594855,0.0191401287835648
ACSL4,0.0666903914590747,0.0605080128205128,0.0424980959634425,0.0807971014492754,0.0190089436789944,0.0217305801376598,0.0139719529799959,0.0599434182060243,0.105574399561449,0.130534159286802,0.167603892478264,0.146005035669324,0.108226102941176,0.0324936895246108,0,0.0547535664623783,0.0531192569413401,0.0377223900637798,0.013135593220339,0.0291213731099305,0.0362165963431786,0.0461866740088106,0.0810760667903525,0.0607934284258788,0.055087692772906,0.00972222222222222,0.0491961414790997,0.0378882123614701
ACSL5,0.0218505338078292,0.00906570512820513,0.0146991622239147,0.0220108695652174,0.0560406091370558,0.0384464110127827,0.0726438440915653,0.0585288733566317,0.0156370987083291,0.495722881769393,0.345477386934673,0.00634913973982375,0.00666360294117647,0.00367585191417753,0,5.92264510480486e-05,0.00354889981622212,0.00516112789526687,0,0,0.00808720112517581,0.00764041850220264,0.0206761492475778,0.00781329597554763,0.0061006954944058,0.00277777777777778,0.0178456591639871,0.00902142012352709
ACSM2A,0.00476868327402135,0.00239903846153846,0.0107006854531607,0.00326086956521739,0.000831520425429054,0,0,0,0.00213793812313701,0,0,0.000222408728493495,0.000919117647058822,0.00336032814472024,0.000509461426491994,0.00036823402173353,0,0.00297918764686136,0,0.000719248058847568,0,0,0,0,0.000808890232839431,0.00277777777777778,0.000160771704180064,0.000173025537693284
ACSM3,0.0118861209964413,0.0168541666666667,0.0137471439451637,0.0199275362318841,0.0308049311094996,0.0492625368731563,0.024798927613941,0.0315693126976202,0.0244081269058142,0.110708319164979,0.0906716120283959,0.0164204783885858,0.0110294117647059,0.0153502313840976,0.00924308588064046,0.0116985116135345,0.0144265633536979,0.017245720040282,0.013135593220339,0.00239476910502656,0.0123066104078762,0.0090170704845815,0.0186147186147186,0.0155820173204279,0.0138116117326882,0.00277777777777778,0.0151661307609861,0.0164680888343773
ACSS1,0.0702491103202847,0.0206362179487179,0.0236481340441736,0.0385869565217391,0.0331254532269761,0.00894788593903638,0.00995050525881625,0.0274920951905475,0.0301983759893103,0.171649492156892,0.0740009571667863,0.0178472513638271,0.00873161764705882,0.00693626419856962,0,0.0298269557604161,0.0371752843590126,0.0751510574018127,0.013135593220339,0.0102002451982019,0.00527426160337553,0.00433645374449339,0.0113997113997114,0.0306100356597045,0.016381917145449,0,0.0526795284030011,0.0308795829865522
ACSS2,0.0104626334519573,0.0195144230769231,0.028979436405179,0.0395833333333333,0.0866424945612763,0.0335299901671583,0.126572489173025,0.0524546513562989,0.0294788775824854,0.281719126539423,0.265593842227008,0.0167561896768779,0.0135569852941176,0.0156657551535549,0.00778748180494905,0.0276124015038368,0.0192445239159589,0.0221131252098019,0.0159604519774011,0.0119983653453208,0.0263713080168776,0.0225082599118943,0.028097299525871,0.0341760061130922,0.0188010281221651,0.00277777777777778,0.0119506966773848,0.0160738534320382
ACSS3,0.0147330960854093,0.0199310897435897,0.0154607768469155,0.0210144927536232,0.00769639835629683,0.00993117010816126,0.00489791709630851,0.02824097187552,0.028485284544489,0.0466180753707181,0.0380274387812076,0.0217918590012589,0.0112591911764706,0.0113535969709718,0.0121542940320233,0.0336380491322037,0.024112154174738,0.0169100369251427,0.00466101694915254,0.0209889660809154,0.0235583684950774,0.0159003303964758,0.0289218717790146,0.0649961793173714,0.034827638342909,0.0166666666666667,0.0173097534833869,0.0169937360374962
ACTA2,0.165622775800712,0.263552884615385,0.224714394516375,0.944202898550725,0.0564757070340827,0.0728613569321534,0.0779026603423386,0.647936428690298,0.76021516428547,0.346681648161564,0.651810640504108,0.258468317247167,0.0693933823529412,0.0406973075305006,0.0208879184861718,3.14596230107638,0.373836487359062,0.154540114132259,0.0752824858757062,1.99626481405803,0.0657524613220816,0.278840859030837,0.550876108018965,0.153126591951095,0.259048986997278,0.00277777777777778,0.17566988210075,0.132066669586929
ACTG2,0.0097508896797153,0.0408926282051282,0.0152703731911653,0.0476449275362319,0.000493110949963741,0,0,0.0563238475619904,0.0600061671292014,0.0216029213915049,0.0303302225412778,0.0353042383550147,0.00597426470588235,0.00872423222549432,0,0.213634959056497,0.0403541449361744,0.0127139979859013,0.0187853107344633,1.18375970576216,0,0.0159003303964758,0.0367553081838796,0.0115066225165563,0.0253023888720895,0,0.0178456591639871,0.0158986376976652
ACTL6A,0.0111743772241993,0.0082323717948718,0.0232673267326733,0.0198369565217391,0.0164467005076142,0.00501474926253687,0.00984739121468344,0.0373939091362956,0.0126905814232364,0.156377237984003,0.111091170136396,0.0104616030214016,0.0112591911764706,0.00809318468657972,0.00633187772925764,0.0146340835350466,0.00806884219937416,0.00331487076200067,0.0216101694915254,0.00652227217000409,0.00808720112517581,0.0070897577092511,0.0223252937538652,0.00653973509933775,0.00715905654671908,0.0166666666666667,0.0116827438370847,0.00897761618993385
ACTN1,0.0175800711743772,0.0308285256410256,0.0699162223914699,0.141032608695652,0.0134010152284264,0.00894788593903638,0.00778511033202722,0.111407888167748,0.102833453249734,0.254471532695634,0.329803780808806,0.0245614771296685,0.0165441176470588,0.0125105174589819,0,0.156726064788587,0.0317612874385338,0.00197213830144344,0.0103107344632768,0.157686963628933,0.0109001406469761,0.0263628854625551,0.114677386105958,0.025006367804381,0.0361883882673118,0,0.0119506966773848,0.0112554207367822
ACTN4,0.0239857651245552,0.0201554487179487,0.0516374714394516,0.173007246376812,0.0308532753202804,0.0364798426745329,0.064600948649206,0.142195040772175,0.05829307568438,0.559620928754121,0.910804020100503,0.0234704154427193,0.0101102941176471,0.00493794699200673,0,0.10898439511768,0.0213306511697214,0.00633601879825445,0.00183615819209039,0.0378259092766653,0.00668073136427567,0.0134223568281938,0.124778396206968,0.00615766683647478,0.0177426670698518,0,0.0277599142550911,0.0167309124359367
ACTR10,0.0560142348754448,0.0463413461538462,0.0605864432597106,0.0998188405797101,0.0593763596809282,0.0364798426745329,0.0578985357805733,0.086944583125312,0.0736423750299791,0.263844823252857,0.257856744037649,0.0405916911456148,0.0250459558823529,0.0227124526714346,0.0208879184861718,0.0737575320595355,0.0448740873193265,0.0325193017791205,0.032909604519774,0.0389293011851246,0.0207454289732771,0.0351734581497797,0.0689136260564832,0.068944218033622,0.0488887208950711,0.0305555555555556,0.0668810289389068,0.0481821367558807
