,Astrocyte A,Astrocyte B,Endothelial,Inhibitory neuron A,Inhibitory neuron B,Inhibitory neuron C,L2/3 neuron,L4 neuron,L6 neuron,Microglia A,Microglia B,Oligodendrocyte,Oligodendrocyte precursor cell
ARMH1,0.0872214624728501,0.128434898777104,0.0106620564561841,0.036390423572744,0.0595837897042716,0.0313636363636364,0.048709253235518,0.0565787978638791,0.0603627283480089,0.019845766446333,0.0123220338983051,0.0109512010296258,0.0125543761962763
ARNT,0,0.0188880896105231,0.0117957147715679,0.0739594843462247,0.0771084337349398,0.0446012759170654,0.0703716520174406,0.0548744460856721,0.0560257589696412,0.0195310040919106,0.00226553672316384,0.00813656975835067,0.0174264833826344
ARNT2,0.125110610570348,0.249080258966191,0.0435381476023127,0.813922651933702,0.774808324205915,0.514617224880383,0.752564191293515,0.50573230314737,0.454501248521488,0.0387315077116777,0.00520338983050847,0.0407333678145711,0.13400904819906
ARPC1A,0.124225726007562,0.191326687904635,0.144093640176851,0.497163904235727,0.403504928806134,0.28877990430622,0.532825801093501,0.565952732644018,0.641516625049284,0.107349700975763,0.0588757062146893,0.127349435269495,0.137663128588829
ARPC1B,0.0419314616684096,0.0418045421847703,0.142449835619544,0.0629097605893186,0.0508214676889376,0.0554465709728868,0.0770849193715828,0.089075105101693,0.0796819555789197,0.246474661630469,0.134468926553672,0.0222818961473231,0.0327388202540456
ARPC4,0.0903587804681844,0.11713081903196,0.0761308241695953,0.358674033149171,0.287404162102957,0.204090909090909,0.516077237179044,0.497096920804454,0.609975029570246,0.126235442241108,0.0670112994350282,0.0803066023551487,0.0950321907081956
ARPC5,0.00621430295229667,0.00573425136162779,0.0205248838000227,0.012817679558011,0.0365826944140197,0.0253030303030303,0.0768080836044017,0.0651005567549142,0.0819161519253516,0.0308624488511174,0.0158248587570621,0.0397951573908128,0.0146424221332869
ARPC5L,0.0847276968868152,0.174370568286918,0.0843498469561274,0.526261510128913,0.411171960569551,0.26262360446571,0.84412762128867,0.717640040904443,0.852056774871862,0.121514006924772,0.0485932203389831,0.0705516196158149,0.11417261179746
ARPP19,0.0698455474217682,0.127612783886548,0.0742036050334429,0.189613259668508,0.193209200438116,0.140454545454545,0.738168731400097,0.494256334507442,0.620357471415429,0.0862606232294618,0.0287062146892655,0.0743164896496145,0.091378110318427
ARPP21,0.0408052449521358,0.124324324324324,0.0284038090919397,0.153517495395948,0.173493975903614,0.259433811802233,1.58507855214894,1.39131348710374,1.52008148245499,0.0736701290525653,0.0161638418079096,0.0368241577155779,0.244675482860623
ARRB1,0.0751548547984877,0.190710101736718,0.0146298605600272,0.260699815837937,0.217305585980285,0.146196172248804,0.143871548204028,0.2751903192819,0.252240767512157,0.0573024866225999,0.0228305084745763,0.034755283447803,0.021080563772403
ARRB2,0.122455956881989,0.137683691295859,0.0899614556172769,0.46585635359116,0.447316538882804,0.322113237639553,0.526735414215517,0.521298716054994,0.565028256012617,0.673292414227258,0.362604519774011,0.0853224196206262,0.138359143901166
ARRDC4,0.165332636151557,0.0428321857979653,0.0783981408003628,0.0584898710865562,0.076013143483023,0.0501834130781499,0.0944563637621981,0.0852119077377571,0.107280851623078,0.0214195782184451,0.0439604519774011,0.0378104814944008,0.100600313206891
ARSA,0.101620947630923,0.102743808447231,0.0346956127423195,0.135469613259668,0.126396495071194,0.0774561403508772,0.120548134819019,0.109981820247699,0.141582336706532,0.0692634560906516,0.0456553672316384,0.0604959284073277,0.0687576126674787
ARSB,0.0404030246963237,0.0570136676600555,0.0153100555492575,0.0658563535911602,0.136254107338445,0.0658133971291866,0.0617897432348259,0.0596466310646517,0.0608884216059929,0.0355838841674536,0.0197796610169492,0.0240380336071785,0.0503132068905516
ARSG,0.00114632772906443,0,0.00697766693118694,0.0724861878453039,0.0453450164293538,0.0356698564593301,0.0460101045055021,0.0523747301443018,0.0338152188198186,0.00568146049732452,0.00678531073446328,0.000149752817638356,0.0111623455716026
ARTN,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAH1,0.465469391038533,0.451526050765594,0.205764652533726,0.563093922651934,0.552464403066813,0.364218500797448,0.582587030244308,0.584018861493012,0.596307004862663,0.407003462385899,0.264751412429378,0.171421268508606,0.252679658952497
ASAP1,0.0790161692542836,0.15577021888809,0.0828194082303594,0.325524861878453,0.226067907995619,0.202655502392344,0.406727109142501,0.389154641518009,0.460678144302799,0.0399905571293673,0.0229435028248588,0.0337689596689801,0.190734296154515
ASAP2,0.0864974660123884,0.329030932072757,0.0515871216415372,0.190349907918969,0.187732749178532,0.106642743221691,0.215502802962143,0.193722304283604,0.284833749507163,0.0160686181932641,0.00678531073446328,0.0450876264479113,0.0720636854010788
ASB3,0.0616402542032017,0.0892816771143767,0.0132694705815667,0.0588581952117864,0.0727272727272727,0.0616666666666667,0.0959789604816942,0.0770310192023634,0.103469575502694,0.0217343405728675,0.0184237288135593,0.0243988837701625,0.0431790499390987
ASB7,0.00661652320810876,0.0227931353406639,0.00369005781657408,0.02902394106814,0.0278203723986856,0.0171690590111643,0.0485016264101322,0.0388535393705261,0.0418320410040741,0.002219074598678,0.00384745762711864,0.00808845640328614,0.0148164259613712
ASB8,0.0193266832917706,0.0542390299044291,0.0108321052034917,0.121473296500921,0.0792990142387733,0.0645374800637959,0.121655477887743,0.128161572548574,0.127651465369957,0.0148095687755744,0.00735028248587571,0.0150528645488772,0.0236906211936663
ASCL1,0.0607553696404151,0.115897646696126,0.00431356989003514,0.0301289134438306,0.08039430449069,0.0380622009569378,0.0282926154059104,0.0488524031360073,0.0327638323038507,0.0163833805476865,0.00655932203389831,0.00855756161516533,0.184470158343484
ASF1A,0.00589252674764701,0.0425238927140068,0.00414352114272758,0.0172375690607735,0.0223439211391019,0.0149362041467305,0.0230327358294692,0.0215827746846949,0.0175187278223157,0.002219074598678,0,0.00826888148477814,0.0182965025230555
ASH1L,0.0886694553937736,0.161422258760662,0.0680251672146015,0.291270718232044,0.273165388828039,0.222591706539075,0.393162156550626,0.360748778547892,0.392863714022868,0.0966477809254013,0.0394406779661017,0.0632023046297076,0.093814163911606
ASH2L,0.0445861153567694,0.0635905867845031,0.0274968824396327,0.13878453038674,0.135158817086528,0.0994657097288676,0.188926569312755,0.181223724576753,0.209922460244447,0.0239376770538244,0.0200056497175141,0.0332397127632703,0.0414390116582565
ASIC2,0.00436408977556109,0.0187853252492036,0.00454030155311189,0.257384898710866,0.0486308871851041,0.124505582137161,0.118748702332341,0.101800931712305,0.26130897621238,0.0122914699401952,0.00328248587570621,0.0085094482601008,0.0644075169653732
ASIP,0.0400008044405116,0.0329668071112938,0.0235857612515588,0.0304972375690608,0.0212486308871851,0.0264194577352472,0.0280157796387293,0.0326042495171003,0.0428834275200421,0.0286591123701605,0.0198926553672316,0.0177953257875555,0.0221245867409083
ASL,0.0192462392406081,0.0492035761997739,0.0280070286815554,0.0956906077348066,0.11434830230011,0.0841547049441786,0.116741643020278,0.118730826042495,0.118057563411749,0.0286591123701605,0.0166158192090395,0.0140905974475865,0.0329128240821298
ASNS,0.0440230069986325,0.0683177474051999,0.0204682008842535,0.493480662983425,0.333406352683461,0.182240829346092,0.382019516921586,0.312117941143052,0.381035615718228,0.0292886370790054,0.0174067796610169,0.0237493534767913,0.0579693753262572
ASPA,0.009753841203443,8.22114890555933e-05,0,0,0,0,0,0,0,0,0,0.0702388828078954,0
ASPG,0.0128911591987772,0.0204295550303155,0.0102085931300306,0.0209208103130755,0.0278203723986856,0.0273763955342903,0.0178420651948232,0.0228326326553801,0.0272440530950191,0.00631098520616934,0.00678531073446328,0.0114443629190373,0.0106403340873499
ASPSCR1,0.00436408977556109,0.0158051587709382,0,0.0330755064456722,0.0332968236582694,0.0190829346092504,0.0156965879991695,0.0286274287012839,0.0229070837166513,0,0,0.00681345249407604,0.0122063685401079
ASS1,0.109745796798327,0.0822937005446511,0.0820825303253599,0.942467771639042,0.495509309967141,0.274425837320574,0.364440445705585,0.182019088739916,0.20032855828624,0.0494334277620397,0.0342429378531073,0.0249040739983401,0.0551853140769097
ASTN2,0.259291287909259,0.272202240263077,0.0196746400634849,0.767145488029466,0.513033953997809,0.45433014354067,0.137988788151429,0.241785024429042,0.411657247995794,0.0233081523449795,0.0228305084745763,0.0884497876998208,0.283130328867235
ASXL1,0.0799814978682326,0.0910286712568081,0.0549880965876885,0.171565377532228,0.155969331872946,0.13566985645933,0.165741573811336,0.152704238154755,0.175358128532002,0.042823418319169,0.037180790960452,0.0549027508810758,0.0729337045414999
ATF1,0.0398399163381868,0.0582468399958894,0.0255129803877111,0.0883241252302026,0.126396495071194,0.0584768740031898,0.0918264239739774,0.0790762413362118,0.107675121566566,0.0264557758892036,0.021135593220339,0.0228472280693313,0.0344788585348878
ATF2,0.0482060976590781,0.0890761483917377,0.0388334655934701,0.240441988950276,0.275355969331873,0.167727272727273,0.33973285348467,0.259283036018634,0.274451307661979,0.0494334277620397,0.0134519774011299,0.0399876108110709,0.0718896815729946
ATF3,0,0,0,0,0,0,0,0,0,0,0,0.012502856730457,0
ATF4,0.0756375191054622,0.102127222279314,0.0799852624419,0.308950276243094,0.211829134720701,0.146674641148325,0.257443421690082,0.304505169867061,0.312038375607833,0.0906672961913755,0.0506271186440678,0.0774318293900429,0.0957282060205324
ATF6,0.0281755289196364,0.0487925187544959,0.0218852737784832,0.0971639042357274,0.08039430449069,0.0589553429027113,0.113834867464876,0.0999829564822179,0.119766066500197,0.0635977337110482,0.0280282485875706,0.0243627987538641,0.0219505829128241
ATF6B,0.125915051081972,0.160086322063508,0.0556116086611495,0.166408839779006,0.231544359255203,0.16055023923445,0.189134196138141,0.164634700602204,0.213733736364831,0.0966477809254013,0.0479152542372881,0.0664860411128619,0.0979902557856273
ATF7,0.0412074652079479,0.0581440756345699,0.0141763972338737,0.00434622467771639,0.00262869660460022,0.0144577352472089,0.00960620112118486,0.00931144188160436,0.0141017216454199,0.00819955933270381,0,0.0291139925664866,0.0177744910388029
ATF7IP,0.0754766310031373,0.103154865892508,0.0515304387257681,0.15720073664825,0.165826944140197,0.130087719298246,0.154183680531525,0.138955800477219,0.160375870679459,0.0799653761410135,0.0491581920903955,0.0603515883421341,0.103906385940491
ATG10,0.0472407690451291,0.0677011612372829,0.0320881986169369,0.0861141804788214,0.102300109529025,0.0602312599681021,0.103730361962766,0.0974832405408476,0.113063477460902,0.0390462700661001,0.025316384180791,0.0354890121125371,0.0431790499390987
ATG12,0.0196484594964202,0.0274175316000411,0.0112855685296452,0.0378637200736648,0.0256297918948521,0.0267384370015949,0.0394352550349505,0.0365810703329167,0.0482717834143777,0.0185867170286434,0.0114180790960452,0.0147160710634254,0.0188185140073082
ATG13,0.0794988335612581,0.101818929195355,0.0423478063711597,0.236390423572744,0.223877327491785,0.155127591706539,0.290732922693612,0.270872628110442,0.340951504796951,0.0525810513062638,0.0228305084745763,0.136515029409288,0.0863319993039847
ATG14,0.0961507521518784,0.118877813174391,0.0453520009069266,0.164935543278085,0.175684556407448,0.133755980861244,0.198892656931276,0.193154187024202,0.213996582993823,0.0560434372049103,0.0410225988700565,0.0757839469790827,0.0751957543065947
ATG16L1,0,0.00152091254752851,0,0.0610681399631676,0.0749178532311062,0.0312041467304625,0.0876046785244654,0.0708953528008181,0.111092127743462,0.000330500472143534,0,0.00535802350337395,0.00803027666608666
ATG16L2,0,0,0,0,0,0,0,0,0,0.0214195782184451,0.0266723163841808,0,0.00246215416739168
ATG2A,0.115215992277371,0.11106772171411,0.0511336583153837,0.142836095764273,0.169112814895947,0.120677830940989,0.148024084711745,0.170315873196228,0.204796950979104,0.0491186654076173,0.0436214689265537,0.0631902762909415,0.0732817121976683
ATG2B,0.0667082294264339,0.103154865892508,0.0431413671919283,0.225709023941068,0.237020810514786,0.159114832535885,0.31364108242785,0.295188046812862,0.324523590484952,0.0377872206484105,0.0266723163841808,0.0656921707542971,0.10303636680007
ATG3,0.102505832193709,0.109423491932998,0.0582757057023013,0.169723756906077,0.159255202628697,0.137424242424242,0.191694926984566,0.182473582547438,0.259600473123932,0.0680044066729619,0.0478022598870056,0.131258645368488,0.0868540107882373
ATG4A,0.0695237712171185,0.0644127016750591,0.0411007822242376,0.10195211786372,0.111062431544359,0.0686842105263158,0.0960481694234895,0.107368480854448,0.124497305822053,0.0299181617878502,0.0316440677966102,0.0379909065758928,0.0541412911084044
ATG4B,0.084486364733328,0.122680094543212,0.0456920984015418,0.220552486187845,0.1986856516977,0.147153110047847,0.290663713751817,0.260192023633678,0.319398081219608,0.0632829713566258,0.0365028248587571,0.0748577648940905,0.0811118844614581
ATG4C,0.0442643391521197,0.0542390299044291,0.0117390318557987,0.0743278084714549,0.0727272727272727,0.0587958532695375,0.100200705931206,0.100210203385979,0.137902483900644,0.0245672017626692,0.0274632768361582,0.123909330382381,0.041091004002088
ATG5,0.0330021719893814,0.0720172644127017,0.0328817594377055,0.282430939226519,0.191018619934283,0.150980861244019,0.299522458301613,0.268827405976594,0.342002891312919,0.0415643689014794,0.0201186440677966,0.0316880570624391,0.0550113102488255
ATG7,0.0705695438822299,0.14138320830336,0.025456297471942,0.259594843462247,0.247973713033954,0.15847687400319,0.251076199044917,0.263373480286331,0.236601393087134,0.0629682090022033,0.0468983050847458,0.0398673274234096,0.0595354097790151
ATM,0.00540986244067251,0.0149830438803823,0.0018762045119601,0.0548066298342541,0.0650602409638554,0.0297687400318979,0.0414423143470136,0.0286274287012839,0.0318438691023788,0.0761882278879446,0.0244124293785311,0.0153415446792643,0.0172524795545502
ATOX1,0.0728219773147776,0.0711951495221457,0.0449552204965423,0.194401473296501,0.174589266155531,0.12195374800638,0.177645511800125,0.173497329848881,0.193494545932448,0.0450267548001259,0.0274632768361582,0.0825679300431817,0.0565773447015834
ATP11B,0.0145000402220256,0.0235124858699003,0.0202414692211767,0.121104972375691,0.0891566265060241,0.0602312599681021,0.109751539898955,0.092711055561868,0.109777894598502,0.0239376770538244,0.0136779661016949,0.0358739189530534,0.0280407168957717
ATP11C,0.00669696725927117,0.0108724694276025,0.00748781317310962,0.0139226519337017,0.105585980284775,0.00871610845295055,0.00649179874039726,0.00306215202817862,0.00858194243658825,0.0135505193578848,0.00667231638418079,0.00635637562096299,0.00855228815033931
ATP1A1,0.170802831630601,0.212187853252492,0.179803877111439,2.19918968692449,1.67513691128149,0.916052631578947,2.5767734791335,1.8383081468015,2.28706794585359,0.14732451998741,0.0614745762711864,0.151081347655075,0.352557856272838
ATP1A2,3.28784892607192,4.96329257013668,1.51134225144541,0.767145488029466,0.48565169769989,0.495797448165869,0.770143262509516,0.563225769798886,0.679760809567617,0.396301542335537,0.142378531073446,0.112542550248385,0.715877849312685
ATP1A3,0,0.0601993628609598,0.00170615576465253,1.2809576427256,0.730996714129244,0.556881977671451,0.662108104367084,0.595267583229178,0.774911289262715,0.0255114888259364,0,0,0.0409170001740038
ATP1A4,0,0.00110985510225054,0,0.00213627992633517,0,0.00345295055821371,0.00448473942833414,0,0,0,0,0,0
ATP1B1,0.273368996862682,0.417099989723564,0.123461058836867,9.9432044198895,5.17787513691128,3.72338915470494,5.43108865665444,3.97613339393251,5.15761598107504,0.234198929807995,0.0863333333333333,1.02632341797274,0.400756916652166
ATP1B3,0.14079720054702,0.227499743089097,0.125161546309942,0.739152854511971,0.51960569550931,0.421315789473684,0.751595266108381,0.687416202704238,0.703022736233408,0.11868114573497,0.0635084745762712,0.0730775707567028,0.164807725769967
ATP2A2,0.114572439868072,0.267783372726339,0.0649642897630654,0.925524861878453,0.640087623220153,0.463102073365231,1.05742957990172,0.800357913873423,1.08283611512682,0.0648567831287378,0.0141299435028249,0.0862365733668523,0.175769966939273
