,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial,Fibroblast,Lung cell,Macrophage,Malignancy,Monocyte,Myeloid,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
ACTA2,0.188343973689302,0.300537634408602,0.493472584856397,0.408918562479393,0.870764028513983,1.25310636370499,0.15361680955297,0.619318701417467,0.353513228527607,0.0617241379310345,0.181116403574381,0.0774223602484472,0.236818339701285,0.33777165403645,0.148571428571429,0.0864779874213837,0.15186815801999,0.217847117253293,0.319050480769231
ACTG2,0.00842522731669568,0.0236559139784946,0.0234986945169713,0.0247279920870425,0.0664320965088649,0.0613648373216577,0.00664804041641151,0.0349565614997714,0.0158023389570552,0.0272413793103448,0.0108215565090737,0.00350931677018634,0.0155609586662035,0.0077159140727751,0.00710801393728223,0.00471698113207547,0.00907900999524036,0.0116281580652127,0.00594951923076923
ACTL6A,0.0173244341265235,0.0120071684587814,0.0417754569190601,0.0239037256841411,0.0289617985743009,0.0194685589190005,0.0192016227801592,0.013923182441701,0.0492570935582822,0,0.00401133724363264,0.00475155279503106,0.0197290725946509,0.0206801528151813,0.0245296167247387,0.0267295597484277,0.0205021418372204,0.0206974735478298,0.0149639423076923
ACTN1,0.0488585799961308,0.101612903225806,0.16710182767624,0.0840751730959446,0.111670626942058,0.267373744998868,0.0428544090630741,0.18310470964792,0.0972824003067485,0.0617241379310345,0.0995118686769279,0.042639751552795,0.0397012851684613,0.0817435961670946,0.0461324041811847,0.0235849056603774,0.0531056639695383,0.0355970632692723,0.0684495192307692
ACTN4,0.064142000386922,0.0675627240143369,0.255874673629243,0.265990768216287,0.164768780844453,0.129984147354118,0.138460655235762,0.0934842249657065,0.306829946319018,0.0272413793103448,0.0650671180569224,0.0370496894409938,0.145640847516499,0.0474854387173545,0.0133797909407666,0.0424528301886792,0.0804735840076154,0.124130857266249,0.0996995192307692
ACTR10,0.0544689495066744,0.0603942652329749,0.109660574412533,0.0683316848005275,0.0646042770974228,0.0744998867668151,0.0744680036742192,0.0742798353909465,0.219214915644172,0.0272413793103448,0.0744754556548439,0.0327018633540373,0.063841611670719,0.0491764263794075,0.0342857142857143,0.0251572327044025,0.0711922893860067,0.0777045994385662,0.0522235576923077
ACTR1A,0.0734281292319598,0.0935483870967742,0.138381201044386,0.117540389053742,0.0899195759458965,0.0894466671699253,0.108607624004899,0.0980566986739826,0.156810774539877,0.0686206896551724,0.0985670983742078,0.0351863354037267,0.0919763806877388,0.0513684474228095,0.0475261324041812,0.0487421383647799,0.0773798191337458,0.0926041891600086,0.0768629807692308
ACTR1B,0.0916134648868253,0.0845878136200717,0.177545691906005,0.106083086053412,0.0765764942423689,0.0989582546991772,0.0900834353949786,0.0802240512117055,0.166396664110429,0.0617241379310345,0.0706963744439633,0.0159316770186335,0.10413337964571,0.0638316527838667,0.0433449477351916,0.0314465408805031,0.143300809138505,0.122835240768732,0.146574519230769
ACTR2,0.303453279164248,0.361469534050179,0.18798955613577,0.243323442136499,0.153070736611223,0.221250094360987,0.197324709124311,0.355486968449931,0.372876725460123,0.185862068965517,0.469704365626107,0.100403726708075,0.2791941646405,0.156084424124757,0.123484320557491,0.133647798742138,0.282520228462637,0.361012740228892,0.26796875
ACTR3,0.125662603985297,0.169713261648746,0.0783289817232376,0.0773986152324431,0.0455949552184244,0.0855967388842757,0.0616847826086956,0.129606767261088,0.207232553680982,0.0341379310344828,0.17355824115262,0.0420186335403727,0.117332407085794,0.0529968059121939,0.0342857142857143,0.0361635220125786,0.114504997620181,0.154145972792054,0.131550480769231
ACTR3B,0.0198394273553879,0.0209677419354839,0.010443864229765,0.0105506099571381,0.018908791811369,0.0150902091039481,0.0139964788732394,0.01026520347508,0.0538583205521472,0.0203448275862069,0.0118056922410739,0.011583850931677,0.0152136158388329,0.0104715976701948,0.00641114982578397,0.00786163522012578,0.0178843407901,0.0181062405527964,0.0197716346153846
ACVR1,0.0567904817179338,0.0621863799283154,0.0522193211488251,0.0672601384767557,0.0873606287698775,0.11315014720314,0.0733963563992651,0.0793095564700503,0.19400402607362,0.0410344827586207,0.0516435066724403,0.0252484472049689,0.0459534560611323,0.0585708022797019,0.0454355400696864,0.0676100628930818,0.0542955735364112,0.0470416756640035,0.0852764423076923
ACVR1B,0.0237086477074869,0.0272401433691756,0.0548302872062663,0.045334652159578,0.0582983001279474,0.0514003170529176,0.0329799448867116,0.0527892089620485,0.0987202837423313,0.0548275862068966,0.0732551273471637,0.0258695652173913,0.041264327891629,0.027318845118056,0.01198606271777,0.0235849056603774,0.0269276534983341,0.0317102137767221,0.0239783653846154
ACVR1C,0.0204198104082027,0.0120071684587814,0,0,0,0.000822827810070204,0.00572948560930802,0.00569272976680384,0.00813362730061349,0,3.54288863520062e-05,0.0072360248447205,0.00253560263980549,0.0472975511993487,0.0788850174216028,0.00628930817610063,0.00788910042836744,0,0.00594951923076923
ACVR2A,0.0190655832849681,0.0290322580645161,0.0391644908616188,0.0224200461589186,0.0272253701334308,0.0266399939608968,0.0169052357624005,0.0171239140374943,0.0345906825153374,0.00655172413793103,0.0103098059284337,0,0.0204237582493921,0.0153566731383478,0.0112891986062718,0.00157232704402516,0.0343050928129462,0.0137875188944073,0.0137620192307692
ACVR2B,0.0126813697040046,0.0137992831541219,0.031331592689295,0.0256346851302341,0.0232955583988302,0.0201479580282328,0.0190485303123086,0.0148376771833562,0.0522287193251534,0,0.0174349486281148,0.00288819875776397,0.0185133726988538,0.0139162021669694,0.0301045296167247,0.0110062893081761,0.0216920514040933,0.0122759663139711,0.0125600961538462
ACVRL1,0.0293190172180306,0.0424731182795699,0.279373368146214,0.564704912627761,0.0873606287698775,0.0623461915905488,0.0427778628291488,0.0537037037037037,0.0183905291411043,0.0272413793103448,0.0406605519033185,0.042639751552795,0.043522056269538,0.0422872173858583,0.0238327526132404,0.0141509433962264,0.0216920514040933,0.0163787518894407,0.0173677884615385
ACY1,0.0221609595666473,0.0209677419354839,0.031331592689295,0.0247279920870425,0.0287790166331566,0.023092020834906,0.0329799448867116,0.0194101508916324,0.0935439033742331,0.00655172413793103,0.0265677282210762,0.0165527950310559,0.0238971865230983,0.0170476608004008,0.0238327526132404,0.0361635220125786,0.0288315088053308,0.0263118117037357,0.0317908653846154
ADA,0.0322209324821048,0.0433691756272401,0.0391644908616188,0.0210187932739862,0.00912995796015353,0.0163735185324979,0.00840860379669321,0.0203246456332876,0.00803776840490797,0,0.0206235483997953,0.00599378881987578,0.028238971865231,0.0157950773470282,0.0147735191637631,0.0157232704402516,0.0347810566396954,0.061509393219607,0.0305889423076923
ADA2,0.19492164828787,0.239605734767025,0.0287206266318538,0.0492911308935048,0.0320690915737525,0.0492866309353061,0.054412890385793,0.256264288980338,0.021458013803681,0.0962068965517241,0.400854229815376,0.0302173913043478,0.111080236193123,0.157963299304816,0.197351916376307,0.0644654088050314,0.117836744407425,0.130177067587994,0.0426081730769231
ADAM10,0.0685916037918359,0.0675627240143369,0.185378590078329,0.0641279261457303,0.0275909340157192,0.0601570166830226,0.0420889467238212,0.0715363511659808,0.123835314417178,0.0548275862068966,0.0965200960516474,0.0140683229813665,0.0608891976380688,0.036775850191019,0.0245296167247387,0.0251572327044025,0.118312708234174,0.0580544158928957,0.0966947115384615
ADAM12,0.0134552137744245,0.0272401433691756,0.0156657963446475,0.00601714474118035,0.010409431548163,0.0791801917415264,0.00764314145744029,0.0399862825788752,0.0109135352760736,0,0.00861709246939338,0.00413043478260869,0.0159083014935742,0.0241873864846245,0.0112891986062718,0,0.0157425035697287,0.00666162815806521,0.0311899038461538
ADAM15,0.0320274714644999,0.0729390681003584,0.258485639686684,0.19774151005605,0.0482452933650155,0.0337359402128784,0.0834239130434783,0.0564471879286694,0.683747124233129,0,0.0481399834665197,0.0358074534161491,0.0509899270580063,0.0205548944698441,0.00989547038327526,0.0220125786163522,0.0328772013326987,0.0219930900453466,0.0311899038461538
ADAM17,0.0428612884503772,0.0532258064516129,0.0652741514360313,0.0404714803824596,0.0471486017181502,0.0572129538763494,0.0513510410287814,0.0646776406035665,0.118850651840491,0.00655172413793103,0.0620359800023619,0.0196583850931677,0.034491142757902,0.0321412914135404,0.030801393728223,0.0125786163522013,0.0457282246549262,0.0338695746059166,0.03359375
ADAM19,0.0960630682917392,0.218100358422939,0.172323759791123,0.0229970326409496,0.0209193931639554,0.110281573186382,0.0215745560318432,0.0491312299954275,0.00937979294478528,0.0341379310344828,0.0378656064244381,0.0283540372670807,0.0654046543938868,0.0534978392935429,0.0489198606271777,0.0786163522012579,0.14092099000476,0.0653962427121572,0.0870793269230769
ADAM22,0.00204101373573225,0.00573476702508961,0,0.00329706561160567,0.00410345457868763,0.00837170680153997,0,0.00249199817101052,0.00228623466257669,0,0,0.000403726708074533,0.00566168808614102,0.00326924281330244,0,0,0.00336744407425036,0.000399481753400995,0
ADAM28,0.218523892435674,0.201075268817204,0.0261096605744125,0.00997362347510716,0.0122372509596052,0.028829168868423,0.0332861298224127,0.13692272519433,0.131312308282209,0.013448275862069,0.163008306105578,0.0109627329192547,0.0475164987843001,0.0804283835410534,0.146480836236934,0.0566037735849057,0.0502498810090433,0.034517382854675,0.0107572115384615
ADAM8,0.107670729348036,0.198387096774194,0.0261096605744125,0.0474777448071217,0.0506214585998903,0.0492111421453914,0.0936811083894672,0.178074988568816,0.226404332822086,0.0824137931034483,0.293819627603039,0.10972049689441,0.150503647099687,0.0660863029999374,0.0565853658536585,0.0440251572327044,0.10355782960495,0.132768300583027,0.0984975961538462
ADAM9,0.11328109885858,0.126702508960573,0.221932114882507,0.215628090999011,0.260363736062877,0.20569940363856,0.135016074709124,0.302903520804755,0.977267062883436,0.103103448275862,0.245675707593591,0.0525776397515528,0.0928447377561653,0.0824325170664496,0.0342857142857143,0.0911949685534591,0.0495359352689196,0.0507125890736342,0.0588341346153846
ADAMTS17,0.0124879086863997,0,0,0.00964391691394659,0.0583896910985195,0.0134294557258247,0.0155274035517453,0.0047782350251486,0.0198284125766871,0,0.0120812502460339,0.0165527950310559,0.0501215699895797,0.00489760130268679,0,0.0110062893081761,0.0140766301761066,0.025016195206219,0.00414663461538461
ADAMTS5,0.00707100019346102,0.0039426523297491,0.0417754569190601,0.0100560501153973,0.023112776457686,0.0107118592888956,0.00618876301285977,0.00569272976680384,0.014652032208589,0,0.00306656694091249,0.00661490683229814,0.0075720736366794,0.00402079288532598,0.00153310104529616,0.0110062893081761,0.0040813898143741,0.00601381990930685,0.00534855769230769
ADAMTS9,0.00494292899980654,0.000358422939068098,0.127937336814621,0.0755028025057699,0.0277737159568635,0.0191666037593417,0.0391036436007348,0.00889346136259716,0.14070648006135,0,0.000586544896272093,0.00350931677018634,0.0112191733240709,0.015168785620342,0.0168641114982578,0.00943396226415094,0.00622322703474536,0.00147916216799827,0.0107572115384615
ADAR,0.103994970013542,0.0863799283154122,0.0731070496083551,0.113336630398945,0.0879089745933102,0.104770891522609,0.0890117881200245,0.0939414723365341,0.266185774539877,0.0617241379310345,0.104078258473409,0.0625155279503106,0.101007294199375,0.0804283835410534,0.0837630662020906,0.0691823899371069,0.106889576392194,0.112902180954437,0.0786658653846154
ADCY1,0,0.00573476702508961,0.0182767624020888,0.00535773161885921,0.00638822884299031,0.00610704310409904,0.00274418248622168,0,0.00602473159509202,0,7.47943156320097e-05,0,0.0027092740534908,0,0,0.00157232704402516,0.00431937172774869,0,0.00414663461538461
ADCY2,0.00126716966531244,0.00663082437275985,0.0261096605744125,0.0107154632377184,0.0190915737525133,0.0172793840114743,0.0103222596448255,0.0020347508001829,0.0271136886503067,0.00655172413793103,0.00763295673739322,0.00475155279503106,0.00409864536297325,0.00345713033130832,0.00850174216027874,0.00943396226415094,0.00884102808186578,0,0.00414663461538461
ADCY3,0.0204198104082027,0.0200716845878136,0.0887728459530026,0.0155786350148368,0.0559221348930726,0.0269419491205556,0.00917406613594611,0.0207818930041152,0.00985908742331288,0,0.018891469511475,0.00537267080745341,0.0612365404654394,0.0110352602242124,0.00780487804878049,0.0141509433962264,0.0343050928129462,0.0489851004102786,0.04140625
ADCY5,0,0.00304659498207885,0.02088772845953,0.00535773161885921,0.0242094681045513,0.00323846908734053,0.00205526638089406,0,0,0.00655172413793103,0,0.0072360248447205,0,0,0,0.00628930817610063,0,0,0
ADCY7,0.0622073902108725,0.11594982078853,0.0130548302872063,0.0117045829212001,0.0155273259002011,0.0194685589190005,0.0335923147581139,0.0610196616369456,0,0.0686206896551724,0.0692398535606031,0.0202795031055901,0.0980548801667246,0.0164839982463832,0.0126829268292683,0.050314465408805,0.0654807234650167,0.104480673720579,0.0582331730769231
ADCY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY9,0.0022344747533372,0.0173835125448029,0.0287206266318538,0.0256346851302341,0.0354505574849205,0.038567222767419,0.0275451622780159,0.013923182441701,0.113865989263804,0,0.000153525174192023,0.00350931677018634,0.0127822160472386,0.00890586835347905,0,0.0141509433962264,0.0128867206092337,0.00558194774346793,0.00955528846153846
ADD1,0.106316502224802,0.0971326164874552,0.258485639686684,0.260715463237718,0.141189910436849,0.143949573488337,0.114042406613595,0.110859625057156,0.363003259202454,0.0203448275862069,0.087347951029406,0.027111801242236,0.134525877040639,0.0735391745475042,0.0593728222996516,0.0487421383647799,0.13782722513089,0.112470308788599,0.112319711538462
ADD2,0.011133681563165,0.0182795698924731,0.0261096605744125,0.00939663699307616,0.0128769877536099,0.0180342719106213,0.0103222596448255,0.0226108824874257,0.00621644938650306,0.0203448275862069,0.0108215565090737,0,0.0051406738450851,0.0143546063756498,0.0231358885017422,0.00943396226415094,0.00622322703474536,0.00320665083135392,0.00594951923076923
ADD3,0.0991584445734184,0.119534050179211,0.203655352480418,0.0803659742828882,0.0678029610674465,0.136853627236355,0.0581636558481323,0.0875400091449474,0.0718797929447853,0.0479310344827586,0.0536117781364406,0.0289751552795031,0.11264327891629,0.0700945700507296,0.0405574912891986,0.0220125786163522,0.14044502617801,0.110095011876485,0.0942908653846154
ADGRA2,0.0177113561617334,0.0218637992831541,0.18798955613577,0.0539070227497527,0.0827910802412722,0.151951385219295,0.00993952847519902,0.0514174668495656,0.00554543711656441,0,0.0191276620871551,0.0171739130434783,0.0197290725946509,0.0482996179620467,0.00710801393728223,0.0235849056603774,0.0278795811518325,0.0191859209673937,0.0341947115384615
ADGRA3,0,0,0.0156657963446475,0,0.00666240175470663,0.0123726126670189,0.000753980404164113,0,0.0904764187116564,0,0,0,0,0,0,0,0,0,0
ADGRE2,0.00784484426388083,0.0424731182795699,0.0261096605744125,0.00585229146060006,0.00264119904953391,0.0687627387332981,0.0041985609308022,0.0619341563786008,0.0110093941717791,0.11,0.0508561980868401,0.0345652173913043,0.0106981590830149,0.0147303814116616,0,0.0172955974842767,0.00598524512137077,0.00579788382638739,0.0125600961538462
ADGRE5,0.125469142967692,0.132974910394265,0.0496083550913838,0.0880316518298714,0.0686254798025955,0.0617422812712312,0.123687232088181,0.114060356652949,0.0725508052147239,0.11,0.185722158800142,0.145745341614907,0.267558179923585,0.0518068516314899,0.0468292682926829,0.0613207547169811,0.134257496430271,0.278309220470741,0.121334134615385
ADGRF1,0,0.00752688172043011,0.00783289817232376,0.00263765248928454,0.00529153719612502,0.00135124933947309,0.0138433864053889,0,0.246247124233129,0.00655172413793103,0.000586544896272093,0.00972049689440994,0,0,0,0.0125786163522013,3.56972870061874e-05,0,0.00474759615384615
ADGRF3,0.0124879086863997,0.0218637992831541,0.0365535248041775,0.0148367952522255,0.0169895814293548,0.0196950252887446,0.0191250765462339,0.01026520347508,0.0340155291411043,0,0.0161358894618746,0.0159316770186335,0.0216394581451893,0.0129767645769399,0.00710801393728223,0,0.00741313660161828,0.0116281580652127,0.0209735576923077
ADGRF5,0.00320177984136196,0.00752688172043011,0.203655352480418,0.272584899439499,0.0682599159203071,0.014108854835057,0.128050367421923,0.0020347508001829,0.795422737730061,0.00655172413793103,0.00975868991851356,0.0171739130434783,0.0195554011809656,0.00164088432391808,0,0.0110062893081761,0.000511661113755352,0.00126322608507882,0.00234375
