,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Macrophage,Malignancy,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
RAB28,0.0538526912181303,0.0526963906581741,0.114518393709632,0.0885686091201828,0.0568385086925937,0.176494793716678,0.0563599458728011,0.0675422138836773,0.0634213183326122,0.0772426937738247,0.0729869423286181,0.0568847989093388,0.0483899426554918,0.0610313362099455,0.0618566176470588,0.0661990729446206
RAB2A,0.133739376770538,0.138046709129512,0.356866048862679,0.217476887919393,0.201547583157472,0.28459226392815,0.133942264321155,0.122576610381488,0.121404875234386,0.220825921219822,0.145892274211099,0.135276073619632,0.114997794441994,0.112244464879394,0.0989276960784314,0.106208831422298
RAB31,0.0946458923512748,0.121486199575372,0.137826453243471,0.116303105848135,0.222148527786152,0.133162772390596,0.153337843933243,0.0393996247654784,0.0573633347757104,0.155260482846252,0.0773394994559304,0.0490456714383095,0.0947066607851786,0.0318172172313786,0.0244791666666667,0.0364357160282996
RAB37,0.0555524079320113,0.028067940552017,0.0240943555181129,0.0415134517502857,0.0300070344688976,0.0238487136365263,0.0324537663509247,0.0381488430268918,0.0687581133708351,0.0157433290978399,0.0321817192600653,0.0374573960463531,0.0536832818703132,0.0723491547004315,0.0837622549019608,0.0754696267382288
RAB3IP,0.0343059490084986,0.0429299363057325,0.0283066554338669,0.0276981406460995,0.0303085117073661,0.293108383726339,0.0329048263419035,0.0556597873671044,0.0292369825472379,0.0142185514612452,0.0289173014145811,0.0197341513292434,0.0307454786060873,0.0351418264129589,0.0325980392156863,0.025701390583069
RAB40B,0.0436543909348442,0.0310403397027601,0.0499297950014041,0.0425521969460891,0.0321173751381771,0.0949833613625792,0.0347090663058187,0.0537836147592245,0.0393336218087408,0.0340406607369759,0.0414309031556039,0.039161554192229,0.037362152624614,0.0285633444153639,0.0238664215686274,0.033752134666992
RAB4A,0.0453541076487252,0.0514225053078556,0.10188149396237,0.0509660330320972,0.0789468395136167,0.275181593730991,0.0527514659449707,0.0606629143214509,0.0518823020337516,0.0536086404066074,0.0588411316648531,0.0524539877300614,0.0369210410233789,0.0417910447761194,0.0436274509803922,0.0408270309831666
RAB5A,0.0827478753541076,0.0934607218683652,0.166470092670598,0.100514178871923,0.142960506481761,0.215389845063871,0.108231844835363,0.0775484677923702,0.077700851002452,0.10138500635324,0.0991022850924918,0.0861963190184049,0.0902955447728275,0.0632948999080427,0.0673713235294118,0.0752256647962918
RAB5B,0.125240793201133,0.183057324840764,0.253524290929514,0.158476160797756,0.157330921515426,0.246412852900132,0.109133964817321,0.110068792995622,0.131068801384682,0.159072426937738,0.115424374319913,0.111077027948194,0.125584472871637,0.124411119756667,0.105514705882353,0.121090509880459
RAB5C,0.197478753541076,0.193673036093418,0.460488626790228,0.202415082580243,0.397809265400462,0.447507782588471,0.235881822282364,0.115697310819262,0.180398096062311,0.234040660736976,0.168199129488575,0.105623721881391,0.227040141155712,0.123633019735446,0.109037990196078,0.131580873383752
RAB6A,0.083314447592068,0.0892144373673036,0.231058691378826,0.114848862574011,0.142558536830469,0.329248219844706,0.0870320252593595,0.106316447779862,0.0919803836722919,0.134167725540025,0.0969260065288357,0.0797205180640763,0.0775033083370093,0.0770884911933225,0.075796568627451,0.0710783117833618
RAB7A,0.192096317280453,0.281995753715499,0.347318169053637,0.221631868702607,0.377107828358959,0.380595412745554,0.269711321605774,0.163227016885553,0.187177268137891,0.205832274459975,0.15949401523395,0.121301976823449,0.198808998676665,0.169187239159652,0.147947303921569,0.17817760429373
