,Ascending vasa recta endothelium,B cell,Connecting tubule,Dendritic cell,Descending vasa recta endothelium,Distinct proximal tubule A,Distinct proximal tubule B,Epithelial progenitor,Fibroblast,Glomerular endothelium,Macrophage,Mast cell,Mesangial cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,Myofibroblast,Neutrophil,NK cell,NKT cell,Pelvic epithelium,Peritubular capillary endothelium A,Peritubular capillary endothelium B,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating proximal tubule,Proximal tubule,Smooth muscle,T cell CD4,T cell CD8,Thick ascending limb of Loop of Henle,Transitional urothelium,Type A intercalated cell,Type B intercalated cell
PTGES3,0.43287611897199,0.247684721269975,0.870472322503008,0.220407289151935,0.262023708721423,0.869564115560061,0.616183574879227,0.750364145658263,0.380549645390071,0.285640563564875,0.246777917291101,0.225,0.340662993920973,0.33769391062746,0.498860963228922,0.257795100222717,0.104073199527745,0.328645161290323,0.383274307791372,0.36,0.275748141263941,0.456160685932042,0.444565217391304,0.322390984811367,1.07277196320964,0.4,0.140195658277793,0.254898148148148,0.270057486281683,0.236734958506224,0.393501894251359,0,0.738063562453806,0.598039574935874
PTGIS,0.0476609875830205,0.0110938241653921,0,0.00850790436881863,0.0579593564775614,0.0139297178577462,0.0147342995169082,0.00165011459129106,0.0906560283687943,0.0281045216251638,0.00744056057353477,0,0.0249335106382979,0.0167862931234082,0.0157608022780735,0.0700093775641777,0.0131641086186541,0.0153548387096774,0.0101255634256278,0,0.0208224907063197,0.0636551286122579,0.025,0.00661440470357668,0,0,0.000648746102351154,0.0773055555555556,0.00969689051476352,0.00488848547717842,0.00361554933289409,0,0.000197092880019706,0
PTGS1,0.0114207334680912,0.0193212383313116,0.0115673886883273,0.044642161825403,0.0190093141405588,0.0170552458185504,0.0268115942028985,0.0107155589508531,0.0144148936170213,0.0364596985583224,0.0332820284337154,0.3109375,0.0180946048632219,0.0461912479740681,0.0610746564318435,0.0063591607080061,0.0320543093270366,0.0169032258064516,0.00980360592401803,0.16,0.00948420074349442,0.0801683073991744,0.025,0.00955414012738853,0.0737234379955598,0,0.0120867753328703,0.0121203703703704,0.0130938071596551,0.00618516597510373,0.00312139680448031,0.225,0.0117762995811776,0.0113777940637596
PTGS2,0.0180623736644528,0.0084040926111492,0.0326263537906137,0.0202671131531812,0.0317104149026249,0.00700287210677479,0.00507246376811595,0.023091418385536,0.0966843971631206,0.0048410878112713,0.0046052898051764,0.115625,0.0182845744680851,0.035077564250984,0.0290082951590937,0.0460965889110304,0.0438606847697757,0.00864516129032258,0.0104475209272376,0,0.00465148698884758,0.0131629088599555,0.0192028985507246,0.00857422831945125,0.0153663177925785,0,0.00456486722132735,0.00730555555555556,0.006718055918474,0.015521265560166,0.014486904957997,0,0.041340231584134,0.0146757053865885
PTHLH,0.0209500433150448,0.00460682453457096,0.0166817087845969,0.00414687329647224,0.00630821337849281,0.017393140733232,0.0219806763285024,0.021563534504711,0.0151241134751773,0.00664318479685452,0.00282311960792256,0,0.015625,0.00960870571891641,0.00536090132474929,0.0125717969757356,0.00608028335301063,0.00916129032258065,0.00819381841596909,0,0.00948420074349442,0.0103048586852969,0.011231884057971,0.0151886330230279,0.0193307960672375,0,0.0125892210613427,0.0108240740740741,0.00739743924745231,0.00618516597510373,0.013828034920112,0,0.0290219265829022,0.0205386588493954
PTK2,0.232904995668496,0.0647829755814567,0.351519253910951,0.0668366949614516,0.204445385266723,0.400650447710762,0.207971014492754,0.305800865800866,0.133031914893617,0.186525229357798,0.0431244683867309,0.1234375,0.132076367781155,0.0823107200740912,0.0975981181131608,0.111622318602743,0.0414994096812279,0.0594838709677419,0.0500482936252415,0.16,0.17714219330855,0.284042553191489,0.114855072463768,0.154581087702107,0.415302886140184,0,0.0714640381858754,0.0889722222222222,0.0438228377319049,0.0409362033195021,0.161085488387416,0.225,0.328849470312885,0.27521069989007
PTK6,0.0200837424198672,0.0170534254522441,0.02059265944645,0.0176972198426914,0.0181625740897544,0.0174776144619024,0.0195652173913043,0.0195263559969442,0.0200886524822695,0.0118856487549148,0.013759164000162,0.021875,0.0106857902735562,0.0207223894420005,0.0252940448186208,0.00776579533466182,0.0332349468713105,0.0378064516129032,0.020428203477141,0.16,0.00948420074349442,0.0141155922515084,0.0402173913043478,0.014453699167075,0.0277354900095148,0,0.00825932110715394,0.00749074074074074,0.0181630519989548,0.0204486514522822,0.00723933454126174,0,0.019660014781966,0.00881275192378161
PTPRC,0.1451198382905,0.350105479668794,0.0281137184115523,0.255217662175843,0.0393310753598645,0.0458607872951512,0.0678743961352657,0.0355691367456073,0.15927304964539,0.0400638925294889,0.325598444651464,0.1234375,0.147653875379939,0.406691363741607,0.753534728240683,0.0411733677177353,0.213872491145218,0.534322580645161,0.672070186735351,0,0.0434990706319703,0.0604795173070816,0.488768115942029,0.0529152376286134,0.04406914050111,0,0.0260665888368381,0.00489814814814815,0.489080219493076,0.479732883817427,0.00872179212650305,0,0.0578467602857847,0.0546170758519604
PTPRCAP,0.0888102801039561,0.261977216391541,0.0157791817087846,0.116365547854528,0.0410245554614733,0.0369065720560906,0.104106280193237,0.0475884899414311,0.0998758865248227,0.0235173656618611,0.155765725626797,0.1703125,0.10643047112462,0.160801111368372,0.205435186331559,0.0355468292111124,0.0568476977567887,0.319354838709677,0.414182227945911,0,0.0351347583643123,0.0430136551286123,0.276449275362319,0.0340519353258207,0.0294798604503647,0,0.0236282492721926,0.0104537037037037,0.271677554220016,0.28160010373444,0.0207461703179048,0.475,0.0268046316826805,0.0359289116892635
PTTG1,0.0229714120704591,0.022380148726333,0.026910348977136,0.0177750953975547,0.01731583403895,0.0238131441121811,0.0123188405797101,0.0098497580850522,0.0124645390070922,0.0112303407601573,0.0109238932318036,0.115625,0.0133453647416413,0.0290576522343135,0.0325987371548842,0.00940686906576017,0.0261511216056671,0.0476129032258064,0.0519800386349002,0.16,0.00437267657992565,0.0198316926008257,0.0547101449275362,0.0124938755512004,0.0275769108785284,0.8,0.00101819149093381,0.0302685185185185,0.0408440031356154,0.0640171161825726,0.00526272442760665,0.225,0.0167036215816704,0.0231037009893734
QRFPR,0.0128645682933872,0.00798217393597384,0.0049488567990373,0.00671676660696207,0.00715495342929721,0.0316692008785268,0.00507246376811595,0.00745607333842628,5.3191489361698e-05,0.00811762778505898,0.00266110413544494,0.021875,0.00118731003039513,0.00984024079648067,0.00115141760554661,0.00202203727581761,0.00726092089728453,0.0130322580645161,0.00722794591113973,0,0.0202648698884758,0.00998729755477929,0.0228260869565217,0.0012248897599216,0.00490009514747859,0,0.00750565251444532,0.00804629629629629,0.00724065847922655,0.0129279045643154,0.00707461703179048,0,0.0117762995811776,0.000384756320996701
RAC1,0.630248339589951,0.155231791572174,0.575345968712395,0.248208862238143,0.494877222692633,0.892372022301064,0.454347826086957,0.64977845683728,0.378421985815603,0.433084862385321,0.270877718822148,0.209375,0.391004939209726,0.380296364899282,0.614993190541043,0.259787832610479,0.131227863046045,0.299741935483871,0.267691564713458,0.56,0.386528810408922,0.769911082883455,0.336594202898551,0.289563939245468,0.740548683793213,0.2,0.115398483796125,0.234898148148148,0.181737653514502,0.166714211618257,0.308672376873662,0.475,0.480610987928061,0.460260168559912
RAC2,0.0658533063817499,0.185873635356785,0,0.0824896814889806,0.0232430143945809,0.0238131441121811,0.0292270531400966,0.0116322892793481,0.0644148936170213,0.00811762778505898,0.104366316983272,0.225,0.0671067629179331,0.129312340819634,0.20753992819116,0.0242937521978666,0.0627508854781582,0.227225806451613,0.283789439793947,0.16,0.0203578066914498,0.0392029215624008,0.266304347826087,0.0139637432631063,0.0193307960672375,0,0.00880610028225628,0,0.196684086752025,0.171122925311203,0.00526272442760665,0.225,0.0157181571815718,0.000384756320996701
RAMP1,0.0389979786312446,0.0493302041031591,0.043456678700361,0.0430067751732731,0.052878916172735,0.0770315931745227,0.0606280193236715,0.0418334606569901,0.0895921985815603,0.0258109436435125,0.0383855158167605,0.0375,0.0534289513677811,0.0596202824727946,0.0578556394701003,0.0645000586097761,0.052125147579693,0.102838709677419,0.0632485511912428,0,0.0304879182156134,0.039838043823436,0.113405797101449,0.111709946104851,0.0627814779575008,0.4,0.0241454728162083,0.104342592592593,0.0403736608309381,0.0339341286307054,0.0263465656399275,0.475,0.052180339985218,0.0469219494320264
RAMP2,0.290225238232746,0.0188465798217394,0.0329271961492178,0.0200334864885912,0.502497883149873,0.0176465619192431,0.0509661835748792,0.0153501400560224,0.033031914893617,0.41997870249017,0.0131516059783709,0,0.114979103343465,0.0241954156054642,0.0418843630060666,0.0205427265267847,0.0167060212514758,0.0390967741935484,0.0316967160334836,0.36,0.306231412639405,0.636217846935535,0.0416666666666667,0.0377266046055855,0.0408975578813828,0,0.00737265217455556,0.0145277777777778,0.0194172981447609,0.0175959543568465,0.0156399275242958,0,0.0371520078837152,0.0234701355807988
RAMP3,0.626349985561652,0.00434312536258636,0.00585138387484958,0.0112335487890351,0.146020321761219,0,0.00507246376811595,0,0.0114007092198582,0.208150393184797,0.0061849406618332,0,0.0334821428571429,0.0172493632785367,0.0399034294911477,0.00987574727464541,0,0.0285161290322581,0.0275112685125563,0,0.553257434944238,0.224023499523658,0.0213768115942029,0.172954434100931,0,0,0,0,0.00629997386987196,0.00255446058091286,0,0,0.00339985218033998,0.000384756320996701
RARA,0.225541438059486,0.0977453720795317,0.227572202166065,0.122361965579005,0.201058425063506,0.328932252069606,0.142753623188406,0.228184364654953,0.254663120567376,0.186361402359109,0.101531046214914,0.225,0.206544452887538,0.194142162537624,0.243568156493748,0.167887703668972,0.173730814639906,0.154193548387097,0.120235028976175,0.16,0.179651486988848,0.244347411876786,0.246739130434783,0.170994610485056,0.279876308277831,0.2,0.0728383750314029,0.124157407407407,0.121429318003658,0.102139522821577,0.103104925053533,0.475,0.198768169499877,0.193495786002199
RARB,0.174285301761478,0.0196904171720901,0.100917569193742,0.0222140020247644,0.108763759525826,0.0466210508531847,0.0316425120772947,0.0760071301247772,0.149521276595745,0.118537024901704,0.0178095508121026,0.021875,0.0933225683890578,0.038782125492012,0.0327225454995667,0.123461493377095,0.0214285714285714,0.0463225806451613,0.0268673535093368,0,0.148145910780669,0.122403937758018,0.0539855072463768,0.0382165605095541,0.108610846812559,0,0.0185890141719251,0.0726759259259259,0.0203579827541155,0.0201893153526971,0.0474304068522484,0,0.126090169992609,0.0744045437889337
RARG,0.0518481085763789,0.0266520753124835,0.0485709987966306,0.0247060197803909,0.052878916172735,0.042735259334347,0.0219806763285024,0.0444817927170868,0.0539539007092199,0.0831503931847969,0.0176475353396249,0.0453125,0.0477298632218845,0.0306783977772632,0.0381701126655937,0.0396495135388583,0.0190672963400236,0.0491612903225806,0.0423213135866066,0,0.0734247211895911,0.0814385519212449,0.0539855072463768,0.0296423321901029,0.0984617824294323,0,0.0168156763067283,0.0348981481481482,0.0495192056441077,0.0222640041493776,0.019593147751606,0,0.0371520078837152,0.0289666544521803
RARRES1,0.0522812590239677,0.0438980011602764,0.0193892900120337,0.0376333618877034,0.00122777307366639,0.161589795573577,0.270772946859903,0.0160631525337408,0.201471631205674,0.0195855176933159,0.0431649722548503,0.2953125,0.0450702887537994,0.0971289650382033,0.0759316577937353,0.0897022623373579,0.0367768595041322,0.0295483870967742,0.0407115260785576,0,0.0180343866171004,0.0309463321689425,0.0597826086956522,0.035031847133758,0.0166349508404694,0,0.0244262513115311,0.0234166666666667,0.0285628429579305,0.0396395228215768,0.0139927524295833,0,0.0356738112835674,0.00881275192378161
RARRES2,0.0898209644816633,0.0706370971995148,0.17281889290012,0.0719764815824313,0.116384419983065,0.428104409528637,0.23695652173913,0.206997708174179,0.520443262411348,0.07168250327654,0.0740694236299567,0.1234375,0.15240311550152,0.114031025700394,0.099950476662127,0.353094596178643,0.0686540731995277,0.0832258064516129,0.0632485511912428,0,0.0912685873605948,0.0973166084471261,0.180797101449275,0.444390004899559,0.141595306057723,0,0.0639421300743324,0.125083333333333,0.0627933106872224,0.069722510373444,0.0905863943337177,0,0.282532643508253,0.50130084279956
RB1,0.196664741553566,0.127015980169822,0.180640794223827,0.0908223658593567,0.162108382726503,0.267435377597567,0.154830917874396,0.169666412019353,0.135868794326241,0.161787352555701,0.10246263518166,0.0921875,0.121628039513678,0.136952998379254,0.25285378234493,0.0875923103973743,0.0792798110979929,0.114451612903226,0.116049581455248,0,0.124447026022305,0.225928866306764,0.173550724637681,0.0886820186183243,0.251807802093245,0,0.0472579763259395,0.0902685185185185,0.0836974131173243,0.0647951244813278,0.0726321858013507,1.225,0.173392461197339,0.134499816782704
RBPJ,0.135879295408605,0.0925768683086335,0.212830926594465,0.14611400981232,0.0892887383573243,0.223340091231627,0.15,0.172824038706392,0.170975177304965,0.0662762123197903,0.17670622544453,0.146875,0.125047492401216,0.227020143551748,0.370100284759193,0.0915777751728988,0.0592089728453365,0.174322580645161,0.193963296844816,0,0.0772351301115242,0.110336614798349,0.193115942028986,0.0818226359627633,0.211370123691722,0.2,0.044775303314664,0.0713796296296296,0.180587927880847,0.142077282157676,0.0872920441442925,0,0.195565410199557,0.141828508611213
REG1A,0.0063673115795553,0.00713833658562312,0.0142749699157641,0.00827427770422864,0.0156223539373412,0.0558286872782565,0.0847826086956522,0.01886427298192,0.00643617021276596,0.011557994757536,0.00638746000243023,0,0.00631648936170213,0.019333178976615,0.0111798935248236,0.00694525846911265,0.000177095631641085,0.0174193548387097,0.00111075338055376,0,0.00781133828996282,0.00585900285805017,0.0329710144927536,0.0191082802547771,0.0166349508404694,0,0.0112148842158152,0.0119351851851852,0.00797230206428011,0.0134465767634855,0.0118514248064569,0,0.0184281842818428,0.0190729204836937
RELA,0.248065261334103,0.087619323875323,0.212830926594465,0.0824896814889806,0.167188823031329,0.279430647068762,0.142753623188406,0.176796536796537,0.179131205673759,0.158674639580603,0.0831827939568229,0.0375,0.142904635258359,0.131859226672841,0.188473443110066,0.107636853827218,0.0462219598583235,0.14258064516129,0.129571796522859,0,0.133183085501859,0.264988885360432,0.155434782608696,0.117589416952474,0.249746273390422,0,0.0328939396178457,0.109157407407407,0.103504050169846,0.0896913900414938,0.073455773348707,0,0.196058142399606,0.129736167094174
RELT,0.0587785157377996,0.10154264015611,0.033528880866426,0.112393894556499,0.0300169348010161,0.05219631694543,0.0509661835748792,0.0456022408963585,0.0512943262411347,0.0318725425950197,0.0968325975130625,0.115625,0.0448803191489362,0.164968742764529,0.311291321035038,0.0283964365256125,0.0946280991735537,0.075483870967742,0.0680779137153896,0,0.0386663568773234,0.0582565893934582,0.201811594202899,0.0284174424301813,0.0378845543926419,0.2,0.023746471796539,0.0389722222222222,0.0529161222889992,0.0515689834024896,0.0274995882062263,0,0.0415865976841587,0.0322645657750092
RGCC,0.146996823563384,0.0515980169822267,0.0386432009626955,0.0857604547932404,0.0477984758679086,0.0274455144450076,0.0316425120772947,0.0311382734912147,0.056968085106383,0.032855504587156,0.0409777633764024,0.00625,0.0927526595744681,0.0556841861542024,0.0871982171598366,0.0452760520454812,0.0167060212514758,0.0938064516129032,0.0951223438506117,0,0.359298327137547,0.0960463639250556,0.132246376811594,0.033561979421852,0.034871550903901,0,0.0128404439255789,0.0880462962962963,0.0983302848183956,0.0759465767634855,0.0161340800527096,0,0.0785415126878542,0.0209050934408208
RGS1,0.018351140629512,0.0169479457834502,0.00735559566787003,0.0580367572618955,0.0164690939881456,0.0164639297178577,0.0268115942028985,0.0119887955182073,0.0209751773049645,0.00303899082568808,0.0421523755518652,0.2171875,0.0228438449848024,0.0480435285945821,0.0665222235978705,0.010461845035752,0.0190672963400236,0.0527741935483871,0.0548776561493883,0.16,0.00437267657992565,0.0176087646872023,0.0981884057971014,0.0080842724154826,0.0137805264827149,0,0.00186052697690228,0.00323148148148148,0.0487353018029788,0.121071058091286,0.00312139680448031,0.475,0.0164572554816457,0.0154085745694394
