,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Keratinocyte,Macrophage,Malignancy A,Malignancy B,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
TACSTD2,0,0,0.0195170454545455,0.0160176531671859,1.60165811965812,0.0827991807815787,3.6891432160804,2.4729574930012,0.0047244094488189,0,0.00899581589958159,0.0209829867674858,0.00357142857142857,0,0,0,0,0
TADA2A,0.0182795698924731,0.0475609756097561,0.0357102272727273,0.0242096457828545,0.00815384615384616,0.0170956492859515,0.0506005025125628,0.0604853453693652,0.0244094488188976,0,0.00230125523012552,0.00586011342155009,0.00933179723502304,0.012992125984252,0,0.0516949152542373,0.00197160883280757,0.017741935483871
TADA3,0.0774193548387097,0.0475609756097561,0.0678125,0.0689771547248183,0.116529914529915,0.0706216096534927,0.200751256281407,0.219858024338685,0.0440944881889764,0.0241935483870968,0.000627615062761506,0.0342155009451796,0.0289170506912442,0.028740157480315,0.0518018018018018,0.000847457627118645,0.0335173501577287,0.0523041474654378
TAF1,0.0129032258064516,0.0231707317073171,0.0425284090909091,0.0238058151609553,0.119606837606838,0.017427764862172,0.0772336683417085,0.0830814717477004,0.0047244094488189,0,0.00146443514644351,0.013421550094518,0.00817972350230415,0.012992125984252,0,0,0.0287854889589905,0.0315668202764977
TAF10,0.0827956989247312,0.0719512195121951,0.157869318181818,0.133359293873313,0.291230769230769,0.152598804383926,0.246379396984925,0.21700137119351,0.0795275590551181,0.153225806451613,0.0148535564853556,0.0720226843100189,0.0830645161290323,0.0366141732283465,0.0157657657657658,0.0686440677966102,0.11711356466877,0.102995391705069
TAF11,0.0290322580645161,0,0.0763352272727273,0.0452088381216107,0.0625128205128205,0.0312105612753238,0.159595477386935,0.198118893903902,0.0362204724409449,0,0.0098326359832636,0.00586011342155009,0.0150921658986175,0,0,0,0.0366719242902208,0.0154377880184332
TAF12,0.0021505376344086,0.0231707317073171,0.0229261363636364,0.027613361024576,0.0177264957264957,0.0232397874460312,0.138339195979899,0.141328629377821,0.000787401574803148,0.0564516129032258,0,0.00396975425330813,0.00357142857142857,0.0208661417322835,0.0247747747747748,0.0177966101694915,0.0177444794952681,0.0315668202764977
TAF15,0.0451612903225806,0.0231707317073171,0.150482954545455,0.0901494173301027,0.156529914529915,0.06674692793092,0.21477135678392,0.276362623550249,0.0283464566929134,0,0.00313807531380753,0.0455576559546314,0.0243087557603687,0,0.0157657657657658,0.0516949152542373,0.0745268138801262,0.105299539170507
TAF2,0.0182795698924731,0.0963414634146341,0.0550284090909091,0.0435358255451713,0.0320854700854701,0.0302142145466622,0.121454773869347,0.139871736273782,0.0204724409448819,0,0.00648535564853556,0.0172022684310019,0.0185483870967742,0.012992125984252,0.00675675675675676,0.0177966101694915,0.0272082018927445,0.0476958525345622
TAF4,0.0129032258064516,0,0.000767045454545451,0.00303738317757009,0,0.00370032104505701,0.0847211055276382,0.101049820030852,0.000787401574803148,0,0,0,0,0,0,0,0.0114353312302839,0.0108294930875576
TAF4B,0.0182795698924731,0,0,0.00251817237798546,0.0084957264957265,0,0.0321582914572864,0.0560003999314403,0.00866141732283464,0,0,0,0.000115207373271888,0,0,0.0177966101694915,0.000394321766561513,0.00161290322580645
TAF5,0.0182795698924731,0,0.0288920454545455,0.0187867774316372,0.0228547008547009,0.0190883427432747,0.047786432160804,0.0457735816717134,0.000787401574803148,0.0564516129032258,0.0215481171548117,0.00396975425330813,0.0104838709677419,0.012992125984252,0,0.0516949152542373,0.0287854889589905,0.0338709677419355
TAF5L,0.0397849462365591,0,0.0413920454545454,0.0255942079150802,0.0573846153846154,0.0246789549429868,0.145374371859296,0.146670570759298,0.0125984251968504,0,0.0173640167364017,0.0342155009451796,0.00472350230414746,0.028740157480315,0,0.000847457627118645,0.0256309148264984,0.00622119815668203
TAF6L,0.00752688172043011,0,0.00815340909090909,0.00326814353294104,0.000632478632478638,0.00170762758773386,0.00155527638190954,0.00997971776266926,0,0.0564516129032258,0.00397489539748954,0,0.00933179723502304,0,0,0.0177966101694915,0.00512618296529968,0
TAF7,0,0,0.00815340909090909,0.0169983846775124,0.0341367521367521,0.0148261928484446,0.138138190954774,0.103078043763926,0.0204724409448819,0.0241935483870968,0.00230125523012552,0.00964083175803403,0.00702764976958525,0,0.00675675675675676,0.0686440677966102,0.0319400630914827,0
TAF8,0.0559139784946237,0,0.0425284090909091,0.0322862582208377,0.042,0.0251217757112809,0.0881381909547739,0.116018682511569,0.00866141732283464,0.0564516129032258,0.00146443514644351,0.0190926275992439,0.0162442396313364,0,0,0.0177966101694915,0.0350946372239748,0.0246543778801843
TAF9,0.0182795698924731,0,0.0445170454545454,0.0490740740740741,0.0293504273504274,0.0432220746152995,0.31336432160804,0.388057761526595,0.0322834645669291,0.0564516129032258,0,0.013421550094518,0.031221198156682,0.012992125984252,0,0.0855932203389831,0.0335173501577287,0.0430875576036866
TAGLN,0.152688172043011,0.0719512195121951,0.271789772727273,0.704895004038306,0.026957264957265,0.202416140817004,0.0137663316582915,0.0268911043821059,0.0795275590551181,0.0241935483870968,0.0182008368200837,0.106049149338374,0.260483870967742,0.0838582677165354,0.0337837837837838,0.0347457627118644,0.147082018927445,0.252764976958525
TAL1,0.0021505376344086,0,0.0365625,0.0135369793469482,0,0.00375567364109377,0,0,0.0204724409448819,0.0564516129032258,0,0.00207939508506616,0.00587557603686636,0,0.00675675675675676,0.0177966101694915,0.00512618296529968,0.00161290322580645
TALDO1,0.0344086021505376,0.0231707317073171,0.0538920454545454,0.0410551517249337,0.170547008547009,0.0468753459537252,0.130550251256281,0.1230460492487,0.000787401574803148,0.0887096774193548,0,0.0361058601134216,0.0162442396313364,0.00511811023622047,0.0157657657657658,0,0.0319400630914827,0.0154377880184332
TANC2,0.0612903225806452,0,0.0490625,0.0663811007268951,0.0563589743589744,0.0263948854201262,0.189344221105528,0.175265668742501,0.0165354330708661,0.0241935483870968,0.00230125523012552,0.0153119092627599,0.0127880184331797,0.028740157480315,0.0427927927927928,0,0.00512618296529968,0.017741935483871
TANK,0.00752688172043011,0,0.0254829545454545,0.0349976923964463,0.0327692307692308,0.0381296357799181,0.315072864321608,0.247624692909787,0.000787401574803148,0.0564516129032258,0.0131799163179916,0,0.00587557603686636,0.012992125984252,0,0.0177966101694915,0.0524447949526814,0.0638248847926267
TAOK1,0.0182795698924731,0,0.0661079545454545,0.0507470866505134,0.0389230769230769,0.0325390235802059,0.169293969849246,0.173094612352168,0.0204724409448819,0.0564516129032258,0,0.00396975425330813,0.0220046082949309,0,0.00675675675675676,0.0177966101694915,0.0193217665615142,0.0407834101382488
TAP1,0.168817204301075,0.145121951219512,0.164403409090909,0.117840659974616,0.0912307692307692,0.135993025572899,0.684218592964824,0.852463863337714,0.00866141732283464,0,0.0307531380753138,0.0493383742911153,0.0519585253456221,0.00511811023622047,0,0.0516949152542373,0.0682176656151419,0.146774193548387
TAP2,0.0935483870967742,0.0231707317073171,0.117244318181818,0.067938733125649,0.0580683760683761,0.0754372855086904,0.41120351758794,0.414481803119465,0.0125984251968504,0,0.0098326359832636,0.0474480151228733,0.0231566820276498,0.012992125984252,0,0.0516949152542373,0.0682176656151419,0.0476958525345622
TAPBP,0.227956989247312,0.145121951219512,0.281164772727273,0.213317757009346,0.273794871794872,0.242823535923835,0.675173366834171,0.850835571044964,0.103149606299213,0.0564516129032258,0.0366108786610879,0.0947069943289225,0.134907834101382,0.0444881889763779,0.0337837837837838,0.0855932203389831,0.199132492113565,0.1536866359447
TAPBPL,0.0559139784946237,0,0.0192329545454545,0.0216135917849313,0.014991452991453,0.0259520646518322,0.0788417085427136,0.10819145289379,0.0204724409448819,0.120967741935484,0.0106694560669456,0.00586011342155009,0.0162442396313364,0.00511811023622047,0.00675675675675676,0.0177966101694915,0.0287854889589905,0.0315668202764977
TARDBP,0.104301075268817,0.0231707317073171,0.149346590909091,0.100302872966424,0.212598290598291,0.08789161961696,0.275826633165829,0.346007827229618,0.0677165354330709,0,0.00732217573221757,0.0474480151228733,0.0623271889400922,0.0366141732283465,0,0.102542372881356,0.134463722397476,0.114516129032258
TARP,0.0559139784946237,0,0,0.0025758624668282,0.014991452991453,0.0112836267020923,0.00889195979899497,0.00163829057875793,0,0.0887096774193548,0.0098326359832636,0.0474480151228733,0.00357142857142857,0,0.0157657657657658,0,0.0776813880126183,0.0154377880184332
TAX1BP1,0.0505376344086022,0.0719512195121951,0.0891193181818182,0.0748615437867774,0.116871794871795,0.0651970552418908,0.405625628140703,0.317355596183511,0.0125984251968504,0,0,0.0153119092627599,0.0323732718894009,0,0,0.000847457627118645,0.0682176656151419,0.0476958525345622
TBC1D1,0.0612903225806452,0.0475609756097561,0.270369318181818,0.0866880119995385,0,0.0618758994796856,0,0.0169213849054448,0.0204724409448819,0.0241935483870968,0,0.0172022684310019,0.031221198156682,0.012992125984252,0.0157657657657658,0.0177966101694915,0.0366719242902208,0.0338709677419355
TBC1D10C,0.0344086021505376,0.0475609756097561,0.0232102272727273,0.0318824275989385,0.0416581196581197,0.0603260267906565,0.0398969849246231,0.0430597611837971,0.0283464566929134,0,0.0165271966527197,0.0512287334593573,0.0508064516129032,0.00511811023622047,0.0427927927927928,0.170338983050847,0.17705047318612,0.13294930875576
TBC1D4,0.0774193548387097,0.218292682926829,0.0573011363636364,0.044055036344756,0.0337948717948718,0.0624294254400531,0.0471331658291457,0.0620565045992116,0.0047244094488189,0,0.00564853556485356,0.0190926275992439,0.0162442396313364,0.00511811023622047,0,0.0855932203389831,0.0571766561514196,0.243548387096774
TBC1D5,0.0290322580645161,0.0475609756097561,0.0717897727272727,0.0402474904811353,0.0416581196581197,0.0447165947082918,0.165324120603015,0.240597326172656,0.00866141732283464,0.0241935483870968,0.00481171548117155,0.0266540642722117,0.0139400921658986,0.00511811023622047,0.0157657657657658,0.0177966101694915,0.0445583596214511,0.0361751152073733
TBC1D8,0,0.169512195121951,0.0186647727272727,0.00621033806392062,0.00986324786324787,0.0203060998560833,0.0935653266331658,0.0540007427298177,0.0047244094488189,0,0.0123430962343096,0.00775047258979206,0.00241935483870968,0,0,0.000847457627118645,0,0.0292626728110599
TBL1X,0.0344086021505376,0,0.0149715909090909,0.0227673935617861,0.0235384615384615,0.023073729657921,0.421706030150754,0.356406044678055,0.0244094488188976,0.0241935483870968,0.000627615062761506,0.0172022684310019,0.00587557603686636,0.00511811023622047,0,0.000847457627118645,0.014589905362776,0.00622119815668203
TBL1XR1,0.0397849462365591,0.0231707317073171,0.0754829545454545,0.0582467982000692,0.0218290598290598,0.0492555075833057,0.417736180904523,0.580938981888819,0.0165354330708661,0,0,0.0209829867674858,0.0266129032258065,0,0,0,0.0366719242902208,0.0523041474654378
TBPL1,0.0129032258064516,0.0231707317073171,0.0334375,0.0257095880927657,0.0167008547008547,0.013165614967342,0.0497462311557789,0.0597997486145232,0.000787401574803148,0.0887096774193548,0,0.0209829867674858,0.0197004608294931,0,0,0,0.0366719242902208,0.00852534562211982
TBX21,0.0182795698924731,0,0.0149715909090909,0.00961405330564209,0.00986324786324787,0.0118371526624599,0.0098467336683417,0.0165214534651203,0.0165354330708661,0.0564516129032258,0.00146443514644351,0.0285444234404537,0.0150921658986175,0.012992125984252,0,0.000847457627118645,0.0461356466876972,0.0131336405529954
TBX3,0.0129032258064516,0,0.0186647727272727,0.0390359986154379,0,0.00453060998560833,0,0,0.000787401574803148,0.0241935483870968,0,0.013421550094518,0.00357142857142857,0.0208661417322835,0.00675675675675676,0,0.00512618296529968,0.00161290322580645
TBXA2R,0.0129032258064516,0,0.0686647727272727,0.0154407522787585,0.00405128205128205,0.00453060998560833,0.0153241206030151,0.0172070502199623,0.0244094488188976,0.0241935483870968,0,0.0285444234404537,0,0,0.00675675675675676,0.0177966101694915,0.00512618296529968,0
TBXAS1,0.0129032258064516,0,0.00474431818181818,0.0145177108572747,0,0.0552335879552751,0,0,0.0204724409448819,0.0887096774193548,0.0148535564853556,0.00396975425330813,0.0289170506912442,0.012992125984252,0.0247747747747748,0.0855932203389831,0.014589905362776,0
TCAP,0.0129032258064516,0,0.0021875,0.0197675089419638,0,0.000545223070962029,0,0,0,0,0.00313807531380753,0.00396975425330813,0,0,0,0,0,0.00622119815668203
TCEA1,0.0344086021505376,0,0.0323011363636364,0.0367283950617284,0.0375555555555556,0.0329818443484999,0.207484924623116,0.238940467348455,0.0165354330708661,0.120967741935484,0.00313807531380753,0.00775047258979206,0.0173963133640553,0,0.0157657657657658,0.0686440677966102,0.0335173501577287,0.0338709677419355
TCERG1,0.0344086021505376,0,0.0851420454545454,0.0782652590284989,0.210888888888889,0.0556764087235691,0.249545226130653,0.273820202251043,0.0244094488188976,0.0241935483870968,0.0131799163179916,0.0247637051039698,0.0369815668202765,0.00511811023622047,0.00675675675675676,0.000847457627118645,0.0461356466876972,0.0269585253456221
TCF12,0.0451612903225806,0,0.112698863636364,0.10589881158417,0.0413162393162393,0.0465985829735415,0.177786432160804,0.201118379706336,0.0165354330708661,0,0.00313807531380753,0.0190926275992439,0.0231566820276498,0.00511811023622047,0,0.0347457627118644,0.0224763406940063,0.0361751152073733
TCF4,0.109677419354839,0.0231707317073171,0.665255681818182,0.239451367255106,0.0214871794871795,0.0577798073729658,0,0,0.0125984251968504,0.0564516129032258,0.000627615062761506,0.0247637051039698,0.0461981566820276,0.0208661417322835,0,0,0.0224763406940063,0.0246543778801843
TCF7,0.0290322580645161,0.0231707317073171,0.0149715909090909,0.0190752278758509,0.0556752136752137,0.017206354478025,0.112359296482412,0.0967648403130892,0.0047244094488189,0.0241935483870968,0.00481171548117155,0.0304347826086957,0.00702764976958525,0.00511811023622047,0.0337837837837838,0.0516949152542373,0.041403785488959,0.0200460829493088
TCF7L1,0.00752688172043011,0,0.0788920454545455,0.0345938617745471,0.0115726495726496,0.0149922506365549,0.0212537688442211,0.0271482031651717,0.0283464566929134,0,0.00313807531380753,0.00775047258979206,0.00126728110599078,0,0,0.0177966101694915,0.00354889589905363,0
TCF7L2,0.0021505376344086,0,0.0368465909090909,0.0333823699088497,0,0.0095123436289162,0.0373341708542713,0.0628849340113123,0,0,0,0,0,0,0,0.0516949152542373,0.00512618296529968,0.00622119815668203
TCIRG1,0.0559139784946237,0.0231707317073171,0.0791761363636364,0.0510932271835699,0,0.0624847780360899,0.0752738693467337,0.0790821573444552,0.0047244094488189,0.0564516129032258,0.0182008368200837,0.0228733459357278,0.00817972350230415,0,0,0.0855932203389831,0.0508675078864353,0.0523041474654378
TCL1B,0.0021505376344086,0,0.00161931818181818,0.00113361024575978,0.002,0.00248256393224842,0.000499999999999994,0,0.00866141732283464,0.0241935483870968,0.00313807531380753,0.0172022684310019,0.0127880184331797,0.012992125984252,0.00675675675675676,0,0.00354889589905363,0
TCN2,0.0666666666666667,0,0.1396875,0.0468818506980501,0.0201196581196581,0.103445699103288,0.0936155778894472,0.0981931668856768,0.0165354330708661,0,0.0115062761506276,0.013421550094518,0.0358294930875576,0.0366141732283465,0.0788288288288288,0.0347457627118644,0.01301261829653,0.0200460829493088
TDG,0.0236559139784946,0,0.0496306818181818,0.0420358832352602,0.11208547008547,0.027114469168604,0.128037688442211,0.113361995086557,0.0204724409448819,0.0241935483870968,0.00481171548117155,0.0304347826086957,0.00933179723502304,0,0,0,0.0303627760252366,0.0246543778801843
TDO2,0.0290322580645161,0,0.0257670454545454,0.0869764624437522,0,0.0204168050481568,0.0373341708542713,0.0230631891675713,0.0125984251968504,0,0.0148535564853556,0.0153119092627599,0.0404377880184332,0.0208661417322835,0,0,0.0082807570977918,0.0384792626728111
TDP2,0.0290322580645161,0,0.0374147727272727,0.024094265605169,0.0365299145299145,0.0299928041625152,0.147133165829146,0.123103182311604,0.0204724409448819,0,0.0223849372384937,0.0190926275992439,0.00472350230414746,0,0.00675675675675676,0.0347457627118644,0.0208990536277603,0.0476958525345622
TEAD1,0.00752688172043011,0,0.0891193181818182,0.164108111226491,0.067982905982906,0.0322622606000221,0.056429648241206,0.0963077758098612,0.0283464566929134,0,0.0148535564853556,0.00586011342155009,0.0381336405529954,0.0444881889763779,0.0157657657657658,0.000847457627118645,0.0272082018927445,0.0154377880184332
TEAD2,0.0236559139784946,0,0.153039772727273,0.0833419868466597,0.00917948717948718,0.0227416140817004,0.0404497487437186,0.0643418271153517,0.0047244094488189,0.0241935483870968,0.00397489539748954,0.0172022684310019,0.00817972350230415,0,0.0157657657657658,0.0516949152542373,0,0.017741935483871
