,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK like cells,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
PTGS2,0.0361207095139369,0.0223731884057971,0.0123144469997909,0.0374521072796935,0.00139368809030178,0.0271458117890383,0,0.00282535204961157,0.00228044638524988,0.065861951717103,0.0360101744186046,0.019213059857681,0.0384514219957258,0.0299813780260708,0.0580633418274481,0.0307742974238876,0.0141779314680918
PTK2,0.0605390463026952,0.0796648550724638,0.101170813297094,0.0690613026819923,0.053167472932504,0.0702970762433017,0.131756311658214,0.0857053305572346,0.0106906032670225,0.0605916354981299,0.0683502906976744,0.0702804520719967,0.0846457340128226,0.0541899441340782,0.0748088824171824,0.069123243559719,0.0575605155611443
PTK6,0.094862934807648,0.0769474637681159,0.107861174994773,0.0546934865900383,0.0248329877908316,0.0786170912851368,0.0696357849790074,0.048977992701547,0.00066310852337053,0.0806528391703502,0.0926962209302326,0.0586647132691503,0.061795166858458,0.0709497206703911,0.053694939934474,0.101471018735363,0.0845960389814524
PTPRC,0.0271366044690164,0.00652173913043478,0.0060422329082166,0.0451149425287356,0,0.00312588135752562,0,0,0,0.037980278816729,0.074890988372093,0.0351192967768941,0.00228505671543646,0.00949720670391061,0.00364033491081179,0.0649516978922717,0.20594152782144
PTPRCAP,0.140013821700069,0.0821557971014493,0.0765001045369015,0.106417624521073,0.0196498502649159,0.0653614740998402,0.0456114034461138,0.0263998029865449,0,0.0772526351581095,0.218059593023256,0.121766429468397,0.0593292783166201,0.0541899441340782,0.0539376289285281,0.170996779859485,0.368154668343288
PTTG1,0.0310527528219304,0.0232789855072464,0.0284131298348317,0.0326628352490421,0.0094563464639484,0.0171335902980164,0.00970578664571379,0.011601405959657,0.00858806404657933,0.0265895953757225,0.0291061046511628,0.0290498116366681,0.0197106690777577,0.00949720670391061,0.0219026817133843,0.0336285128805621,0.0302106255894373
PXDN,0.053628196268141,0.117708333333333,0.0980347062513067,0.0633141762452107,0.0112416493895416,0.0578405565478988,0.013332857131519,0.0324333400497011,0.0047064531780689,0.0524311458687521,0.0527252906976744,0.0413980745081624,0.108811441722834,0.0504655493482309,0.329207620434413,0.0605605971896955,0.0547312165985539
QRFPR,0.0425708362128542,0.0334692028985507,0.0468116245034497,0.0374521072796935,0.000990555171619445,0.02564162827865,0.00373739057279142,0.0049745897418676,0.00438298560569303,0.0430805848350901,0.0519985465116279,0.0252825449979071,0.027601512411639,0.0467411545623836,0.0285159568013591,0.0504610655737705,0.0475007859163785
RAC1,0.185855793595946,0.255163043478261,0.397637466025507,0.197413793103448,0.517288643169777,0.257567923286641,0.670261196695159,0.649958582398639,0.161911693352741,0.204080244814689,0.176635174418605,0.227668480535789,0.314466546112116,0.197579143389199,0.248938235651013,0.180510831381733,0.215686890914807
RAC2,0.110527528219304,0.0495471014492754,0.0499477315492369,0.114080459770115,0.00957152729785764,0.0547851837924227,0.0216267053977476,0.0242281774016612,0.0152191492802847,0.158857531451887,0.195530523255814,0.0923608204269569,0.041739273384843,0.0132216014897579,0.0472636815920398,0.143845140515222,0.337661112857592
