,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
PLA2R1,0.0155091531444617,0.0257558790593505,0.00478468899521532,0.0116702670856245,0.0401473454879028,0.00477363009819919,0.0111841082575863,0.0350234560760877,0.00059038331183172,0,0.00543714658547195,0.00242709169437756,0,0.00855552343595909,0.00142633005277421,0.0319548872180451,0,0.00700310446899141,0.0453216374269006,0.0164398563014997
PLAC8,0,0.440649496080627,0.156299840510367,0.0198792223095051,0.00730420823300081,0.0482103081885794,0.0267289551408445,0.00107962213225372,0.170095991953294,0.0296932169997185,0.220313179643323,0.0826740052746245,0.40763358778626,0.0135992719298975,0.0385537013264869,0.412907268170426,0.155124653739612,0.118114215580103,0.0453216374269006,0.187843053459581
PNOC,0.0164195959231331,0.110862262038074,0.0123604465709729,0.0311665357423409,0.0263129228299507,0.0301980343382566,0.0379212448967904,0.0228134438660755,0.018039490083747,0.0145417018482034,0.0260983036102653,0.124431448992852,0.0961832061068702,0.0337659566000596,0.0377406931964056,0.0557644110275689,0.0814404432132964,0.0618727889683055,0.00365497076023392,0.114257669039384
POU5F1,0.0742873389354847,0.121500559910414,0.027511961722488,0.0473045954438335,0.0337203302373581,0.0406387771453021,0.0275061974850074,0.0357560568086884,0.0458749699341832,0.0484097945398255,0.0508916920400174,0.0830371134808699,0.143511450381679,0.102076757866398,0.022564541434888,0.043859649122807,0.060387811634349,0.0412966572810627,0.0592105263157895,0.150289133134791
PPARA,0.146855698014117,0.0363941769316909,0.0805422647527911,0.0659613118617439,0.0687421167297328,0.0648676764837894,0.129169496101516,0.0638390848917165,0.0558458880895633,0.0172154986396472,0.0426272292301,0.210851202079272,0.16793893129771,0.152306510165998,0.112266438453858,0.0795739348370927,0.144598337950139,0.0865641469929969,0.0730994152046784,0.168939221944738
PPARD,0.0341732301072246,0.0470324748040314,0.0881180223285487,0.0379762372348782,0.0386222910216718,0.105674243790715,0.0397866265227814,0.0399074609600925,0.0658168062449435,0.0100853738624636,0.0137016093953893,0.0369223712876964,0.0152671755725191,0.0604720647705997,0.0293396091855655,0.0319548872180451,0.0393351800554017,0.0412966572810627,0.0175438596491228,0.0310300618330907
PPARG,0.0322916483646371,0.0151175811870101,0.0502392344497608,0.0898419088766693,0.0802889576883385,0.132373853259114,0.0435173897747634,0.10755092860356,0.169265082107012,0.021671826625387,0.00130491518051327,0.0238504758628598,0,0.0506421562560543,0.030694622735701,0.0319548872180451,0.0182825484764543,0.0234640098187856,0.0592105263157895,0.0322987753575769
PPBP,0.0116367365258462,0.0151175811870101,0,0.0154948939512961,0.0125329664029354,0.00788194284228145,0.0264180582031793,0.00791722896986055,0.00308311285067676,0.0109766394596116,0.0137016093953893,0.0245766922753507,0.033587786259542,0.0279245147693534,0.0228355441449151,0,0.0182825484764543,0.00563136235650856,0.0453216374269006,0.0410528986765315
PRF1,0.0266529727553992,0.0257558790593505,0.027511961722488,0.0356441476826394,0.0318684783855063,0.0193587898973544,0.0596840305333519,0.0191504402030718,0.0130540310060569,0.0127591706539075,0.819486733362331,0.0187669609754233,0.0137404580152672,0.0294949735261151,0.0829981457709314,0.0676691729323308,0.165650969529086,0.531008591437441,0.128654970760234,0.0152980141294622
PROK2,0.191461324550489,0.00447928331466965,0.0426634768740032,0.0902150432050275,0.113404426097925,0.048369708842122,0.332029747928036,0.0264764475290791,0.157632344259069,0.225771648372268,0.0260983036102653,0.0467262928563238,0.0580152671755725,0.149315160153119,0.393838254172015,0.234335839598998,0,0.0632445310807884,0.0175438596491228,0.0402916705618398
PROKR1,0.004055782988776,0.0576707726763718,0,0.00495384917517674,0.0036005045292971,0.00062921310608953,0.00356713328478978,0.00523102628365787,0.00931493669778935,0.00562904587672389,0,0.00279019990062302,0,0.00366134244266469,0,0.0200501253132832,0.028808864265928,0.000144393906577146,0.0175438596491228,0.00337210699929219
PRSS2,2.03163005994547,0.100223964165733,0.353269537480064,0.759804595443833,0.844068914115354,0.31951022051822,1.87299041946542,0.372019793072425,0.204163295650843,0.0813866216342997,0.274032187907786,0.427626801207813,0.325190839694657,1.27448653958094,2.28381115390101,0.984335839598997,0.302493074792244,0.503573749187784,0.0592105263157895,0.303803469597618
PSAP,1.85892513445004,0.664053751399776,2.10326953748006,1.07463668499607,1.31977697511753,3.08072804151129,1.63546515908924,0.79692821798085,2.79618656112654,0.61614597992307,0.674858634188778,1.52820777433781,1.0824427480916,2.09277033560411,1.7496648124376,1.3890977443609,0.734072022160665,0.805357013934012,0.448099415204678,2.89870324122918
PSCA,0.029444997276658,0.0151175811870101,0.0199362041467305,0.0208120581304006,0.0187965829606697,0.0184023859760983,0.0301488214551613,0.020371441424073,0.0113922113134935,0.0145417018482034,0.030230535015224,0.0492680503000421,0.0244274809160305,0.033325563403719,0.0130794465839395,0.043859649122807,0,0.01111833080644,0.0869883040935673,0.0451127819548872
PTGDR2,5.55796309991391,1.08958566629339,2.08811802232855,2.78443146111548,3.08339353285174,1.28268866954986,7.3256563607059,1.1466229676756,0.944088513764678,0.503846514682428,1.37320574162679,2.58630508733708,1.39083969465649,4.70117769100142,9.16077592354871,4.92481203007519,1.44986149584488,2.36091256948957,0.878654970760234,2.73706913820964
PTGDS,0.12076847759592,0.0683090705487122,0.194178628389155,0.205793401413983,0.446084164660016,0.101450126471834,0.166477128621336,0.200591221643853,0.0712177202457744,0.0261281546111267,0.195519791213571,0.177808355310935,0.116030534351145,0.141388082618988,0.194109256882043,0.448621553884712,0.144598337950139,0.168868673741968,0.0869883040935673,0.168304865182494
PTGES,0.00209529620537034,0,0,0.0189463864886096,0.0311059511523908,0.00421572781079982,0.00652065419260884,0.0479660690187006,0.00973039162093019,0.0172154986396472,0.00543714658547195,0.0154989871192142,0,0.0149038329077365,0,0,0.028808864265928,0.0152335571438885,0.0175438596491228,0.0116187449084523
PTGES2,0.282517741654674,0.174692049272116,0.0805422647527911,0.142826983503535,0.162315101479188,0.154769645081861,0.182799217848757,0.162984384037016,0.087835917171408,0.0341495449854583,0.125271857329274,0.235179451897718,0.312977099236641,0.263144337448772,0.219312508914563,0.151002506265664,0.155124653739612,0.188073063316728,0.114766081871345,0.215754750998277
PTGES3,0.619011323033084,0.249160134378499,0.26993620414673,0.340588177533386,0.317271528494439,0.348521139462988,0.42980683482373,0.33709915815179,0.333369776747644,0.106342058354442,0.344280121792084,0.799449604403165,1.02442748091603,0.761794075290181,0.467008985879332,0.281954887218045,0.249861495844875,0.503573749187784,0.364766081871345,1.05475500474098
PTGIS,0.0023805682760207,0.00447928331466965,0.00478468899521532,0.00924489395129615,0.0594828574704736,0.00947594937770824,0,0.0452798663324979,0.0118076662366344,0,0.030230535015224,0.00605817375683217,0,0.00508223369878242,0,0,0.0498614958448753,0.0330662046061656,0.0453216374269006,0.00654389081050762
PTGS1,0.0242736822938047,0.100223964165733,0.0956937799043062,0.0388157894736842,0.0505503955968352,0.107905852940313,0.130879429258674,0.0518732729259045,0.0379813263945072,0.020780561028239,0.00956937799043062,0.016951419944196,0.0259541984732824,0.0306499670033102,0.0412637284267579,0.103383458646617,0.0498614958448753,0.0262074940437514,0.0314327485380117,0.0211340963420986
PTGS2,0,0,0.0199362041467305,0.0121366849960723,0.0339381951611054,0.0329078454484821,0.0791150891374246,0.0543152753679069,0.0595849823978309,0.0528661225255653,0.00130491518051327,0.021671826625387,0.0183206106870229,0.0095526401069189,0,0,0,0.00151613601906,0.00365497076023392,0.0545012620360849
PTHLH,0.0112422113217553,0.0363941769316909,0,0.0140956402199529,0.0125874326338723,0.00565033369268393,0.0158475623225638,0.0167084377610693,0.00599129731266263,0.00473778027957594,0.00543714658547195,0.0383748041126782,0.00610687022900763,0.0126437017868943,0.00982741406361431,0.0081453634085213,0.0498614958448753,0.00288787813154285,0.0592105263157895,0.0377542435128674
PTK2,0.204948016911874,0.0363941769316909,0.0956937799043062,0.220345640219953,0.144885907579406,0.093878595428557,0.154507596521227,0.163961185013817,0.0803577285548729,0.0457359977483816,0.0384949978251414,0.715208500554218,0.783206106870229,0.406778993900532,0.0992583083725574,0.0557644110275689,0.028808864265928,0.0618727889683055,0.0175438596491228,0.922935669546869
PTK6,0.109642866840556,0.0576707726763718,0.0729665071770335,0.0904948939512962,0.0854632496273363,0.05657884249957,0.204095658078821,0.050408071460703,0.0425513305490565,0.0243456234168308,0.0426272292301,0.111359553568016,0.112977099236641,0.149738934738277,0.181101126800742,0.103383458646617,0.0814404432132964,0.0591293047433398,0.0592105263157895,0.123392406415684
OAS3,0.0930060424649679,0.0895856662933931,0.118421052631579,0.155700117831893,0.0968466918931315,0.148313918613382,0.135542883323652,0.0550478761005077,0.0824350031705771,0.0341495449854583,0.030230535015224,0.154569430111226,0.190839694656489,0.211485384587463,0.115518470974183,0.0676691729323308,0.123545706371191,0.215507905566385,0.198099415204678,0.0784799476488735
PTPRC,0.0297545478214063,0.461926091825308,0.398724082934609,0.0529016103692066,0.048208347666552,0.33975410351814,0.0627929999100035,0.0296510507036823,0.576826361708176,0.452153110047847,0.538494997825141,0.0274815579253144,0.0122137404580153,0.0220415264106905,0.0488518043075168,0.174812030075188,0.818282548476454,0.854739729983395,0.628654970760234,0.0267164358498377
PTPRCAP,0.00670213666544742,0.632138857782755,0.0426634768740032,0.0374165357423409,0.0320318770783167,0.0243799104839488,0.0320142030811523,0.0059636270162586,0.00889948177464851,0.00562904587672389,0.484775989560679,0.0289339907502962,0.0351145038167939,0.0298356550553597,0.0569818856083298,0.139097744360902,0.734072022160665,0.782037398021803,0.545321637426901,0.00781260433499378
PTTG1,0.0187442598180073,0.0576707726763718,0.00478468899521532,0.0289277297721917,0.0288183694530444,0.0410372787791588,0.0529997463735509,0.00107962213225372,0.023024949161437,0.0189980298339431,0.0384949978251414,0.177808355310935,0.125190839694656,0.0292872408863318,0.0550848666381401,0.0200501253132832,0.0393351800554017,0.0769619522056169,0.128654970760234,0.129735974038115
QRFPR,0.0668641954800509,0.0895856662933931,0.0653907496012759,0.0613904163393559,0.0604087833963995,0.0343424513303663,0.119220794096231,0.0340466550992867,0.0433822403953382,0.0359320761797542,0.0632883862548934,0.0467262928563238,0.0473282442748092,0.0682412654984949,0.145599771787192,0.139097744360902,0.060387811634349,0.0563858205183741,0.0175438596491228,0.0562774609703655
RAC1,0.83439780599263,0.25979843225084,0.618421052631579,0.625756087981147,0.49858961128311,0.819550070681606,0.600022908195407,0.395218816271448,0.623772768023091,0.28103011539544,0.290561113527621,0.956312349501204,1.05954198473282,1.06693670452066,0.512266438453858,0.365288220551378,0.239335180055402,0.444588838351022,0.392543859649123,1.15688644346212
RAC2,0.0145987103657904,0.355543113101904,0.118421052631579,0.0410545954438335,0.0518031189083821,0.157638856845629,0.110515679841606,0.0301394511920828,0.215796033498786,0.17675204052913,0.257503262287951,0.0725069754997516,0.099236641221374,0.0348627849381154,0.0708030238197119,0.162907268170426,0.513019390581718,0.466536712150747,0.475877192982456,0.0659196837564604
RAD51,0,0.0257558790593505,0.0123604465709729,0,0,0,0,0,0,0,0,0,0.00152671755725191,0,0,0.0081453634085213,0,0,0,0
RAMP1,3.90116967938039,0.430011198208287,1.2396331738437,2.13704340141398,2.47391640866873,0.73180001090636,5.9053237009826,0.882886703939335,0.357466162289813,0.238249366732339,1.00543714658547,1.65311699728624,1.47022900763359,3.96720841881349,7.52825559834546,4.30576441102757,0.797229916897507,1.65172189733593,0.503654970760234,1.80545279717945
RAMP2,0.149781254142914,0.00447928331466965,0.118421052631579,0.418573252160251,0.133502465313611,0.03099503760597,0.323324633673411,0.0269648480174796,0.0288413180854088,0,0.0591561548499348,0.174540381454726,0.0610687022900763,0.169947165936395,0.416602481814292,0.234335839598998,0.0709141274238227,0.067359757418237,0.0730994152046784,0.0879952990825198
RAMP3,0.00734551622904185,0.153415453527436,0,0.484804595443833,0.0116615067079463,0.00764284186196743,0.0265735066720119,0.00132382237645396,0.0217785843920145,0.0323670137911624,0.0591561548499348,0.0253029086878416,0.0305343511450382,0.0104168078884174,0.0174154899443731,0,0.028808864265928,0.00974658869395712,0.0175438596491228,0.0571655604375058
RARA,0.668478714007562,0.398096304591265,0.618421052631579,0.694412804399057,0.696901158124068,0.533585298226039,1.29068045521857,0.501690122742754,0.671965539107428,0.461065766019326,0.373205741626794,0.563792378549861,0.574045801526718,0.880999373303426,1.13774069319641,0.579573934837093,0.460387811634349,0.662695834235795,0.420321637426901,0.841484261274857
RARB,0,0.0683090705487122,0,0.0459986252945797,0.0290362343767917,0.00453452911788518,0.0094741751004279,0.00278902384165542,0.00308311285067676,0.0181067642367952,0.0343627664201827,0.0946565760807247,0.0458015267175573,0.0193077648711424,0.00359435173299102,0,0.00775623268698061,0.00563136235650856,0,0.0545012620360849
RARG,0.0201524113156857,0,0.0350877192982456,0.0506628043990573,0.0358445132438941,0.0261333176729183,0.0340350331759759,0.0230576441102757,0.0259331336234229,0.0154329674453513,0.0550239234449761,0.0460000764438329,0.0534351145038168,0.0677260885518324,0.0228355441449151,0.0081453634085213,0.0709141274238227,0.0605010468558227,0.0592105263157895,0.054120647978739
RARRES1,0.0222646385622032,0.110862262038074,0.027511961722488,0.0503829536527887,0.233938195161105,0.072997109814466,0.0293715791109984,0.394242015294647,0.0359040517788031,0.0368233417769021,0.0260983036102653,0.00678439016932309,0.0366412213740458,0.0371644625869142,0.00793039509342462,0.0795739348370927,0.060387811634349,0.0701032416432027,0.0730994152046784,0.0230371666288278
RARRES2,1.84798768186893,0.227883538633819,0.4896331738437,0.699823252160251,1.11808852195849,0.331943471494549,1.83428375072611,0.41719683824947,0.246539697811209,0.122384839103105,0.406263592866464,0.581221572449643,0.380152671755725,1.16223613034764,2.26294394522893,1.15100250626566,0.386703601108033,0.558443433687098,0.198099415204678,0.450466753028219
RB1,0.0900804863361706,0.174692049272116,0.186602870813397,0.222304595443833,0.0931974544203646,0.22849244734535,0.076006119760773,0.092410513463145,0.158878709028491,0.0591049817056009,0.133536320139191,0.118984825899171,0.203053435114504,0.19848963064262,0.098174297532449,0.043859649122807,0.17617728531856,0.109883762905205,0.0869883040935673,0.265868935215481
RBPJ,0.330825835490976,0.100223964165733,0.300239234449761,0.16465534171249,0.197990482742805,0.409730990423377,0.352704394282769,0.124156545209177,0.35621979752039,0.165165587766207,0.121139625924315,0.353552727133739,0.415267175572519,0.291130078680377,0.351290828697761,0.12719298245614,0.281440443213296,0.295068948090391,0.309210526315789,0.389695375205331
REG1A,2.52760286805448,0.142777155655095,0.466905901116427,0.64170758051846,0.619286779039101,0.569450445273141,0.550590295106646,0.578368999421631,0.427678044300614,0.208837602026457,0.364941278816877,0.408745174483049,0.227480916030534,1.17878826708557,0.566195977749251,0.329573934837093,0.207756232686981,0.610569633961447,0.295321637426901,0.166655537600662
RELA,0.322407274597528,0.100223964165733,0.0653907496012759,0.190681461115475,0.130561288843023,0.168637501940074,0.126526872131362,0.129040550093182,0.187545098725209,0.0796040904400037,0.133536320139191,0.215208500554218,0.201526717557252,0.323212307568509,0.115247468264156,0.18671679197995,0.239335180055402,0.197675258104108,0.170321637426901,0.121362464776506
RELT,0.0333781100805183,0.344904815229563,0.330542264752791,0.0867635506677141,0.0620972365554409,0.300302441766327,0.0758506712919404,0.0770258980785297,0.497059016465135,0.222206585983676,0.162461939973902,0.0165883117379505,0.0412213740458015,0.0512487355642215,0.0545428612180859,0.174812030075188,0.186703601108033,0.134575120929897,0.114766081871345,0.0376273721604188
RGCC,0.0402428486317003,0.0683090705487122,0.125996810207337,0.433871759622938,0.0967922256621947,0.170630010109357,0.0811359192322482,0.083375104427736,0.0861740974788446,0.039497138568346,0.125271857329274,0.0979245499369338,0.0702290076335878,0.0733930349651206,0.0813721295107688,0.043859649122807,0.155124653739612,0.124972926142517,0.434210526315789,0.192917907557526
RGS1,0.0325890596723364,0.153415453527436,0.550239234449761,0.0422672820109976,0.0727726178190575,1.03689286178705,0.248243023227274,0.0298952509478825,0.0595849823978309,0.038605872971198,0.0591561548499348,0.0441845354126056,0.0198473282442748,0.047177175824469,0.0713450292397661,0.317669172932331,0.713019390581717,0.397949606526605,0.267543859649123,0.0841891585090613
RGS2,2.15886747307405,0.249160134378499,0.732057416267943,0.449916535742341,0.473807476206857,0.773084780173914,0.591628690878447,0.759321380374012,0.927054861915903,0.762313537855334,0.274032187907786,0.423632610939113,0.564885496183206,1.03568540619166,0.226900584795322,0.234335839598998,0.186703601108033,0.44870406468847,0.323099415204678,0.481042748968336
RGS5,0.0177791904726156,0.0683090705487122,0.0199362041467305,0.429394147682639,0.138840155945419,0.0273288225744884,0.038076693365623,0.233802454855086,0.0354885968556622,0.0100853738624636,0.0715528490648108,0.0953827924932156,0.12824427480916,0.0234208711388516,0.038824704036514,0.0914786967418546,0.00775623268698061,0.00700310446899141,0.00365497076023392,0.102966118671457
RNF43,0.0422943796929731,0.0257558790593505,0.0123604465709729,0.0110172820109976,0.015692007797271,0.00461422944465652,0.0536215402488812,0.00645202750465908,0,0,0.0260983036102653,0.0347437220502236,0.0427480916030534,0.0634384868667052,0.0353016688061617,0.0081453634085213,0,0.0303227203811999,0.0175438596491228,0.0274776639645294
ROR1,0.140962098426851,0.0151175811870101,0.027511961722488,0.036576983503535,0.0767486526774453,0.0159316758461868,0.161036432212195,0.0491870702397018,0.00308311285067676,0.00562904587672389,0,0.179623896342163,0.27175572519084,0.146273954306691,0.120396519754671,0.0914786967418546,0.0182825484764543,0.0166052992563714,0.0592105263157895,0.326767184390817
RORA,0.26999611863868,0.00447928331466965,0.0123604465709729,0.089282207384132,0.157576539387685,0.0524344255074604,0.108650298215615,0.123912344964977,0.0383967813176481,0.0172154986396472,0.236842105263158,0.13822956083018,0.265648854961832,0.195024650211034,0.0968192839823135,0.043859649122807,0.660387811634349,0.395206122301639,0.545321637426901,0.295176217631112
RPL21,8.87998671072997,4.37681970884658,2.49720893141946,3.68387175962294,3.57048503611971,3.0576149467476,6.0494244315904,1.90486472591736,2.29348610412612,0.993151327516653,2.50543714658547,3.89748882008944,3.41832061068702,6.36488347510904,6.07080302381971,2.84147869674185,3.30249307479224,4.45556277525088,2.97587719298246,2.31826680377676
RPL22,2.09724870581358,0.930011198208287,0.618421052631579,0.983032207384132,0.973371746359362,0.79603847428406,1.62163024536314,0.499980721033353,0.541928148164345,0.200816211652125,0.41866028708134,1.19995795589191,1.33435114503817,1.74278238409721,1.65101982598773,0.781954887218045,0.765650969529086,1.04815536784348,0.656432748538012,1.48345330466486
RPL32,1.99983132849574,1.13213885778275,0.595693779904306,0.855979968578162,0.798644077514047,0.634485911918555,1.47488689078518,0.488747509800141,0.491658102464304,0.214185195609344,0.517833840800348,0.891679088789512,1.01068702290076,1.46167026663687,1.50630437883326,0.603383458646616,0.765650969529086,1.04952710995596,0.739766081871345,1.034963073759
RPL34,2.83959946906811,1.66405375139978,0.762360446570973,1.16698743126473,1.18312120169705,1.09252368987344,1.82200332168833,0.696317717370349,0.952813067150635,0.399568439816118,0.831883427577207,1.55507778159997,1.74656488549618,2.22965783591571,1.78760519184139,0.829573934837093,1.19722991689751,1.65309363944842,1.1703216374269,2.13684076977524
RPL37,2.56348645277118,1.6959686450168,0.913875598086124,1.18573743126473,1.16269636509575,1.10639154673166,2.0775606044491,0.629651050703682,0.924977587300199,0.378178065484567,0.674858634188778,1.02929709895654,0.887022900763359,2.03150582547922,1.95156183140779,0.889097744360902,1.55512465373961,1.55981517579958,1.36476608187134,0.589264012607006
RPS4Y1,0.398963373046741,0,0.0578149920255183,0.167360565593087,0.130288957688339,0.105993045097801,0.0494244315904015,0.234046655099287,0.0604158922441126,0.00919410826531569,0.133536320139191,0.231185261629018,0.297709923664122,0.344326253076083,0,0.0081453634085213,0.060387811634349,0.159266478954588,0.0730994152046784,0.265361449805686
RSPO1,0,0.0151175811870101,0.00478468899521532,0,0.00741314069487445,0,0.00201264859646396,0.00523102628365787,0,0.00384651468242799,0.00956937799043062,0.000974658869395718,0.0610687022900763,0,0.00169733276280131,0.0081453634085213,0,0.00425962024402571,0,0.0131412011378357
RSPO2,0,0.0257558790593505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182825484764543,0,0.00365497076023392,0.0135218151951816
RSPO3,0,0.0363941769316909,0,0.0113904163393558,0.0319229446164431,0,0.0122722475394144,0.0345350555876872,0.00225220300439508,0,0,0,0,0,0.00576237341320782,0.103383458646617,0.0393351800554017,0,0,0
RUNX3,0.015946165678224,0.355543113101904,0.338118022328549,0.0382560879811469,0.0406375415663341,0.214783991140679,0.0795814345439224,0.0206156416682733,0.0766186342466053,0.0270194202082747,0.563288386254893,0.0343806138439781,0.0274809160305344,0.036807162446487,0.0385537013264869,0.0676691729323308,0.597229916897507,0.598223954949101,0.517543859649123,0.0100962886790689
RXRA,0.126740982224004,0,0.125996810207337,0.108685192458759,0.0940144478844169,0.225463834928039,0.091240069706366,0.0882591093117409,0.359958891828658,0.18120836851487,0.100478468899522,0.246072698085082,0.377099236641221,0.203907297888168,0.0640279560690344,0.0081453634085213,0.113019390581717,0.0783336943180998,0.0453216374269006,0.399591340696323
RXRB,0.301357837554647,0.249160134378499,0.194178628389155,0.18555086410055,0.176585253984635,0.205618453561975,0.281353547088614,0.125133346185978,0.20250147595828,0.0617787784970448,0.257503262287951,0.308164201353056,0.447328244274809,0.331039673435544,0.24017971758665,0.151002506265664,0.270914127423823,0.238827521478594,0.295321637426901,0.628721003218526
RYK,0.151790297874515,0.0789473684210526,0.0805422647527911,0.0932934014139827,0.0876963650957459,0.0596871552436523,0.0746070835412798,0.095340916393548,0.0400586010102114,0.0136504362510554,0.0798173118747282,0.179623896342163,0.125190839694656,0.178356183194823,0.065653972329197,0.0319548872180451,0.060387811634349,0.0824489206555483,0.100877192982456,0.105249803015532
S100A10,0.103318324338052,0.174692049272116,0.45933014354067,0.18135310290652,0.157631005618622,0.585709311934495,0.0641920361294968,0.110725531778163,0.604246386635471,0.0537573881227132,0.191387559808612,0.210851202079272,0.177099236641221,0.953498064587795,0.0382826986164598,0.0319548872180451,0.302493074792244,0.377373474839362,0.475877192982456,0.122377435596095
S100A2,0.00386155519599277,0.0470324748040314,0.0123604465709729,0.0136292223095051,0.0138401559454191,0.0202354934918391,0.031392409205822,0,0.00308311285067676,0.00384651468242799,0.0467594606350587,0.0449107518250965,0.0305343511450382,0.0246506483663686,0.0152474682641563,0.0200501253132832,0.00775623268698061,0.0193487834813371,0.0453216374269006,0.0447321678975414
S100A4,0.164135901953299,0.408734602463606,1.94417862838915,0.426222505891595,0.625278064442151,2.46958593582865,0.262388833891039,0.548332369385001,3.40316620383531,0.803311755324139,1.10874293170944,0.123705232580362,0.0656488549618321,0.197384492998973,0.140450720296677,0.258145363408521,2.50249307479224,1.686015450148,2.11476608187134,0.0731513508460316
S100A6,0.283397836340723,0.525755879059351,1.33811802232855,0.764002356637863,0.969068914115354,1.80783412264622,0.345864661654135,0.752727973780605,2.78580018804802,0.803311755324139,0.807090039147455,0.414554905782976,0.754198473282443,1.14442097915982,0.176223078020254,0.305764411027569,1.17617728531856,1.04129665728106,1.10087719298246,0.497028539376861
S100A8,0.0779715973798415,0.472564389697648,0.7396331738437,0.242826983503535,0.18094255245958,1.37091693128573,0.0548651279995418,0.153216374269006,8.53071086523954,4.12060230790881,0.315354501957373,0.0227611512441234,0.0305343511450382,0.0612697581073676,0.0358436742262159,0.0081453634085213,0.281440443213296,0.130459894592448,0.600877192982456,0.0277314066694267
S100A9,0.494511307859038,1.15341545352744,1.58811802232855,0.674170267085624,0.574461070978099,2.66843825112315,0.63453246827624,0.445035666088298,11.4737935407692,6.87193920630453,0.728577642453241,0.427263693001567,0.395419847328244,0.507213570582959,0.614163457424048,0.234335839598998,0.57617728531856,0.541982528337304,0.920321637426901,0.261555309232228
S100B,0.188201939402845,0.121500559910414,0.285087719298246,0.190308326787117,0.184809654856094,0.133409957507142,0.354103430502262,0.111946532999165,0.0932368311722389,0.092973074397223,0.141800782949108,0.360451783052402,0.453435114503817,0.227297993127767,0.305491370703181,0.0914786967418546,0.17617728531856,0.189444805429211,0.114766081871345,0.214359166121342
S100P,0.06322849398389,0.0576707726763718,0.133572567783094,0.0671739984289081,0.0665634674922601,0.0736347124286368,0.115334582375416,0.0421052631578947,0.14350687687228,0.326484660849986,0.0467594606350587,0.0779535985934335,0.106870229007634,0.0741325631627491,0.118228498074454,0.103383458646617,0.113019390581717,0.0714749837556855,0.100877192982456,0.104869188958186
SAA1,0.33784231450527,0.0576707726763718,0.133572567783094,0.233032207384132,0.274134273592478,0.103283233987575,0.6911157109313,0.0919221129747446,0.0612468020903942,0.0314757481940144,0.220313179643323,0.313973932652983,0.186259541984733,0.370483947077595,0.862943945228926,0.555764411027569,0.113019390581717,0.258031911053354,0.142543859649123,0.277160485583408
SAA2,0.0300034021809098,0.0789473684210526,0.0123604465709729,0.0292075805184603,0.028328173374613,0.0537893310625731,0.0225318464823648,0.0269648480174796,0.11857958148383,0.0537573881227132,0.0343627664201827,0.0674234606123151,0.0519083969465649,0.0481244366618808,0.0147054628441021,0,0.123545706371191,0.0687314995307198,0.0730994152046784,0.0344555883492034
SAT1,0.97019945085925,0.344904815229563,1.08054226475279,0.292453849175177,0.393415319344112,1.77898260435499,0.239071563566152,0.40767302872566,2.14641506133427,0.629514963880289,0.278164419312745,0.364809081527348,0.270229007633588,1.24665867515557,0.19058622165169,0.317669172932331,0.355124653739612,0.374629990614396,0.489766081871345,0.226665687308858
SCG5,0.175200816523418,0.0363941769316909,0.0729665071770335,0.0612038491751768,0.0798532278408439,0.0528329271413171,0.0825349554517414,0.0640832851359167,0.0305031377779722,0.0154329674453513,0.0384949978251414,1.46611627106983,2.76641221374046,0.107087269137971,0.0661959777492512,0.0557644110275689,0.0182825484764543,0.0687314995307198,0.00365497076023392,3.75838352542101
SCGB3A1,0.04233079740412,0,0.0123604465709729,0.0395620581304006,0.0352998509345259,0.0256551157122902,0.0994788385544929,0.0149990360516676,0.023024949161437,0.0296932169997185,0.0260983036102653,0.0470894010625693,0.0564885496183206,0.0612365208850023,0.07378405363001,0.043859649122807,0.060387811634349,0.0358096888311313,0.00365497076023392,0.096876293753923
SEC23A,0.157592853183914,0.174692049272116,0.163875598086124,0.127901610369207,0.148044948973742,0.112050269932423,0.138340955762638,0.13709915815179,0.102792294404478,0.021671826625387,0.0756850804697695,0.327772044490311,0.372519083969466,0.156801844490909,0.107930395093425,0.139097744360902,0.123545706371191,0.134575120929897,0.100877192982456,0.484975760894243
SEC61G,0.580444966928565,0.164053751399776,0.156299840510367,0.235364296936371,0.261879371631694,0.235346675447685,0.333739681085194,0.203277424330056,0.187129643802069,0.0626700440941927,0.129404088734232,0.292913656690746,0.390839694656489,0.455571236332832,0.356710882898303,0.234335839598998,0.0919667590027701,0.256660168940871,0.184210526315789,0.590913340188838
SELENOP,0.208868990478685,0.0470324748040314,0.163875598086124,0.221558326787117,0.282413140694874,0.371713934553447,0.175026794407128,0.193265214317846,0.0803577285548729,0.0296932169997185,0.0922140060896042,0.166552000917326,0.244274809160305,0.243127220279254,0.196819283982314,0.210526315789474,0.165650969529086,0.141433831492311,0.128654970760234,0.109436557646336
SELL,0,0.610862262038074,0.133572567783094,0.0162411626080126,0.0095373237014104,0.0528329271413171,0.00838603581859982,0.00132382237645396,0.345833424441869,0.391547049441786,0.100478468899522,0.0165883117379505,0.00763358778625954,0.00706815773511071,0.0184995007844815,0.222431077694236,0.155124653739612,0.0454118836185113,0.198099415204678,0.0229102952763792
