,B cell,Endothelial,Fibroblast,Glomerular endothelium,Macrophage,Malignancy A,Malignancy B,Mast cell,Mesangial cell,Monocyte,Myofibroblast A,Myofibroblast B,Neutrophil,NK cell,Pelvic epithelium,Plasma,Plasmablast,Podocyte,Principal cell,Smooth muscle,T cell,Transitional urothelium,Tubule,Type A intercalated cell
ARFGEF3,0.0094492821840433,0.0338463106400326,0.0296492890995261,0.00621468926553672,0.0107438016528926,0.179424417104018,0.276352790796762,0.0253012048192771,0.0104630611523507,0.00665591893136803,0.00850248756218905,0.00818405338953284,0.0261336515513126,0.0290895353230072,0,0.0170431211498973,0.0236351071181755,0.00198275862068965,0,0.00560675883256529,0.0104101582182808,0,0.055915091897489,0
ARG1,0.0110967286420334,0.0132592743579291,0.0093649289099526,0,0.0140495867768595,0.0163856147294158,0.0109075415423945,0,0.00410038882997526,0.00803777061262091,0.00581592039800995,0.00958904109589041,0.00704057279236277,0.0151114469210427,0,0,0.00946786454733932,0.00198275862068965,0,0.00637480798771121,0.00930162249319762,0.0380952380952381,0.0144965053067564,0.0185714285714286
ARG2,0.0235702518239586,0.0263045250713412,0.0569478672985782,0.0231638418079096,0.0151515151515152,0.254103931859245,0.507711972731146,0.0253012048192771,0.0164722516790385,0.0025103638876094,0.0165621890547264,0.0115208991921321,0.0118138424821002,0.0272006044578768,0,0.0129363449691992,0.0105044920525225,0.0071551724137931,0.39,0.00906298003072197,0.018573012193893,0,0.0841315040124256,0.104285714285714
ARHGAP10,0.0165097670040009,0.0503567060741949,0.199127962085308,0.00056497175141243,0.0245179063360882,0.218484900628065,0.142564976565829,0.00120481927710843,0.087168610816543,0.0315292491939198,0.138452736318408,0.0448893572181243,0.0022673031026253,0.0343785417453721,0,0.0324435318275154,0.0295093296475466,0.0312931034482759,0,0.105837173579109,0.0294568174947093,0,0.0481491069117266,0.0471428571428571
ARHGAP12,0.0186279124499882,0.0288524256013045,0.0347677725118483,0.0288135593220339,0.0278236914600551,0.106637701109868,0.042011077971879,0.0132530120481928,0.0129374337221633,0.0140257945647167,0.0198457711442786,0.0152089919213207,0.0237470167064439,0.0196448809973555,0,0.00574948665297741,0.0174153420870767,0.014051724137931,0.39,0.0186635944700461,0.022906379119218,0,0.0665286047113642,0.0757142857142857
ARHGAP15,0.0376912214638739,0.0111190379127599,0.0556208530805687,0.00056497175141243,0.0134986225895317,0.00984685537296739,0.0347677886663826,0.0373493975903614,0.0171792152704136,0.0260018424689083,0.0273084577114428,0.0276782578152441,0,0.0253116735927465,0,0.0201232032854209,0.0232895646164478,0,0,0.0140552995391705,0.0572709865967953,0,0.00232979549572871,0
ARHGAP22,0.0205107084019769,0.0148899306971056,0.00822748815165877,0.00621468926553672,0.0176308539944904,0.0363460380280478,0.0377503195568811,0.0253012048192771,0.00728172499116296,0.0190925840626439,0.00671144278606965,0.0120477695820162,0,0.00566679259539101,0,0.00369609856262834,0.00946786454733932,0.00370689655172414,0,0.00829493087557604,0.00537135946790285,0,0.0191560962982138,0
ARHGAP42,0.0306307366439162,0.0352731349368121,0.145857819905213,0.00056497175141243,0.009366391184573,0.458870343284866,0.214997869620792,0.0132530120481928,0.0313184870979145,0.0158682634730539,0.0316865671641791,0.0127502634351949,0.0094272076372315,0.0215338118624858,0,0.0437371663244353,0.0267449896337249,0.0226724137931034,0,0.030184331797235,0.0133326614934999,0,0.0509966347398395,0.0185714285714286
ARHGAP45,0.116297952459402,0.016316754993885,0.00765876777251185,0.00056497175141243,0.046831955922865,0.022150047319969,0.0249680443118875,0,0,0.0775909719023491,0.0098955223880597,0.0362838075166842,0.00465393794749403,0.0540234227427276,0,0.0550308008213552,0.0412577747062889,0.000258620689655171,0,0,0.115922604051194,0,0.00880144965053067,0
ARHGAP5,0.00780183572605319,0.0149918467183041,0.0237725118483412,0.00056497175141243,0.00853994490358127,0.0819452809085434,0.0530890498508735,0,0.00728172499116296,0.00481345002303086,0.00870149253731343,0.0053740779768177,0.0022673031026253,0.00755572346052134,0,0.0108829568788501,0.0125777470628887,0.0157758620689655,0,0.00560675883256529,0.0133326614934999,0,0.0520320994046078,0.0757142857142857
ARHGDIB,0.109708166627442,0.219639217284957,0.380739336492891,0.0514124293785311,0.118457300275482,0.052951045341134,0.0773753728163613,0.121686746987952,0.0868151290208554,0.186757254721327,0.0644228855721393,0.0873902353354408,0.0213603818615752,0.163959199093313,0,0.0714579055441478,0.0706288873531444,0.0123275862068965,0,0.019431643625192,0.160767912929558,0,0.0359823971006989,0.132857142857143
ARHGEF12,0.00827253471405036,0.0937729311047697,0.144720379146919,0.0344632768361582,0.00964187327823691,0.330504172760905,0.168129527055816,0.0132530120481928,0.0306115235065394,0.00941962229387379,0.025318407960199,0.00730593607305936,0.0022673031026253,0.0268228182848508,0,0.00677618069815195,0.0115411195577056,0.112327586206897,0,0.0217357910906298,0.0115186939433639,0,0.0975925446544137,0.0757142857142857
ARHGEF18,0.186432101670981,0.067988177741541,0.0740094786729858,0.0175141242937853,0.050137741046832,0.165916716854513,0.129356625479335,0.0132530120481928,0.0422764227642276,0.0656149239981575,0.0520845771144279,0.0547242711626273,0.0118138424821002,0.0797128825085002,0,0.0817248459958932,0.0737387698686938,0.0899137931034483,0,0.041705069124424,0.118643555376398,0,0.120890499611701,0.0185714285714286
ARHGEF7,0.0158037185220052,0.118436608234815,0.22339336492891,0.0627118644067797,0.0203856749311295,0.166691043620408,0.0509586706433745,0.0132530120481928,0.0493460586779781,0.0241593735605712,0.0374577114427861,0.0171408500175623,0.0165871121718377,0.0256894597657726,0.2,0.0190965092402464,0.0139599170697996,0.0192241379310345,0,0.0900921658986175,0.0161543887937116,0,0.039606523427388,0.0471428571428571
ARHGEF9,0.00238879736408567,0.00948838157358337,0.018085308056872,0.00621468926553672,0.0068870523415978,0.0363460380280478,0.0368981678738816,0,0.00728172499116296,0.00297098111469369,0.00521890547263682,0.00941341763259571,0,0.00831129580657348,0,0.0108829568788501,0.00359364201796821,0.000258620689655171,0,0.0155913978494624,0.00577446336793308,0,0.00673052032099405,0
ARID1A,0.0419275123558484,0.0520892784345699,0.0819715639810426,0.011864406779661,0.0316804407713499,0.0821173535231868,0.0641670217298679,0.0493975903614458,0.024248851184164,0.0444265315522801,0.0314875621890547,0.0206533192834563,0,0.0457121269361541,0,0.035523613963039,0.0281271596406358,0.014051724137931,0,0.0274961597542243,0.0373173435452988,0,0.0616101475537147,0
ARID1B,0.0758178394916451,0.0919384427231961,0.112872037914692,0.0457627118644068,0.0443526170798898,0.164884281166652,0.0884533446953558,0.0132530120481928,0.0433368681512902,0.056863196683556,0.0636268656716418,0.046821215314366,0.00465393794749403,0.0680015111446921,0,0.0468172484599589,0.0581893572909468,0.0657758620689655,0,0.0639784946236559,0.0694648795727099,0,0.133057209422728,0.104285714285714
ARID2,0.0202753589079783,0.0227374643293926,0.032303317535545,0.0175141242937853,0.0176308539944904,0.0971737073044825,0.0543672773753728,0.0132530120481928,0.0118769883351007,0.0131045601105481,0.0146716417910448,0.0120477695820162,0.0094272076372315,0.0204004533434076,0,0.0232032854209446,0.0181064270905321,0.0192241379310345,0.19,0.00407066052227342,0.0207900836440593,0,0.0313228061092415,0
ARID4A,0.0365144739938809,0.0400631879331431,0.0343886255924171,0.0175141242937853,0.028099173553719,0.0572528607072184,0.0795057520238602,0.0132530120481928,0.0115235065394132,0.0241593735605712,0.023228855721393,0.024868282402529,0.00704057279236277,0.0298451076690593,0.2,0.0149897330595483,0.0267449896337249,0.0192241379310345,0,0.0109831029185868,0.0395344149954651,0,0.0437483820864613,0.0185714285714286
ARID4B,0.0245116497999529,0.0327252344068488,0.0351469194312796,0.00621468926553672,0.0143250688705234,0.0525208638045255,0.0513847464848743,0.0253012048192771,0.0139978791092259,0.0177107323813911,0.014771144278607,0.0101159114857745,0.0094272076372315,0.0162448054401209,0,0.0211498973305955,0.0187975120939876,0.0192241379310345,0.19,0.0159754224270353,0.0270381940945279,0,0.0370178617654673,0
ARID5B,0.0633443163097199,0.0684977578475336,0.146805687203791,0.0175141242937853,0.0256198347107438,0.4911339585305,0.143417128248828,0,0.0730293389890421,0.0352141870105942,0.0929800995024876,0.0499824376536705,0.00465393794749403,0.0423120513789195,0,0.0601642710472279,0.0806496199032481,0.0795689655172414,0,0.10852534562212,0.0563640028217273,0,0.142894123738027,0.0757142857142857
ARIH1,0.0306307366439162,0.0500509580105993,0.0834881516587678,0.0344632768361582,0.0231404958677686,0.223905187989332,0.102939923306349,0.0614457831325301,0.0366207140332273,0.0365960386918471,0.0299950248756219,0.0213558131366351,0.0356801909307876,0.0298451076690593,0,0.0581108829568788,0.037456807187284,0.0450862068965517,0.19,0.0263440860215054,0.0395344149954651,0,0.0843903701786177,0.132857142857143
ARIH2,0.0136855730760179,0.0270179372197309,0.0353364928909953,0,0.0148760330578512,0.0471866127505807,0.0207072858968896,0,0.0101095793566631,0.00803777061262091,0.0173582089552239,0.0111696522655427,0,0.0177559501322252,0,0.0190965092402464,0.0184519695922598,0.0123275862068965,0,0.0144393241167435,0.0153481809936511,0.0380952380952381,0.0354646647683148,0
ARL13B,0.0355730760178866,0.0388401956787607,0.0478483412322275,0.00056497175141243,0.0286501377410468,0.151118471995182,0.0594801874733703,0.0132530120481928,0.0327324142806645,0.0158682634730539,0.0267114427860697,0.0215314365999297,0.00465393794749403,0.0351341140914243,0,0.0375770020533881,0.0263994471319972,0.0347413793103448,0,0.0175115207373272,0.034999496120125,0,0.0533264302355682,0.104285714285714
ARL5B,0.0190986114379854,0.0223298002445984,0.0313554502369668,0,0.0206611570247934,0.0809128452206831,0.0501065189603749,0.0132530120481928,0.0175326970661011,0.00527406725011515,0.0165621890547264,0.0108184053389533,0.0118138424821002,0.0177559501322252,0,0.02217659137577,0.0118866620594333,0.0106034482758621,0,0.008678955453149,0.0158520608686889,0,0.0595392182241781,0.0185714285714286
ARL6IP5,0.110414215109438,0.162260497350183,0.154388625592417,0.0401129943502825,0.130853994490358,0.781936677277811,0.361141883255219,0.0734939759036145,0.0755037115588547,0.108912943344081,0.100442786069652,0.0865121180189673,0.0118138424821002,0.107669059312429,0,0.0776180698151951,0.0875604699378024,0.0778448275862069,0,0.113133640552995,0.136480902952736,0,0.246440590214859,0.332857142857143
ARMC8,0.0110967286420334,0.0211068079902161,0.0321137440758294,0.00056497175141243,0.0192837465564738,0.0904628753333907,0.0296548785683852,0.0253012048192771,0.0200070696359138,0.0167894979272225,0.0193482587064677,0.0122233930453109,0,0.0154892330940688,0,0.0119096509240246,0.0101589495507947,0.0123275862068965,0,0.0098310291858679,0.0178675803688401,0,0.0354646647683148,0.0185714285714286
ARMH1,0.0287479406919275,0.0116286180187525,0.0093649289099526,0,0.0159779614325069,0.017159941495311,0.0266723476778867,0.00120481927710843,0.00445387062566278,0.00941962229387379,0.00681094527363184,0.00853530031612223,0.014200477326969,0.0162448054401209,0,0.0160164271047228,0.0139599170697996,0.00198275862068965,0,0.00407066052227342,0.0149450770936209,0,0.0271809474501683,0.0185714285714286
ARNT,0.00638973876206166,0.0143803505911129,0.0292701421800948,0.011864406779661,0.0129476584022039,0.0566506065559666,0.0249680443118875,0.00120481927710843,0.00374690703428773,0.00297098111469369,0.0134776119402985,0.0053740779768177,0.0022673031026253,0.00680015111446921,0,0,0.00532135452660677,0.0071551724137931,0,0.00522273425499232,0.00708455104303134,0,0.0181206316334455,0
ARPC1A,0.0633443163097199,0.143100285364859,0.21163981042654,0.0457627118644068,0.0523415977961433,0.398730964467005,0.325777588410737,0.0855421686746988,0.0730293389890421,0.0559419622293874,0.0731791044776119,0.0575342465753425,0.0404534606205251,0.0717793728749528,0,0.0529774127310062,0.0844505874222529,0.0554310344827586,0,0.0866359447004608,0.0625113372971883,0,0.164897747864354,0.19
ARPC1B,0.125711932219346,0.237372604973502,0.197232227488152,0.0175141242937853,0.148209366391185,0.271655338552869,0.277631018321261,0.0493975903614458,0.0907034287734182,0.228212805158913,0.0805422885572139,0.104074464348437,0.0213603818615752,0.146581035134114,0,0.0735112936344969,0.0823773324118867,0.0502586206896552,0.19,0.0685867895545315,0.12227149047667,0.0380952380952381,0.223919233756148,0.104285714285714
ARPC4,0.0958225464815251,0.154514879739095,0.224909952606635,0.0401129943502825,0.120110192837466,0.366123203992085,0.162590541116319,0.0855421686746988,0.0822198656769176,0.15497466605251,0.0899950248756219,0.0817702845100105,0.0356801909307876,0.107669059312429,0,0.0848049281314168,0.0792674498963372,0.0812931034482759,0.19,0.0728110599078341,0.102821727300212,0,0.237380274398136,0.0471428571428571
ARPC5,0.0442810072958343,0.0931614349775785,0.15818009478673,0.068361581920904,0.0823691460055096,0.2487696808053,0.12040903280784,0.00120481927710843,0.0500530222693531,0.0983187471211423,0.0500945273631841,0.0445381102915349,0.0165871121718377,0.055912353607858,0,0.0344969199178645,0.0367657221838286,0.0571551724137931,0,0.0463133640552995,0.0477980449460848,0,0.095521615324877,0.104285714285714
ARPC5L,0.128771475641327,0.136271911944558,0.128985781990521,0.0796610169491525,0.0630853994490358,0.16780951561559,0.105496378355347,0.0373493975903614,0.0557087310003535,0.0697604790419162,0.0557661691542289,0.054899894625922,0.0022673031026253,0.0997355496788817,0,0.114579055441478,0.113821700069108,0.0381896551724138,0.19,0.0497695852534562,0.0971782726997884,0,0.172663732850116,0.0757142857142857
ARPP19,0.0150976700400094,0.0376172034243783,0.0624454976303317,0.00621468926553672,0.0212121212121212,0.248597608190656,0.0858968896463571,0.0132530120481928,0.0104630611523507,0.0264624596959926,0.0109900497512438,0.0102915349490692,0,0.022289384208538,0,0.0211498973305955,0.0118866620594333,0.0399137931034483,0,0.0163594470046083,0.0198830998689912,0,0.0512555009060316,0.0185714285714286
ARPP21,0.00403624382207578,0.00500407664084794,0.00652132701421801,0.00621468926553672,0.00358126721763085,0.0682655080443947,0.00877716233489561,0,0,0,0.00382587064676617,0.00115911485774499,0.0189737470167064,0.000755572346052133,0,0.0119096509240246,0.00428472702142363,0.0106034482758621,0,0,0.0035573919177668,0.0380952380952381,0.0243334196220554,0.0185714285714286
ARRB1,0.0414568133678513,0.135660415817366,0.0573270142180095,0.011864406779661,0.0550964187327824,0.0528650090338123,0.0586280357903707,0.0132530120481928,0.0451042771297278,0.0642330723169047,0.0452189054726368,0.0355813136635054,0.0118138424821002,0.055912353607858,0,0.0273100616016427,0.0246717346233587,0.146810344827586,0,0.00752688172043011,0.0596896099969767,0,0.039347657261196,0.0471428571428571
ARRB2,0.0927630030595434,0.074510803098247,0.0984644549763033,0.0514124293785311,0.252892561983471,0.151376580917147,0.124669791222838,0.0734939759036145,0.0489925768822906,0.283026255181944,0.0606417910447761,0.119704952581665,0.0619331742243437,0.145447676615036,0,0.108418891170431,0.211610228058051,0.0537068965517241,0,0.0236559139784946,0.142729013403205,0.0380952380952381,0.0973336784882216,0.104285714285714
ARRDC4,0.0212167568839727,0.0277313493681207,0.051260663507109,0.0344632768361582,0.0159779614325069,0.137610771745677,0.0918619514273541,0.0734939759036145,0.0263697419582892,0.0402809765085214,0.0327810945273632,0.0174920969441517,0,0.0298451076690593,0,0.0180698151950719,0.0181064270905321,0.129568965517241,0,0.0140552995391705,0.0158520608686889,0,0.128397618431271,0.0471428571428571
ARSA,0.0802894798776183,0.0829698328577252,0.0889857819905213,0.0344632768361582,0.0809917355371901,0.381609739309989,0.224371538133788,0.0253012048192771,0.0422764227642276,0.0610087517273146,0.0420348258706468,0.0448893572181243,0.0261336515513126,0.0698904420098224,0,0.101232032854209,0.141810642709053,0.0502586206896552,0.19,0.0282642089093702,0.081759548523632,0,0.161273621537665,0.0185714285714286
ARSB,0.0172158154859967,0.0583061557276804,0.0542938388625592,0,0.0325068870523416,0.347969543147208,0.195824456753302,0.0132530120481928,0.0228349240014139,0.0213956701980654,0.02581592039801,0.0188970846505093,0,0.0109557990177559,0,0.0314168377823409,0.0156876295784381,0.000258620689655171,0,0.0232718894009217,0.0101078302932581,0,0.023039088791095,0.0185714285714286
ARSG,0.030160037655919,0.0412861801875255,0.0364739336492891,0.0231638418079096,0.0203856749311295,0.110423298632023,0.116574350234342,0.0855421686746988,0.0157652880876635,0.0361354214647628,0.0256169154228856,0.0224095539164032,0.0213603818615752,0.0411786928598413,0,0.0139630390143737,0.0246717346233587,0.0226724137931034,0,0.0117511520737327,0.0405421747455407,0,0.0654931400465959,0.104285714285714
ARTN,0.0139209225700165,0.016316754993885,0.0239620853080569,0,0.00440771349862259,0.0572528607072184,0.0701320835108649,0.0132530120481928,0.00339342523860021,0.0135651773376324,0.00890049751243781,0.000456621004566209,0,0.0117113713638081,0,0.00780287474332649,0.00774015203870076,0.0071551724137931,0,0.0232718894009217,0.00849541469313716,0,0.0346880662697385,0
