,Acinar A,Acinar B,Active stellate,Alpha cells,Beta cells,Delta cells,Ductal,Epsilon cells,Gamma cells,Macrophage,Quiescent stellate
MFN1,0.0137067350359925,0.0164185786233912,0.01,0.00255060728744939,0.0216666666666667,0,0.0124197060424605,0,0,0.00177718832891247,0.00824749907373101
MFN2,0.0235676954935411,0.028729714605484,0.022531328320802,0.0308906882591093,0.0313565891472868,0,0.024940119760479,0,0.145945945945946,0.0322811671087533,0.0186217117450908
MFNG,0,0,0.0012280701754386,0,0,0.0132710280373832,0.00275721284703321,0,0,0.00177718832891247,0.000466839570211189
MFSD1,0.0156131873911186,0.0231337437045327,0.028796992481203,0.0227935222672065,0.0342635658914729,0.00392523364485981,0.0209934676102341,0,0,0.107877984084881,0.0223267876991478
MFSD10,0.0376031292114519,0.0547509792949077,0.0438345864661654,0.0754251012145749,0.0759302325581395,0.0506542056074766,0.0834594447468699,0,0.145945945945946,0.0428912466843501,0.0449277510188959
MFSD11,0.00512769943792525,0.0046670397313934,0.0062406015037594,0.00862348178137652,0.0110077519379845,0,0.00411812738160044,0,0,0.00575596816976127,0.00565394590589107
MFSD12,0.00305689774184006,0.00830442081701175,0,0.0106477732793522,0,0.00392523364485981,0.00398203592814371,0.485,0,0,0
MFSD13A,0.0591657627452914,0.102596530498041,0.0425814536340852,0.0713765182186235,0.126317829457364,0.181495327102804,0.10673108328797,0,0.0918918918918919,0.0548275862068965,0.0497443497591701
MFSD14A,0.0438484041678993,0.0597873531057638,0.0438345864661654,0.0572064777327935,0.0536434108527132,0.0693457943925234,0.0370522591181274,0.485,0,0.060132625994695,0.0338125231567247
MFSD14B,0.0244551819347204,0.0329266927811975,0.0463408521303258,0.0308906882591093,0.0294186046511628,0.0506542056074766,0.03528307022319,0,0,0.0389124668435013,0.0304779547980734
MFSD2B,0.0147257009499392,0.0147397873531058,0.0074937343358396,0.00862348178137652,0.00810077519379845,0,0.00847305389221557,0,0.0108108108108108,0.00973474801061008,0.0182512041496851
MFSD3,0.011701673076291,0.0164185786233912,0.01,0.0410121457489879,0.0168217054263566,0.00392523364485981,0.0246679368535656,0,0.0108108108108108,0.0110610079575597,0.00935902185994813
MFSD4A,0.0117674128126746,0.0127811975377728,0.0062406015037594,0.0248178137651822,0.0129457364341085,0,0.0306559608056614,0,0.0648648648648649,0.0190185676392573,0.0141756206002223
MFSD4B,0.00578509680176183,0.00354784555120313,0.0012280701754386,0.0207692307692308,0.0129457364341085,0.0226168224299065,0.013644529123571,0,0,0.0123872679045093,0.00491293071507966
MFSD5,0.0125234197810867,0.0172579742585339,0.0125062656641604,0.0146963562753036,0.00325581395348837,0.00392523364485981,0.0208573761567774,0,0.0108108108108108,0.0190185676392573,0.0104705446461652
MFSD6,0.011307234657989,0.0180973698936766,0,0.0187449392712551,0.0158527131782946,0.0413084112149533,0.0184077299945563,0,0,0.00973474801061008,0.0189922193404965
MFSD6L,0.0221871610294843,0.0236933407946279,0.0137593984962406,0.0349392712550607,0.0148837209302326,0.0226168224299065,0.0301115949918345,0,0.0108108108108108,0.0229973474801061,0.0123230826231938
MFSD8,0.00558787759261085,0.00578623391158366,0.0012280701754386,0.0106477732793522,0.00228682170542636,0,0.00357376156777354,0.485,0.0108108108108108,0.00708222811671087,0.00380140792886254
MFSD9,0.018209906978273,0.0250923335198657,0.0012280701754386,0.0167206477732793,0.00906976744186046,0,0.0139167120304845,0,0.0378378378378378,0.00708222811671087,0.0123230826231938
MGA,0.00614666535187194,0.00606603245663123,0.01,0.0167206477732793,0.0110077519379845,0,0.00738432226456179,0,0,0.00310344827586207,0.0115820674323824
MGAM,0.0039115143148276,0.000749860100727476,0.0112531328320802,0.0106477732793522,0.0158527131782946,0,0.00888132825258574,0,0,0.000450928381962864,0.00194886995183401
MGAM2,0.0221871610294843,0.0133407946278679,0.0049874686716792,0.0491093117408907,0.0236046511627907,0.0132710280373832,0.0781518780620577,0,0.0378378378378378,0.00973474801061008,0.00935902185994813
MGARP,0.00802024783880617,0.00578623391158366,0.0049874686716792,0.0045748987854251,0.0216666666666667,0.0319626168224299,0.0162302667392488,0,0.0108108108108108,0.00708222811671087,0.0101000370507595
MGAT1,0.126055944515662,0.167229994404029,0.112756892230576,0.0754251012145749,0.0846511627906977,0.0319626168224299,0.0880865541643985,0.485,0.227027027027027,0.252440318302387,0.127921452389774
MGAT2,0.036617033165697,0.0480358142137661,0.0300501253132832,0.0248178137651822,0.0274806201550388,0.00392523364485981,0.0223543821448013,0.235,0,0.0468700265251989,0.0175101889588737
MGAT4A,0.0517371725339381,0.039082260772244,0.0275438596491228,0.0572064777327935,0.0798062015503876,0.0132710280373832,0.0306559608056614,0,0.0648648648648649,0.0481962864721485,0.0382586143015932
MGAT4B,0.0212996745883049,0.0284499160604365,0.0150125313283208,0.0491093117408907,0.0206976744186047,0,0.0499809471965161,0,0.0378378378378378,0.0455437665782493,0.0234383104853649
MGAT4D,0.013410906222266,0.0122216004476777,0,0.00659919028340081,0.0110077519379845,0.00392523364485981,0.00860914534567229,0,0,0.00708222811671087,9.63319748054827e-05
MGAT5,0.00677119284751668,0.00886401790710688,0.0024812030075188,0.0288663967611336,0.00616279069767442,0,0.010242242787153,0,0,0.0150397877984085,0.0119525750277881
MGAT5B,0.001150445386714,0,0.01,0.00659919028340081,0.00422480620155039,0.00392523364485981,0.00439031028851388,0,0,0.00575596816976127,0.00824749907373101
MGLL,0.0139696939815271,0.0206155567991046,0.0363157894736842,0.0389878542510121,0.0129457364341085,0.00392523364485981,0.0384131736526946,0,0,0.0296286472148541,0.0653056687662097
MGME1,0.00953226177563028,0.0161387800783436,0.0087468671679198,0.0106477732793522,0.0129457364341085,0,0.01119488296135,0.235,0,0.0375862068965517,0.0186217117450908
MGMT,0.000756006968412057,0.00102965864577504,0.0087468671679198,0.0045748987854251,0.00713178294573643,0,0.00547904191616766,0,0,0.0110610079575597,0.00602445350129678
MGP,0.104854879531933,0.0928035814213766,1.62152882205514,0.140202429149798,0.102093023255814,0.0693457943925234,0.132316276537833,0,0.0918918918918919,0.393023872679045,0.805950351982216
MGRN1,0.0474640896690004,0.066782316731953,0.0175187969924812,0.0551821862348178,0.0691472868217054,0.0880373831775701,0.0615487207403375,0,0.145945945945946,0.0853315649867374,0.0408521674694331
MGST2,0.0121947210991684,0.0250923335198657,0.0087468671679198,0.0167206477732793,0.0216666666666667,0.0132710280373832,0.0339221556886228,0,0.0108108108108108,0.0216710875331565,0.0252908484623935
MGST3,0.02300890773428,0.0276105204252938,0.0438345864661654,0.0268421052631579,0.0226356589147287,0.0413084112149533,0.0461703864997278,0,0,0.0495225464190981,0.0530789181178214
MIA,0.0016106235413996,0.00242865137101287,0.0062406015037594,0.0126720647773279,0.00325581395348837,0.00392523364485981,0.00547904191616766,0,0,0.00177718832891247,0.00824749907373101
MIA2,0.0101896591394669,0.0119418019026301,0.0087468671679198,0.0308906882591093,0.0139147286821705,0.0226168224299065,0.0212656505171475,0,0.0108108108108108,0.00575596816976127,0.00491293071507966
MIA3,0.0219570719521415,0.0239731393396754,0.016265664160401,0.0308906882591093,0.0313565891472868,0.0319626168224299,0.0128279804028307,0.235,0.0108108108108108,0.00973474801061008,0.0186217117450908
MIB2,0.00765867928869605,0.00914381645215445,0.0012280701754386,0.0308906882591093,0.0100387596899225,0,0.00493467610234077,0,0,0.000450928381962864,0.00306039273805113
MICA,0.0108470565033034,0.0136205931729155,0.0024812030075188,0,0.00325581395348837,0.00392523364485981,0.017591181273816,0,0.0108108108108108,0.0296286472148541,0.0175101889588737
MICAL1,0.002300890773428,0.00802462227196418,0.0212781954887218,0.032914979757085,0.0168217054263566,0.00392523364485981,0.00820087098530212,0.235,0.0378378378378378,0.0269761273209549,0.0119525750277881
MICAL2,0.000953226177563028,0.00494683827644096,0.0187719298245614,0.000526315789473684,0.0051937984496124,0.0413084112149533,0.00697604790419162,0,0,0.0256498673740053,0.0115820674323824
MICAL3,0.00828320678434079,0.00998321208729715,0.0049874686716792,0.0167206477732793,0.0352325581395349,0.00392523364485981,0.01908818726184,0,0.0378378378378378,0.0137135278514589,0.00417191552426825
MICALL2,0.00539065838345988,0.011382204812535,0.0588721804511278,0.0167206477732793,0.00422480620155039,0,0.0207212847033206,0,0,0.00708222811671087,0.0319599851796962
MICB,0.000328698681918286,0.0046670397313934,0.0049874686716792,0,0.00616279069767442,0,0.00602340772999456,0,0,0.0190185676392573,0.00343090033345684
MICOS10,0,0,0.003734335839599,0.000526315789473684,0.00810077519379845,0,0.00275721284703321,0,0,0.00442970822281167,0.00231937754723972
MICOS13,0.0298129704499885,0.0388024622271964,0.035062656641604,0.0632793522267207,0.0255426356589147,0.0319626168224299,0.0473952095808383,0,0.0108108108108108,0.0442175066312997,0.0308484623934791
MICU1,0.0202149689379746,0.0332064913262451,0.0237844611528822,0.0349392712550607,0.0197286821705426,0.0413084112149533,0.0275258573761568,0,0.0108108108108108,0.0269761273209549,0.017139681363468
MICU2,0.00545639811984354,0.011382204812535,0.003734335839599,0.0187449392712551,0.0274806201550388,0.0693457943925234,0.0147332607512248,0,0,0.0123872679045093,0.00565394590589107
MICU3,0.00430595273312954,0.0038276440962507,0.01,0.0106477732793522,0.0206976744186047,0,0.0162302667392488,0,0,0.00177718832891247,0.00343090033345684
MID1,0.00226802090523617,0.00578623391158366,0.0150125313283208,0.0187449392712551,0.0139147286821705,0.00392523364485981,0.0169107240065324,0,0.0918918918918919,0.000450928381962864,0.00565394590589107
MID1IP1,0.0440127535088584,0.0757358701734751,0.0313032581453634,0.032914979757085,0.0197286821705426,0.0132710280373832,0.0298394120849211,0,0.0648648648648649,0.0455437665782493,0.0364060763245646
MID2,0.03451336160142,0.0220145495243425,0.0187719298245614,0.0167206477732793,0.0226356589147287,0.0226168224299065,0.0135084376701143,0,0,0,0.0197332345313079
MIDEAS,0.0274463399401768,0.0301287073307219,0.0438345864661654,0.0632793522267207,0.042984496124031,0.0226168224299065,0.0565133369624388,0.235,0.0378378378378378,0.0375862068965517,0.0467802889959244
MIDN,0.0471025211188903,0.0771348628987129,0.066390977443609,0.0936437246963563,0.0836821705426357,0.134766355140187,0.0989738704409363,0,0.172972972972973,0.0694164456233422,0.0767914042237866
MIEF1,0.00917069322552017,0.00886401790710688,0.003734335839599,0.0167206477732793,0.0206976744186047,0,0.0147332607512248,0,0,0.000450928381962864,0.0149166357910337
MIEF2,0,0.00102965864577504,0.0024812030075188,0.0288663967611336,0.00228682170542636,0,0.0132362547632009,0,0.0108108108108108,0.00840848806366048,0.00194886995183401
MIEN1,0.0298129704499885,0.039082260772244,0.0087468671679198,0.0450607287449393,0.0303875968992248,0.00392523364485981,0.0279341317365269,0,0,0.0203448275862069,0.0126935902185995
MIER1,0.014955790027282,0.0186569669837717,0.028796992481203,0.0227935222672065,0.040077519379845,0.0506542056074766,0.0272536744692433,0,0,0.0415649867374005,0.0215857725083364
MIER2,0.0150543996318575,0.0220145495243425,0.0200250626566416,0.00659919028340081,0.0226356589147287,0.0132710280373832,0.0314725095264017,0,0,0.0256498673740053,0.0375175991107818
MIER3,0.0217598527429905,0.0250923335198657,0.0237844611528822,0.0268421052631579,0.0148837209302326,0.0413084112149533,0.0242596624931954,0,0.0108108108108108,0.0455437665782493,0.0204742497221193
MIF,0.299345889622983,0.377638500279799,0.342080200501253,0.439797570850202,0.255193798449612,0.331028037383178,0.355234077299946,0,0.443243243243243,0.341299734748011,0.35170804001482
MIF4GD,0.0109127962396871,0.0111024062674874,0.0062406015037594,0.0146963562753036,0.0158527131782946,0.00392523364485981,0.0177272727272727,0,0.0108108108108108,0.0269761273209549,0.00676546869210819
MIGA1,0.00555500772441903,0.0038276440962507,0.0062406015037594,0.00862348178137652,0,0,0.00275721284703321,0,0,0.00973474801061008,0.00380140792886254
MIGA2,0.0149229201590902,0.0211751538891998,0.0262907268170426,0.0531578947368421,0.0303875968992248,0.0319626168224299,0.028886771910724,0,0.0108108108108108,0.0296286472148541,0.0264023712486106
MIIP,0.0391480130164678,0.047476217123671,0.0313032581453634,0.0410121457489879,0.0497674418604651,0.0226168224299065,0.0419515514425694,0,0.0108108108108108,0.0481962864721485,0.0327010003705076
MILR1,0.00857903559806725,0.017817571348629,0.022531328320802,0.000526315789473684,0.0051937984496124,0.0226168224299065,0.0139167120304845,0,0.0108108108108108,0.060132625994695,0.0163986661726565
MINAR1,0.0073628504749696,0.00858421936205932,0.003734335839599,0.00255060728744939,0.00228682170542636,0,0.0276619488296135,0,0.0108108108108108,0.00708222811671087,0.00528343831048537
MINAR2,0.0006902672320284,0.00186905428091774,0.003734335839599,0,0.000348837209302325,0,0.00248502994011976,0,0,0,0.00157836235642831
MINDY1,0.0330999572691714,0.0351650811415781,0.0137593984962406,0.0450607287449393,0.0226356589147287,0,0.0332416984213391,0,0.0108108108108108,0.00973474801061008,0.017139681363468
MINDY2,0.0271505111264504,0.0323670956911024,0.0275438596491228,0.0410121457489879,0.043953488372093,0.0319626168224299,0.0574659771366358,0.235,0.0648648648648649,0.0269761273209549,0.0226972952945535
MINDY3,0.0111100154488381,0.0220145495243425,0.0150125313283208,0.0227935222672065,0.0265116279069767,0.06,0.0276619488296135,0,0,0.0190185676392573,0.0186217117450908
MINDY4,0.013608125431417,0.0217347509792949,0.0262907268170426,0.0632793522267207,0.0187596899224806,0.0880373831775701,0.0414071856287425,0,0.0108108108108108,0.0110610079575597,0.0160281585772508
MINDY4B,0.00384577457844394,0.00830442081701175,0.0012280701754386,0,0.0158527131782946,0,0.00792868807838868,0,0.0378378378378378,0.00177718832891247,0.00565394590589107
MINK1,0.0225487295795944,0.0225741466144376,0.0200250626566416,0.0369635627530364,0.0391085271317829,0.0132710280373832,0.0324251497005988,0,0.0108108108108108,0.0561538461538462,0.0267728788440163
MINPP1,0.0203793182789337,0.0105428091773923,0.0062406015037594,0.0126720647773279,0.00713178294573643,0,0.00752041371801851,0,0.0108108108108108,0.00708222811671087,0.0112115598369767
MIOS,0.00637675442921474,0.00578623391158366,0.0012280701754386,0.0126720647773279,0.0129457364341085,0.06,0.00370985302123026,0,0.0108108108108108,0.00840848806366048,0.00268988514264542
MIOX,0.000493048022877429,0.00242865137101287,0,0.00659919028340081,0,0,0,0,0.0108108108108108,0.00177718832891247,0
MIP,0.00305689774184006,0.00718522663682149,0.0012280701754386,0.0227935222672065,0.0148837209302326,0,0.00370985302123026,0,0,0.00575596816976127,0.00935902185994813
MIPEP,0.0130822075403478,0.00858421936205932,0.0024812030075188,0.032914979757085,0.0139147286821705,0.00392523364485981,0.0105144256940664,0,0,0.00442970822281167,0.00491293071507966
MIPOL1,0.00811885744338165,0.00438724118634583,0.0187719298245614,0.0126720647773279,0.0110077519379845,0.0319626168224299,0.00479858464888405,0,0.0108108108108108,0.00177718832891247,0.00972952945535383
MIS12,0.0185386056601913,0.0172579742585339,0.0300501253132832,0.0369635627530364,0.0129457364341085,0,0.00874523679912901,0,0.0108108108108108,0.0216710875331565,0.0193627269359022
MIS18A,0.0147257009499392,0.0141801902630106,0.0375689223057644,0.0146963562753036,0.0216666666666667,0,0.0209934676102341,0,0.0108108108108108,0.060132625994695,0.0175101889588737
MISFA,0.00180784275055057,0.0038276440962507,0,0,0.00616279069767442,0,0.00411812738160044,0,0,0.00177718832891247,0
MISP,0.00450317194228051,0.0038276440962507,0.0062406015037594,0.0106477732793522,0.0139147286821705,0.0413084112149533,0.00139629831246598,0,0.0108108108108108,0,0.00268988514264542
MISP3,0.020905236170003,0.0278903189703414,0.0112531328320802,0.0410121457489879,0.041046511627907,0.0226168224299065,0.0320168753402286,0,0.0378378378378378,0.0190185676392573,0.0141756206002223
MITD1,0.00969661111658942,0.0119418019026301,0.01,0.0187449392712551,0.0236046511627907,0.0132710280373832,0.0167746325530757,0,0,0.0176923076923077,0.00824749907373101
MITF,0.00575222693357,0.00270844991606044,0,0.0126720647773279,0.0100387596899225,0.00392523364485981,0.0117392487751769,0.235,0.0108108108108108,0.0137135278514589,0.00565394590589107
MIX23,0.0162705847549551,0.0166983771684387,0.0237844611528822,0.0511336032388664,0.0197286821705426,0.00392523364485981,0.0171829069134458,0,0.0108108108108108,0.0229973474801061,0.00565394590589107
MIXL1,0,0.002988248461108,0,0,0.0100387596899225,0,0.00207675557974959,0,0.0108108108108108,0.00442970822281167,0.00194886995183401
MKI67,0,0.002988248461108,0,0,0,0,0.00180457267283615,0,0.0108108108108108,0.0176923076923077,0.00380140792886254
MKKS,0.0119646320218256,0.0108226077224398,0.0212781954887218,0.0369635627530364,0.0197286821705426,0.0413084112149533,0.0228987479586282,0,0,0.00708222811671087,0.00898851426454242
MKLN1,0.0223843802386352,0.0197761611639619,0.0200250626566416,0.0227935222672065,0.0362015503875969,0.0693457943925234,0.0220821992378879,0,0.0378378378378378,0.00442970822281167,0.0175101889588737
