,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
RXRB,0.110088871853031,0.0935914049459377,0.205941778773012,0.146490889496366,0.143584408173296,0.107845579672795,0.0937035043365712,0.0538424303724307,0.0974438267593996,0.110558230454569,0.0657633840052875,0.0699762157070529,0.152026022873102,0.123756604552065,0.132874282444102
RYK,0.0493485760350271,0.035424730651855,0.136438693355669,0.106942061308945,0.0837925518953491,0.0693073134413837,0.0363603648284121,0.0147209478741466,0.0322098685213262,0.0445562480628719,0.0266027759418374,0.018522077004592,0.0585297033077538,0.0621998679711358,0.0554595002473136
S100A10,0.203038793018284,0.235598635736291,0.636879467261854,0.470778005089476,1.07377316208094,0.261635931504496,0.3734093190918,0.176423075533721,0.185590958802279,0.179971092678346,0.163802599691562,0.0714079830448605,0.425083499302006,0.324177013068694,0.310081839542959
S100A2,0.0291518645702024,0.0270955923973129,0.0500006104901748,0.0408962311818197,0.0766381060879019,0.0315851516713438,0.0511845431782167,0.0517834049777842,0.0262656527005671,0.0271811678926194,0.046265697290152,0.0140478040739433,0.0258071148677266,0.0247074548813664,0.0439108584188623
S100A4,0.207693797147723,0.282003834583025,0.27463291225791,0.365153845566609,0.898481325588515,0.549358093274536,0.580258319321632,0.192346205252321,0.313264585790035,0.178396840448156,0.114287287948887,0.110244672082892,0.871764279208611,0.525815980945468,0.960918418019682
S100A6,0.528138274961373,0.615352422748327,1.45757728195122,1.9665064759681,2.14401968972132,1.24531384227707,1.04566856983875,0.744988621175451,0.679570535086382,0.583125427702543,0.403833443489755,0.37816413517014,1.00530347509782,1.08112108833739,1.01755088817244
S100A8,0.0251725868466496,0.0323585094262818,0.0794860649512707,0.0158324962796777,0.170999231488559,0.016260523452265,0.831235106267162,0.990698984936604,0.0253003526954866,0.0176190432351651,0.00776602775941838,0.00447286000235488,0.0297199953015099,0.0244693653705718,0.0248004409590346
S100A9,0.208144281418314,0.183472874901546,0.321494138073342,0.167640797428012,0.513826978708692,0.127522765019186,1.37708663465144,1.55528374814868,0.152669148102691,0.112511469332769,0.172119409561577,0.0945847168256211,0.24806842479894,0.178092030324953,0.217066071525533
S100B,0.0452942175997092,0.145442578805258,0.0714593401333799,0.0521066903435429,0.144724054408111,0.0605115209132734,0.0539425298479478,0.0332521764259654,0.042828168577212,0.0313791738397945,0.0228574575897775,0.0493050747674555,0.0867873971980447,0.0624302046563177,0.0565310859970756
S100P,0.0323803351761038,0.0284685272744352,0.0508125624226204,0.0584568254344926,0.075720057732079,0.0547081114101903,0.0565856004064401,0.174638586858361,0.0576125002339716,0.0145579972320166,0.0283102004846883,0.0350768868479925,0.0616320722465399,0.0624012194679149,0.0513996109990027
SAA1,0.08643844764701,0.0455844487425603,0.068095539270391,0.0666679950836495,0.0858502464859867,0.0467284233434511,0.0480818081747693,0.0361348119784705,0.0545133791650289,0.0536810804341622,0.0777704340163032,0.0326607794654421,0.0798276604088166,0.103698083955327,0.0858844199472931
SAA2,0.0347078372408234,0.0209173854502624,0.0316736954435455,0.022868534464075,0.0352230453463404,0.0241495332455186,0.0327979653800094,0.0243297330491637,0.0239286105830038,0.0203302554093823,0.0496805463758537,0.0120791239844578,0.0218138271208505,0.0316264019722832,0.0220812185061725
SAT1,0.511545437661275,0.669308763419234,1.31093876295155,0.438818362742458,2.10094264488732,0.327014966687666,0.923627659703154,0.669216486652458,0.155615853381358,0.365004035363904,0.19591319673937,0.284741316378194,0.460998848251583,0.296632899087797,0.531775078161595
SCG5,0.0167635471289531,0.0187664541427708,0.0359886399988279,0.0437357224826509,0.0278311732399734,0.0347588912433423,0.0168246259178168,0.0137600693566449,0.0157997684349572,0.0398334913722999,0.0318352059925094,0.00518874367125869,0.0397272451316335,0.0263784800061927,0.0160193754042265
SCGB3A1,0.000921516946506974,0.00444216692479448,0.0190536425506768,0.00175550304282968,0.00612249530874791,0.0047443827195846,0,0.0119755806812845,0.00807736839431302,0.000185657426757378,0,0.00447286000235488,0.0092655818884091,0.0138315592225323,0.00801196498821381
SEC23A,0.0784048114881392,0.0604579099113855,0.244637088010706,0.271430965166966,0.178327789915214,0.114555771910734,0.0648595604156334,0.0388801791713326,0.0655889265917423,0.0944367215046537,0.0703899537343027,0.0381193924408336,0.115723203700324,0.130784492927212,0.14484814467756
SEC61G,0.121951624311925,0.0720363273751171,0.215893989602131,0.218813101693641,0.231115570375029,0.112288815073593,0.0811776482115424,0.0331149080663223,0.0733113266323865,0.137407976825043,0.181152236175369,0.043935947250677,0.109688407124798,0.139699588097969,0.153828008358217
SELENOP,0.236825113312601,0.209192521599638,0.223804721286816,0.167289241362195,0.488240337895112,0.157627951816429,0.248610422286468,0.0210352924177293,0.120102974247079,0.154637292899908,0.0477528089887641,0.386396797362534,0.103880884657642,0.106038020877605,0.072408796570425
SELL,0.113842907441289,0.0362484915781284,0.0296090176724696,0.00420164489938989,0.0285671947666245,0.0153537407174083,0.0563557681839626,0.112730556659322,0.0399322685619704,0.0288720313991205,0.0275941837409121,0.0655914282350171,0.179904426813641,0.0621702119308227,0.239202952428298
SELPLG,0.0735996459351698,0.0806400526050837,0.0307689490045347,0.0274068036773515,0.124004652722384,0.0493580932745356,0.0872682021071986,0.0707264386085323,0.0988663741353078,0.0512905492697986,0.0425754571491518,0.0916316966913929,0.150512437843329,0.123584221472544,0.121059987824208
SERPINA1,0.1808149023358,0.302689386731668,0.165692161550352,0.198231092022162,0.903831331524173,0.153094038142145,0.713331176136157,0.639429252609905,0.170196963984416,0.120820022769886,0.0398215465961666,0.102906864476628,0.150817272659863,0.119365002268052,0.136062313100525
SERPINA3,0.0871892547646615,0.0647140080304647,0.0864688515703028,0.0613676113220979,0.0520328273098559,0.0454589275146517,0.0740528493147371,0.0381938373731171,0.0495344633493504,0.0391338237144374,0.0148711169861203,0.0373140233133168,0.0162031002634836,0.0343933144672202,0.0250069295649184
SERPINB5,0.00505095609359009,0.0115356637899265,0.0197727999765572,0.0468136818840714,0.0292161599836717,0.0125427142393525,0.0103893236884443,0.0136228009970018,0.00909347366281884,0.00869828059741798,0.000550782110597045,0.00572565642293654,0.0181225985293066,0.0145861020984039,0.0119179128263878
SERPINH1,0.0444683297702925,0.0470031481155867,0.467877472179963,0.432382182460574,0.158106983457218,0.0779217494225226,0.0506099626220228,0.0269378318823827,0.0518207002034885,0.0612608133943394,0.0720973782771536,0.0281865065347934,0.0704100482313888,0.0860891106365142,0.0987383872331748
SFN,0.0446184911938228,0.0272328858850251,0.0728280591052168,0.057699627754271,0.0782842617604119,0.0508996239237921,0.045438737616277,0.05425423545136,0.0427265580503614,0.0303296723530007,0.0378387309980172,0.0209381843871424,0.0631257113885369,0.059023429025534,0.0565360630461642
SIGIRR,0.0649653640821778,0.0325873319058022,0.102963075112269,0.0170322120847042,0.0409133623104495,0.0571564247943035,0.0359007003834569,0.0119755806812845,0.103540458370435,0.0261316664058257,0.0447235073804803,0.0274706228658896,0.147939128222012,0.146868610951387,0.0808535663329436
SLC2A1,0.0322301737525735,0.0175765772492648,0.0196336082167094,0.0407806847825651,0.0858027612262027,0.0446428230532806,0.0187781998088764,0.0338012498645378,0.0303808790380157,0.00893150315003882,0.00947345230226922,0.018701047921818,0.0321164445170744,0.0489824229695242,0.041343005099559
SLC2A4,0.00422506826417347,0.00531169234697196,0.0143443213424923,0.0228537838599148,0.00833847409866521,0.0115452532310101,0.00303469256916136,0.00826933497092078,0.00502905258879557,0.0069782642718393,0.000440625688477636,0.00912610385022961,0.0118890084511677,0.0089382446113219,0.0103237032473733
SLC40A1,0.125180094917826,0.0859029696340526,0.0986481305569868,0.0809465799106864,0.247767068139265,0.0996845350590841,0.124615938259807,0.0339385182241809,0.0561899528580635,0.0928916220935407,0.0468715576118088,0.109260332038149,0.0902370669234452,0.0718083795032505,0.0460729223427126
SLPI,0.0118082201524534,0.00961355496195525,0.0169193688996769,0.0156825318040494,0.0318595061116445,0.0133588187007235,0.0286609853754128,0.101062746089658,0.0107192420924281,0.00616198533766637,0.0247851949768672,0.00653102555045332,0.0176233511872872,0.0105128632107324,0.00626952463858296
SMAD2,0.149130841970908,0.1257180810706,0.362370118215317,0.269734645688547,0.28664958169235,0.172589866941565,0.134039059381388,0.0780016616696167,0.120966663725309,0.165452988777699,0.092531394580304,0.0859941127987755,0.210322583811148,0.212647805304014,0.200377715549071
SMAD3,0.0403388906232094,0.0216953818806317,0.0804372086435641,0.055300196144218,0.0236999556387705,0.0408343355668824,0.0164798775841004,0.0110147021637828,0.0280946421838776,0.0139457880313868,0.0170742454285085,0.0204012716354645,0.0611885272422679,0.0344715511778659,0.0424369468775843
SMAD4,0.0676682697057231,0.0558814603209777,0.137645021941017,0.109548001377241,0.112885187722978,0.0696700265353263,0.0521038720681271,0.0211725607773724,0.0480611107100169,0.0674412110387917,0.0539766468385107,0.0384773342752855,0.082804526870365,0.0825133126083625,0.0878378510275024
SMARCB1,0.0891413532705553,0.0338687377911164,0.109458690571834,0.105226074358313,0.0744933551876605,0.0443707882328236,0.0318786364900991,0.00868114004985009,0.0315494000967974,0.0561882228748362,0.0848755232430051,0.0255019427764041,0.0595898224702439,0.0557670441738388,0.0494788451314239
SMO,0.0292269452819676,0.0223360848232888,0.0213735052148071,0.05032432567419,0.0285038810869126,0.0241495332455186,0.0123428975795038,0.00140591698876567,0.0103127999850258,0.0189017672745797,0.0363516192994052,0.0104683857294242,0.0197088834726334,0.018157146210843,0.0263915778868436
SNAI1,0.0459699440055955,0.0364773140576488,0.196314348716872,0.0863133413909587,0.0604298040816497,0.0518064066586488,0.0494608015096348,0.040801936206336,0.0447079633239477,0.0430403014708364,0.072207534699273,0.0454572000470976,0.0513895241569482,0.0549889393936575,0.035495850100948
SNAI2,0.037560904287899,0.0447606878162869,0.178358611696503,0.273038781020424,0.110637552093204,0.0640479735792146,0.0427956670577847,0.0333894447856085,0.0404911264596486,0.063359816367927,0.0538114122053316,0.0339135758860238,0.0666224566303291,0.068683427258334,0.0622864627641155
SOD1,0.148980680547378,0.0910743576712134,0.299965812550213,0.226672715276981,0.258166340031948,0.17331529312945,0.101287967678332,0.0342130549434671,0.116038553173056,0.0912007585870396,0.0620731438642873,0.0668442246555987,0.212821728708437,0.223067761176065,0.293281105469724
SOD2,0.440519084331446,0.388085936088677,0.468480636472637,0.956736659146015,1.29297303545358,0.436282286237902,0.585314628216139,1.15116569735939,0.339581712244336,0.395410425661846,0.251046486010134,0.270244672082892,0.551897386401862,0.471860799095558,0.458526797147586
SOSTDC1,0.0109072516112716,0.00947626147424302,0.0120708559316446,0.00802205137687186,0.0120423243618127,0.0165325582727221,0.0115384848008322,0.0159563631109345,0.012090984204911,0.0107098251137727,0.0131086142322097,0.0110947839397151,0.00732958287625699,0.013450609662369,0.0115071995364343
SOX4,0.0455945404467697,0.045996329205697,0.215198030802892,0.136118756337746,0.0807851521090328,0.0828183761907489,0.0465878987286649,0.0207607556984431,0.0346485211657401,0.0218170491823401,0.0387199823749725,0.0534214058636524,0.0548918244850395,0.0481334348783336,0.0788920136399586
SOX9,0.0401887291996791,0.0252650125611498,0.0450825016422186,0.048261699525794,0.0450841509614724,0.0308597254834584,0.0268223275955921,0.0292713939963154,0.0268753158616706,0.0227207865737459,0.0334875523243005,0.00885764747439068,0.0486869059567821,0.0332893743103366,0.0404093058486009
SPARCL1,0.0593343106997918,0.0910285931753093,1.96145145260032,0.349896803996948,0.132607398953242,0.169869518736995,0.118985048809106,0.0957092800635769,0.113345874211516,0.132830984229859,0.0541418814716898,0.069618273872601,0.0842662881623829,0.0902128446299248,0.0746167314773561
SPINK1,0.0356838864937703,0.0872301400152709,0.0988105209434759,0.0826773174654787,0.0869344932510533,0.0895285684286887,0.109906676021241,0.0850023480114149,0.0411515948841774,0.03776364121779,0.0153117426745979,0.0388352761097374,0.0344064179971061,0.0854516643443729,0.0328224915854453
SPOCK2,0.100553621458858,0.0280566468112985,0.0686059090564997,0.0296710214159364,0.0510435510643571,0.0380233090888265,0.0222256831460402,0.0218589025755879,0.133058316420529,0.0628059128054525,0.0513328927076449,0.0346294595549276,0.416140590796326,0.181810988931681,0.434865896192097
SPP1,0.130060341182561,0.151163140793267,0.335088533285145,0.616646729629319,6.97341306552758,0.533942786781971,0.466146620861508,0.673197269082108,0.146216879647679,0.170029981372883,0.10255562899317,0.0828621217473213,0.142914897486545,0.163715864597918,0.241804523126324
SPRY2,0.0163130628583622,0.0427012855006034,0.0907605974989439,0.0856225214294578,0.0728709421450425,0.064229330126186,0.0422210865015907,0.0333894447856085,0.0426757527869361,0.0245282613565574,0,0.0263967973625339,0.0305712387769382,0.0273163182629486,0.026015040350986
SPRY4,0.00294869616416596,0.00508286986745157,0.378841143130642,0.0575422879765626,0.0108868497070701,0.00927829639386824,0.000276705899430255,0.00621030957627425,0.00716287365265779,0.0045294274693205,0.00077109495483587,0.00545720004709761,0.00641574987558426,0.00418791922403375,0.0119531639449984
SQSTM1,0.339610607719087,0.303055502698901,0.509101431721558,0.66261944592849,0.671731295910228,0.589981959796117,0.320432991810715,0.397699671278402,0.246150832805226,0.268566509855187,0.191782330909892,0.208857647474391,0.335006619233388,0.298428574452594,0.388890543335812
SRC,0.0684190768233746,0.0870013175357505,0.0796252567111185,0.0897871086706769,0.161051069563823,0.0792819235248077,0.08140748043402,0.0467044756709894,0.0376460317078323,0.0612025077561842,0.0448336638025997,0.0697972447898269,0.0360151145243199,0.0368902782036046,0.0406691644386429
SREBF1,0.0581330193115494,0.0528152390954045,0.061205547157924,0.058124936840889,0.0820039404434873,0.0613276253746444,0.0507248787332616,0.0482144276270635,0.0341404685314872,0.0409996041354041,0.0349746640229125,0.0374929942305428,0.0466866255943812,0.0540323358090914,0.0301150557161618
SRGN,0.757284607268603,1.31074393801079,0.605909300695715,0.281144238006433,2.50275499896907,1.50873422675295,1.95971131863214,1.95940179893798,0.621703340044976,0.361418238617359,0.187265917602996,0.596866596020252,0.984400858806523,0.871100239249886,0.938646132202886
SST,0.00430014897593861,0.00906438101110632,0.0599064240660111,0.0245574786404135,0.0137438795040706,0.0467284233434511,0.00809100146366836,0.00621030957627425,0.0054354946961979,0.0162488607385176,0,0.00232520899564347,0.000575030132583367,0.007056636284441,0.00446449526689566
ST6GAL1,0.181565709453452,0.0476438510582438,0.120454839599811,0.0213418469334982,0.110273498434861,0.0508089456503064,0.0485414726197244,0.0151327529530759,0.0376968369712576,0.529600851876061,0.22196519057061,0.0447413163781938,0.119218935930185,0.0755601878539591,0.0605385442946806
ST6GALNAC3,0.0429667155349896,0.0182630446878259,0.171491818210678,0.0150457973911357,0.0277362027204055,0.0150817058969513,0.039233267609382,0.0296831990752447,0.0120401789414857,0.0131878147353691,0.0489645296320775,0.00688896738490521,0.0280847185952543,0.0189454695170106,0.022010488765323
STAT1,0.575439123373416,0.18004053770874,0.338336341014928,0.31456910703336,0.579166696171397,0.22717818757994,0.200115823343696,0.134144420763646,0.240765474882145,0.19854143843078,0.363461114782992,0.143980689979984,0.66356601537649,0.509012459315639,0.576987564172023
STAT3,0.175934656071066,0.165350134523531,0.55633383556325,0.328589556287594,0.323047033316741,0.288658057003226,0.196208675561577,0.202229527146624,0.158003700762346,0.157261046616892,0.111037673496365,0.117492994230543,0.274179857959541,0.212541916476601,0.315258288212531
STAT4,0.102881123523577,0.0810976975641245,0.035617461972567,0.0317877331129196,0.128127956113623,0.0682191741595556,0.061182244855992,0.0262514900841672,0.277954927709458,0.097730990060423,0.0376184181537784,0.0757032850582833,0.427194889785515,0.451220723798298,0.357272633054859
STAT5A,0.0991270879353199,0.103751123036643,0.14873396547556,0.0743038911705601,0.168632882709326,0.105397266288681,0.100598471010899,0.0435473033991981,0.0708726739879725,0.0578499335622597,0.0382793566864948,0.0828621217473213,0.0945101446479864,0.113171838345877,0.156970882177091
STAT5B,0.0670676240116019,0.0403215317135913,0.148548376462429,0.0788839537622904,0.0722852906077072,0.0964201172135998,0.0485414726197244,0.0696282917313875,0.0739717950569153,0.0355188741488144,0.0215906587354043,0.0269337101142117,0.157263006013676,0.108452840585393,0.140839574518214
STAT6,0.0949225680764717,0.0860402631217649,0.117276627749953,0.0857356093946857,0.116747322185405,0.0732064792012676,0.0835908865475571,0.0907676191164252,0.0449619896410742,0.0261025135867481,0.0213703458911655,0.051363240315554,0.113296327783126,0.0936574003044622,0.06838652320211
STMN1,0.140646721541447,0.0625630767229731,0.186269343381188,0.0801721731922779,0.13258365632335,0.0869895767710898,0.0639402315257231,0.0317422244698913,0.0719903897833289,0.0417575774314218,0.0463207755012117,0.0620120098904981,0.11431310819331,0.104949719209555,0.127867209955422
SUCNR1,0.00933055666420349,0.011810250765351,0.00160827531641706,0,0.0275146048414138,0.0108198270431247,0.0132622264694142,0.0295459307156016,0.00777253681376128,0,0.00176250275391055,0.00814176380548687,0.0163550994618958,0.0114055670544471,0.00150849371563236
SYK,0.122101785735455,0.102012072192288,0.0170121634062421,0.0193431400697962,0.202671899764448,0.0489953801805929,0.139210284387134,0.0543915038110031,0.0240810263732796,0.0505617287928585,0.0280898876404494,0.0617435535146591,0.048316288794567,0.0209175874190913,0.0202731645254678
TACSTD2,0.0109823323230367,0.0246243096184927,0.0260596277963502,0.0295702256208419,0.0433034537195746,0.0184368020159212,0.0224555153685178,0.0472535491095618,0.0198641895089805,0.00566638741334708,0.00418594404053756,0.0106473566466502,0.0255916833020075,0.0118540750633311,0.0172719397340881
TAGLN,0.332703182236694,0.467990745937197,1.18708129531363,3.00276346099377,1.28228885200219,0.614555771910734,0.522685347590995,0.182737420077304,0.468728691871425,0.628632978282684,0.476426525666446,0.362593665371482,0.707815148570973,0.761903906243675,0.943295645453073
TAP1,0.159491980194499,0.0875962559825035,0.164462634338363,0.0797911159181404,0.133905329387336,0.0601488078193307,0.066813134306693,0.0693537550121013,0.106436358385676,0.0959818209157668,0.118307997356246,0.0629963499352408,0.177813293148518,0.173230760622947,0.16226285710188
TAP2,0.164447307170998,0.106588521782696,0.155159985055201,0.0705719883180391,0.127312792487332,0.0636852604852719,0.0711799465337672,0.0567250659249359,0.110449974196274,0.0871193639161749,0.120731438642873,0.0652334864005652,0.203514471712593,0.193210674334457,0.180178711967552
TBX21,0.0199169370230893,0.00979661294557156,0.00789510313621013,0.00665516205803017,0.0127625174685358,0.00701133955672642,0.00832083368614595,0.0034649423834122,0.0725492476810071,0.00490841411732936,0.00457149151795549,0.0087681620157777,0.0562485661647608,0.0851026796414698,0.0483047231888459
TCL1A,0.148154792717961,0.0048082828920271,0.0101453699204165,0.00594221619028901,0.00749956784248223,0.0043816696256419,0.00223027979048978,0.0122501174005708,0.00426697363741621,0.0100684630940654,0,0.0797301306958672,0.0101797704136885,0.0152879983624978,0.00700975635416213
TEK,0.00114675908180242,0.00641004024866982,0.31059078355193,0.0104509841952452,0.00560015745112455,0.0123613576923811,0.0113086525783546,0.0247415381280931,0.012446621048888,0.00292602242005223,0,0.00849970563993877,0.00669577291783492,0.00750958165402623,0.00712987071346155
TFEB,0.0471712353938379,0.0293380526966127,0.0292842368994913,0.0197217389099071,0.034708621698681,0.0168045930931791,0.0263626631506369,0.0148582162337897,0.0171207052840148,0.0094271010743581,0.00451641330689579,0.02236995172495,0.0228405666385096,0.0207161794565558,0.0171047071174089
TGFB1,0.156488751723893,0.151803843735924,0.412850329786792,0.21873934867284,0.326204803092373,0.220830708435943,0.175293943316116,0.0974937687389373,0.175379100853796,0.143646680107651,0.0789821546596167,0.0906473566466502,0.255211766114061,0.217862054254236,0.133416221594547
TGFB2,0.0266742010819526,0.02302255226185,0.0551275069779027,0.0818389914623762,0.0511780926337449,0.0252376725273467,0.0278565725967412,0.0126619224795001,0.0202706316163828,0.0145579972320166,0.0235734743335536,0.0195959025079477,0.0347718926427589,0.0163550667050185,0.0210267682987248
TGFB3,0.0546793065703526,0.0877793139661198,0.261038517046107,0.228528832967134,0.13093750065084,0.109115075501594,0.0733633526473043,0.0387429108116895,0.0747846792717199,0.0848745968471993,0.0562899317030183,0.0465310255504533,0.113901942570093,0.0945648129340891,0.0991521083701879
TGFBR1,0.0994274107823805,0.141964477116548,0.155415169948255,0.205372842869707,0.307938806495484,0.0970548651279995,0.141163858278194,0.0903558140374959,0.0738193792666394,0.065866958808601,0.0585481383564662,0.0819672671611916,0.107950493432335,0.111036855888544,0.104980496011702
TGFBR2,0.167450535641604,0.158851576105152,0.796926792460202,0.184667911496893,0.249642735900731,0.174222075864307,0.194255101670517,0.124398367228985,0.145759632276851,0.0938828179421792,0.102115003304693,0.102190980807724,0.245279075925026,0.27293019162113,0.110045079506956
THBS1,0.164372226459233,0.425200942266884,0.711323860153795,1.40690788907597,0.713732008189125,0.41116440448237,1.06957112097642,0.116024997290756,0.155311021800806,0.274163851118087,0.295549680546376,0.301296126221594,0.204033314782971,0.258234454243069,0.248410306708341
THBS2,0.120600171500152,0.114460015078197,0.196430341850078,1.58346032870298,0.356698254083628,0.194806043945555,0.0897963565544521,0.0543915038110031,0.0958180583297903,0.228597994899791,0.272086362634942,0.0734661485929589,0.150309722589282,0.198352244364756,0.242067393485991
TIE1,0.00655257032889304,0.0101169644169001,0.3374779918292,0.00838344117879583,0.00843344461823309,0.0415597617547678,0.0134920586918918,0.00991655528663801,0.0160029894886584,0.00566638741334708,0.00539766468385107,0.00590462734016249,0.0128663528748917,0.0103525522283367,0.00853011698096881
TIGIT,0.0867387704940706,0.0373010749839222,0.026268415436122,0.0226694013079128,0.0406838502214937,0.0363004218925987,0.0213063542561299,0.01664270490915,0.133109121683954,0.0327493563364419,0.0443379599030623,0.0468889673849052,0.225354354439815,0.201012749597294,0.700061513824275
TIMP1,0.517852217449548,0.90495015282933,1.85162915408039,2.04567051006166,1.12148001974387,0.957954393600977,0.972237174757164,0.31753494924683,0.697047545704682,0.958730348698403,0.533928178012778,0.537179795125397,0.696081623838208,0.516155376540298,0.666505373648431
TLR1,0.106184674841244,0.155281945424634,0.0376357424903604,0.0351066190489561,0.257881428473245,0.0375699177213982,0.17586852387231,0.169147852472637,0.0421168948892579,0.0533020937861533,0.0268781669971359,0.0589695042976569,0.0536487425574377,0.0423086229935602,0.0331996014820995
TLR2,0.109713468294206,0.252806086196224,0.0438065771769469,0.0529130567042984,0.588790375487609,0.040652979019911,0.396392541339559,0.327418271141134,0.0241318316367049,0.0885478520509775,0.099250936329588,0.076598139644413,0.0824087423626211,0.035627641305743,0.040296134165977
TLR3,0.0112075744583322,0.0189495121263871,0.0243661280515351,0.0217622391520628,0.0315983371828328,0.0173486627340931,0.0163649614728616,0.0110147021637828,0.0153933263275549,0.0103599912848415,0.00980392156862745,0.0119001530672318,0.0058291505738163,0.0221611029569181,0.00764461128761785
TLR4,0.101004105729449,0.100227256852029,0.106698054001519,0.061945343318371,0.318615075736907,0.0596047381784167,0.205861628905636,0.136203446158292,0.0239794158464291,0.0386965314282733,0.0194426085040758,0.0676495937831155,0.0453287890927937,0.0311562176356243,0.0417255102326995
TLR5,0.0171389506877788,0.0424266985251789,0.0332512020551541,0.016503648768965,0.0571928922063776,0.0138122100681519,0.0426807509465459,0.0239179279702344,0.0116845420975087,0.0100393102749878,0.00077109495483587,0.0292603320381491,0.0101669677312204,0.0137355165468262,0.0126914143447196
TLR7,0.0482223653585499,0.0281481758031067,0.0051576651925364,0.00280033750417449,0.0580634553024165,0.0047443827195846,0.0321084687125767,0.00593577285698805,0.00609596312072668,0.0107389779328503,0.0126679885437321,0.0447413163781938,0.0157800693293125,0.0152252607384638,0.0102067349271045
TLR8,0.0376359849996641,0.0235259617167949,0.0100989726671339,0.00693788197109994,0.0378663914743132,0.00628591336884103,0.0384288548307104,0.0181526568652241,0.00614676838415197,0.0224584112020474,0.0564000881251377,0.0069784528435182,0.0228306580654407,0.00627859426129507,0.00755918990997366
TM4SF1,0.0448437333291183,0.0376671909511548,0.999474001665417,0.0899124888060382,0.103625562065109,0.0470911364373938,0.086463789328527,0.118084022685403,0.0496360738762009,0.0270354037972314,0.0317250495703899,0.0156585423289768,0.0623063379898224,0.0437484354153553,0.0376316857634667
TNF,0.0302029945349145,0.0116271927817347,0.00242022724886266,0,0.0108947639170341,0.0142656014355802,0.0111937364671158,0.0339385182241809,0.0229633105779232,0.00619113815674397,0.0160828376294338,0.0117211821500059,0.0330583596765628,0.0352858676714502,0.0513881036560518
TNFAIP6,0.0318547701937478,0.020688562970742,0.0550811097246201,0.113225818681174,0.0468173629435863,0.0235147853311189,0.028546069264174,0.0733345374417513,0.0144280263224744,0.0273560848070851,0.0583829037232871,0.00832073472271282,0.0213975470000103,0.0204323089818795,0.0248368705090853
TNFRSF10A,0.0293771067054979,0.00233700011320691,0.0381229136498277,0,0.0105148818387625,0.0141749231620946,0.011653400912071,0.00881840840949319,0.0119385684146351,0.00342162034437151,0,0.00375697633345108,0.0269546829536763,0.0330167470534783,0.0190958738019007
TNFRSF10B,0.079305780029321,0.0893353068268585,0.25966979807427,0.136207259962707,0.140355410507988,0.0708488440906401,0.0886471954420641,0.0589213596792255,0.0497376844030515,0.0403582421156968,0.0253910552985239,0.0452782291298717,0.0952135974829233,0.0655265689933594,0.0640663417302613
TNFRSF10D,0.0297525102643236,0.0335941508156919,0.160286881542928,0.0345092195804695,0.0590606457578793,0.0390207700971689,0.0622164898571411,0.0541169670917169,0.019610163191854,0.0318747717641138,0.0151465080414188,0.0266652537383728,0.0132826737628261,0.0212002438959996,0.0317413766225015
TNFRSF11A,0.00940563737596865,0.0622884897475486,0.0220462653874049,0.021110754134989,0.0500463606088943,0.0194342630242636,0.0249836698157713,0.0160936314705776,0.0150376894835779,0.00298432805820744,0,0.0237122336041446,0.0233475159911492,0.0141257485922417,0.039404259701556
TNFRSF11B,0.0301279138231494,0.0310313390450636,0.0438297758035882,0.0475807133003998,0.0637775148964176,0.0330360040471145,0.0263626631506369,0.0257024166455948,0.0166634579131872,0.0207383948764688,0.0491297642652567,0.0181641351701401,0.0421701262020403,0.0253107510694881,0.0231134909701069
TNFRSF12A,0.37640015648401,0.297151882727275,0.476832142063506,0.596802250165847,0.455269739185128,0.381875322146498,0.304919316793478,0.182462883358018,0.261239996042537,0.33669664803955,0.609330248953514,0.22568091369363,0.486513665889896,0.436587586411853,0.456359316010048
TNFRSF13B,0.0819336049411012,0.00183359065826206,0.00485608304619946,0,0.00294889711318778,0.00383759998472787,0,0.00524943105877253,0.00619757364757726,0.0215838266297193,0.0247851949768672,0.0167323678323325,0.032436039831581,0.00462590950541846,0.055296679258697
TNFRSF14,0.209195411383026,0.163794141662793,0.197822259448556,0.113456911479684,0.334728407223591,0.181839050837104,0.183567903325309,0.201131380269479,0.137884816445931,0.129390951578702,0.13439083498568,0.134495231367008,0.240888479177619,0.176083036696311,0.209819170949743
TNFRSF17,0.0392126799467322,0.00947626147424302,0.00450810364657991,0.00117285417850328,0.0100083724010672,0.00682998300975507,0.0100445753547279,0.0103283603655673,0.00289523152493336,0.0383466975993421,0.0623485349195858,0.0145847168256211,0.0193609942580198,0.00499937364657311,0.00448003482089826
TNFRSF18,0.113017019611872,0.075514429063827,0.0883711389548897,0.0563450306055628,0.107590581257068,0.116460015653934,0.0680772115303197,0.0428609616009825,0.130162416405287,0.0937953594849464,0.157799074686054,0.0713184975862475,0.180107100402986,0.0758621104806547,0.466662167938953
TNFRSF19,0.00287361545240081,0.00641004024866982,0.0296786135523935,0.0478068892308556,0.010127085550527,0.00982236603478227,0.00188553145677339,0.0093674818480656,0.00391133679343917,0.00397552390684601,0,0.00706793830213117,0.00451025109688127,0.00810310395431659,0.0111592339920803
