,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK-like cell,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
ELL,0.0438752783964365,0.0385731559854897,0.0274476987447699,0.0106304079110012,0.00887525079664817,0.0340091336839192,0.0292572563734687,0.0337428571428571,0.00817241060704056,0.0271024734982332,0.0231707317073171,0.0214790996784566,0.0340008090614887,0,0.0213934075342466,0.0149197247706422,0.0339853938445488
ELL2,0.0572383073496659,0.0119709794437727,0.0341422594142259,0.0341161928306551,0.15687477870884,0.195786050373651,0.168094029356583,0.185457142857143,0.156190520188487,0.0235689045936396,0.0231707317073171,0.032411575562701,0.0246966019417476,0.00406504065040651,0.0402290239726027,0.0188188073394495,0.0292905581637976
ELMO1,0.0394209354120267,0.0301088270858525,0.0274476987447699,0.0279357231149567,0.0294110704591054,0.0399598671464157,0.0404039289261671,0.0363142857142857,0.0259124087591241,0.0285159010600707,0,0.0182636655948553,0.0372370550161812,0.0284552845528455,0.0241759417808219,0.0133142201834862,0.0647626499739176
ELMO2,0.0572383073496659,0.0180169286577993,0.04,0.0242274412855377,0.0127699752153901,0.027920011071132,0.0342235956296215,0.0188857142857143,0.0194447010995103,0.0369964664310954,0,0.0266237942122186,0.0234830097087379,0,0.0205372431506849,0.0123967889908257,0.0496348461137193
ELOB,0.166369710467706,0.105078597339782,0.347112970711297,0.116934487021014,0.535843266847634,0.447239136451702,0.299977927381084,0.380885714285714,0.35853737411069,0.143003533568905,0.218292682926829,0.119228295819936,0.143628640776699,0.134146341463415,0.191127996575342,0.0736353211009174,0.20717266562337
ELOC,0.0193763919821826,0.0276904474002418,0.0466945606694561,0.0279357231149567,0.114150832054762,0.08576667589261,0.08587352389361,0.0866,0.0942853183036127,0.0143816254416961,0,0.0182636655948553,0.024292071197411,0,0.0374464897260274,0.0107912844036697,0.0407668231611894
ELOVL1,0.0416481069042316,0.0349455864570738,0.0567364016736402,0.0353522867737948,0.0400330461465833,0.0395446996955439,0.039079571791193,0.0551714285714286,0.0415273029659059,0.0490106007067138,0,0.0343408360128617,0.0364279935275081,0.0447154471544715,0.0310252568493151,0.0140022935779817,0.066849243609807
ELOVL5,0.0973273942093541,0.047037484885127,0.0960669456066946,0.0551297898640297,0.196412132656674,0.218343481871021,0.188621564948681,0.210885714285714,0.193980412085374,0.0673851590106007,0.0963414634146341,0.0279099678456592,0.0663632686084142,0.0121951219512195,0.0821810787671233,0.0293692660550459,0.105451225873761
ELOVL6,0.0305122494432071,0.0422007255139057,0.0148953974895397,0.0415327564894932,0.65421928478697,0.819782729034044,0.89097229886326,0.937742857142857,0.793721703778989,0.0384098939929329,0.0963414634146341,0.0613504823151125,0.0162014563106796,0.0203252032520325,0.149389982876712,0.0697362385321101,0.0944966092853417
ELOVL7,0.0149220489977728,0.00592503022974607,0.149623430962343,0,0.0130060191195562,0.0176792139496263,0.0144686016995917,0.00631428571428571,0.0160260556222859,0.0108480565371025,0.0231707317073171,0.0111897106109325,0.0202467637540453,0,0.0102632705479452,0.00918577981651376,0.0125978090766823
ELP1,0.228730512249443,0.0567110036275695,0.114476987447699,0.0860321384425216,0.193343561902514,0.248373927484085,0.19226354706986,0.189171428571429,0.138542917860113,0.0603180212014134,0.0231707317073171,0.077427652733119,0.0772855987055016,0.0447154471544715,0.0990903253424657,0.113772935779817,0.0965832029212311
ELP2,0.0394209354120267,0.0107617896009674,0.0600836820083682,0.0279357231149567,0.0630473268027853,0.107493772488237,0.0864253393665158,0.0780285714285714,0.0671209461332348,0.0221554770318021,0.0475609756097561,0.0208360128617363,0.0283373786407767,0.0203252032520325,0.037232448630137,0.0199655963302752,0.0308555033907147
ELP3,0.0683741648106904,0.0422007255139057,0.0466945606694561,0.0365883807169345,0.0582084267673787,0.0697135344588984,0.076934113232535,0.0846,0.0563106347593089,0.024982332155477,0,0.0272668810289389,0.0335962783171521,0.0121951219512195,0.0359482020547945,0.0199655963302752,0.0684141888367241
ELP4,0.0305122494432071,0.0301088270858525,0.0333054393305439,0.00321384425216317,0.00934733860498052,0.0172640464987545,0.0156825957399845,0.0188857142857143,0.0112214727894299,0.0108480565371025,0,0.0169774919614148,0.0109425566343042,0,0.0111194349315069,0.00505733944954128,0.0256390193009911
ELP5,0.0216035634743875,0.0337363966142684,0.0584100418410042,0.0291718170580964,0.0196152484362091,0.0315181289786881,0.0370930360887319,0.0377428571428571,0.0206458468077243,0.0242756183745583,0,0.0201929260450161,0.0190331715210356,0.0365853658536585,0.0243899828767123,0.00551605504587156,0.02981220657277
ELP6,0.032739420935412,0.0276904474002418,0.043347280334728,0.0489493201483313,0.028938982650773,0.0405134237475782,0.0466946253172939,0.0331714285714286,0.0287766792940959,0.0136749116607774,0.0475609756097561,0.0227652733118971,0.0170105177993528,0.00406504065040651,0.0273865582191781,0.0263876146788991,0.0292905581637976
EMCN,0.00824053452115813,0.039782345828295,0.00903765690376569,0.0106304079110012,2.36043904166122e-05,0,0,0,0,0.00166077738515901,0,0.00218649517684887,0.0586771844660194,0.0203252032520325,0,0.00230504587155963,0.00164319248826291
EMD,0.0683741648106904,0.0325272067714631,0.113640167364017,0.0674907292954264,0.0998701758527086,0.0990520343205093,0.0728506787330317,0.104314285714286,0.0789476115679571,0.0737455830388693,0,0.0394855305466238,0.0983211974110032,0.0121951219512195,0.0588505993150685,0.0250114678899083,0.114840897235263
EML4,0.101781737193764,0.0119709794437727,0.142928870292887,0.0477132262051916,0.0609229316652897,0.0980833102684749,0.096799470257146,0.1146,0.0662893837198558,0.0532508833922262,0,0.0201929260450161,0.0437095469255663,0.00406504065040651,0.044509845890411,0.00643348623853211,0.102842983828899
EMP1,0,0.0107617896009674,0.0132217573221757,0.0168108776266996,0,0,0,0,0,0.0129681978798587,0,0.00411575562700964,0.142415048543689,0.0284552845528455,0.0211793664383562,0.00436926605504587,0.00998956703182055
EMP2,0.0305122494432071,0.0119709794437727,0.0567364016736402,0.0291718170580964,0.107895668594359,0.113582895101024,0.096799470257146,0.109171428571429,0.0754365702670239,0.0165017667844523,0,0.0253376205787781,0.059081715210356,0.0447154471544715,0.0704088184931507,0.0227178899082569,0.013641105894627
ENAH,0.00378619153674833,0.00471584038694075,0.0558995815899582,0,0.0010858019591644,0.00107251591475228,0,0.00802857142857143,0,0,0,0,0.0331917475728155,0.00406504065040651,0.0186108732876712,0,0
ENDOD1,0.010467706013363,0.0240628778718259,0.0994142259414226,0.000741656365883806,0.0109996459341437,0.0186479380016607,0.0136960600375234,0.0177428571428571,0.0114062644368475,0.0228621908127208,0,0.00990353697749196,0.0368325242718447,0.0121951219512195,0.0293129280821918,0.00872706422018349,0.0251173708920188
ENG,0.0394209354120267,0.412212817412334,0.0558995815899582,0.0563658838071694,0.0146583264487195,0.0257057846664821,0.0283743516168193,0.0226,0.0208306384551418,0.0207420494699647,0.0231707317073171,0.0645659163987138,0.211185275080906,0.508130081300813,0.151102311643836,0.0256995412844037,0.0251173708920188
ENO1,0.0795100222717149,0.0494558645707376,0.250041841004184,0.0563658838071694,0.195822022896259,0.189835316911154,0.142820880697495,0.215742857142857,0.128656564723274,0.0730388692579505,0.0475609756097561,0.0452733118971061,0.0469457928802589,0.0447154471544715,0.0697666952054794,0.0323509174311927,0.0997130933750652
ENO2,0.0706013363028953,0.0252720677146312,0.0475313807531381,0.0266996291718171,0.0109996459341437,0.0200318295045668,0.0181105838207703,0.0191714285714286,0.00992793125750716,0.0384098939929329,0,0.0214790996784566,0.0570590614886731,0.0284552845528455,0.03359375,0.0165252293577982,0.0511997913406364
ENO4,0.00824053452115813,0.00713422007255139,0.00401673640167364,0.000741656365883806,0,0.00148768336562413,0,0,0,0,0.0231707317073171,0,0.00204288025889967,0,0.000203339041095891,0.00413990825688073,0.00268648930620762
ENPP2,0.0260579064587973,0.0180169286577993,0.137907949790795,0.0341161928306551,0.0330697509736811,0.0403750345972876,0.0270499944818453,0.0114571428571429,0.021569805044812,0.0115547703180212,0.0231707317073171,0.0504180064308682,0.050586569579288,0.0121951219512195,0.0350920376712329,0.0149197247706422,0.0115545122587376
ENPP4,0.0260579064587973,0.00108827085852479,0.040836820083682,0.0266996291718171,0,0,0,0,0,0.00943462897526502,0,0,0.0113470873786408,0,0,0,0.0423317683881064
ENPP6,0.00601336302895323,0,0.00903765690376569,0,0.00427239466540776,0.00577774702463327,0.00906081006511423,0.0100285714285714,0.00115032800517417,0.000954063604240284,0.0231707317073171,0.000900321543408359,0.00244741100323625,0.0121951219512195,0.00705265410958904,0.0114793577981651,0.00529473135106938
ENSA,0.117371937639198,0.0542926239419589,0.209874476987448,0.0909765142150804,0.136929068806798,0.152608635482978,0.128584041496524,0.124028571428571,0.109807816686686,0.082226148409894,0,0.0587781350482315,0.104793689320388,0,0.0779002568493151,0.0185894495412844,0.131533646322379
ENTPD1,0.0305122494432071,0.0107617896009674,0.0174058577405858,0.0168108776266996,0.00887525079664817,0.0140810960420703,0.0156825957399845,0.0131714285714286,0.0105747020234685,0.0348763250883392,0,0.0362700964630225,0.0865898058252427,0.101626016260163,0.0192529965753425,0.0075802752293578,0.0245957224830464
ENTPD2,0.0282850779510022,0.00471584038694075,0.0257740585774059,0.0131025957972806,0.00533459223415555,0.00743841682812067,0.0134753338483611,0.0200285714285714,0.00872678554929317,0.0242756183745583,0.0475609756097561,0.0105466237942122,0.0170105177993528,0.00406504065040651,0.00876498287671233,0.0160665137614679,0.00842462180490349
ENTPD4,0.0527839643652561,0.00955259975816203,0.03581589958159,0.0069221260815822,0.0203233801487077,0.0288887351231663,0.0346650480079461,0.0371714285714286,0.020368659336598,0.0348763250883392,0,0.0201929260450161,0.0125606796116505,0,0.0222495719178082,0.0142316513761468,0.040245174752217
EOMES,0.0527839643652561,0.00592503022974607,0.0148953974895397,0.0711990111248455,0.00568865809040481,0.00965264323277056,0.0120406136188059,0.0146,0.00937355631525455,0.0235689045936396,0.145121951219512,0.00604501607717042,0.0218648867313916,0.00406504065040651,0.00683861301369863,0.00689220183486238,0.155007824726135
EP300,0.0527839643652561,0.0361547762998791,0.0709623430962343,0.0205191594561187,0.0363743656320075,0.0612717962911708,0.0592760180995475,0.0486,0.039125011549478,0.0426501766784452,0.0719512195121951,0.034983922829582,0.0437095469255663,0.0203252032520325,0.0318814212328767,0.00872706422018349,0.0725873761085029
EP400,0.0260579064587973,0.00955259975816203,0.0148953974895397,0.00939431396786156,0,0.00591613617492388,0.00641209579516609,0.00431428571428571,0,0.00590106007067138,0.0231707317073171,0.00797427652733119,0.00285194174757281,0.0203252032520325,0.00277183219178082,0.00528669724770642,0.0131194574856547
EPAS1,0.124053452115813,0.165538089480048,0.101087866108787,0.0613102595797281,0.0693024902631889,0.0903335178522004,0.0728506787330317,0.0680285714285714,0.0579737595860667,0.0581978798586573,0.0231707317073171,0.0658520900321543,0.503256472491909,0.101626016260163,0.335177654109589,0.0433600917431193,0.0506781429316641
EPB41,0.0706013363028953,0.0688029020556227,0.041673640167364,0.0526576019777503,0.0550218340611354,0.0911638527539441,0.100441452378325,0.102885714285714,0.0612076134158736,0.05113074204947,0,0.0336977491961415,0.0303600323624595,0.00406504065040651,0.0374464897260274,0.0328096330275229,0.103364632237872
EPB41L1,0.0149220489977728,0.0180169286577993,0.130376569037657,0.00815822002472188,0,0,0.00387374461979913,0,0,0.00590106007067138,0,0,0.0352144012944984,0,0.021607448630137,0.00230504587155963,0.00372978612415232
EPB41L2,0.0282850779510022,0.0119709794437727,0.0517154811715481,0.0254635352286774,0.000731736102915138,0.00397868807085525,0.0016664827281757,0.00317142857142857,0,0.00519434628975265,0,0.0883601286173633,0.0805218446601942,0.0284552845528455,0.0618471746575342,0.00895642201834862,7.82472613458512e-05
EPB41L3,0.00155902004454343,0.016807738814994,0,0,0,0,0,0,0,0,0.0231707317073171,0.0259807073954984,0,0.00406504065040651,0,0,0
EPB41L4A,0.00824053452115813,0.118379685610641,0.217405857740586,0.0242274412855377,0.00993744836539596,0.0288887351231663,0.0134753338483611,0.0143142857142857,0.0083572022544581,0.00307420494699647,0,0.0144051446945338,0.0335962783171521,0.0447154471544715,0.0256742294520548,0.0107912844036697,0.022509128847157
EPB41L5,0.0461024498886414,0.00834340991535671,0.0751464435146443,0.0242274412855377,0.0953853416735513,0.146796291170772,0.140392892616709,0.123457142857143,0.0798715698050448,0.0207420494699647,0.0231707317073171,0.017620578778135,0.0202467637540453,0.00406504065040651,0.0395869006849315,0.0289105504587156,0.022509128847157
EPC1,0.0282850779510022,0.0349455864570738,0.0274476987447699,0.0291718170580964,0.0146583264487195,0.0463257680597841,0.0394106610749365,0.0454571428571429,0.0253580338168715,0.0285159010600707,0,0.0201929260450161,0.0222694174757282,0,0.0318814212328767,0.0103325688073394,0.0407668231611894
EPCAM,0.00824053452115813,0.016807738814994,0.463430962343096,0.0118665018541409,0.0249262362799481,0.0335939662330473,0.0373137622778943,0.0308857142857143,0.0253580338168715,0.0207420494699647,0.0231707317073171,0.0131189710610932,0.0121561488673139,0.0284552845528455,0.0246040239726027,0.0250114678899083,0.0188575899843505
EPHA2,0.0171492204899777,0.0446191051995163,0.203179916317992,0.0069221260815822,0.0219756874778709,0.0453570440077498,0.0285950778059817,0.0183142857142857,0.0104823061997598,0.0122614840989399,0.0719512195121951,0.00990353697749196,0.0453276699029126,0.0528455284552846,0.038302654109589,0.0130848623853211,0.013641105894627
EPHA3,0.0282850779510022,0,0.00652719665271966,0,0,0,0,0,0,0.000954063604240284,0,0,0.0311690938511327,0.00406504065040651,0.038302654109589,0.000240825688073393,0.00320813771517997
EPHA4,0.00601336302895323,0.00350665054413543,0.0165690376569038,0,0.00285613124041071,0.00826875172986438,0.00574991722767906,0,0.000873140534047863,0.0157950530035336,0.0475609756097561,0.012475884244373,0.0210558252427184,0,0.00405607876712329,0.00780963302752294,0.00998956703182055
EPHA6,0,0,0.00317991631799163,0.00939431396786156,0,0,0,0,0,0,0,0,0.00447006472491909,0.00406504065040651,0,0,0.00790297339593114
EPHA7,0.00601336302895323,0.00350665054413543,0,0.000741656365883806,0.000967780007081309,0,0.00751572674097781,0.00631428571428571,0.00826480643074933,0.00590106007067138,0.0231707317073171,0,0.00770631067961165,0,0.00726669520547945,0.00666284403669725,0.00425143453312467
EPHB1,0.010467706013363,0.0155985489721886,0.0148953974895397,0.0069221260815822,0.0189071167237106,0.0309645723775256,0.0230769230769231,0.00145714285714286,0.0181511595675875,0.0150883392226148,0.0231707317073171,0,0.00487459546925566,0,0.0121896404109589,0.00826834862385321,0.00738132498695879
EPHB2,0,0.013180169286578,0.0241004184100418,0.000741656365883806,0.00179393367166292,0.00370190977027401,0.00464628628186734,0.00317142857142857,0.00327543195047584,0.0157950530035336,0,0.0195498392282958,0.00285194174757281,0.0284552845528455,0.00341395547945205,0.01125,0.00164319248826291
EPHB3,0.00378619153674833,0,0.0224267782426778,0,0,0,0,0,0,0.0066077738515901,0,0.00668810289389067,0.00163834951456311,0,0.00962114726027397,0,0
EPHB4,0.0126948775055679,0.101451027811366,0.0475313807531381,0.0205191594561187,0.019497226484126,0.0421740935510656,0.0436044586690211,0.0388857142857143,0.0289614709415134,0.0186219081272085,0,0.0131189710610932,0.0331917475728155,0.117886178861789,0.0276005993150685,0.00826834862385321,0.0141627543035994
EPHB6,0.0260579064587973,0.00955259975816203,0.0625941422594142,0.0205191594561187,0.0259884338486958,0.029027124273457,0.0420593753448847,0.0274571428571429,0.0264667837013767,0.0278091872791519,0.0475609756097561,0.0163344051446945,0.0174150485436893,0.0121951219512195,0.0149721746575342,0.0208830275229358,0.0199008868022953
EPHX2,0.0193763919821826,0.0325272067714631,0.0475313807531381,0.0328800988875155,0.294370352885637,0.491108497093828,0.378446087628297,0.288314285714286,0.197953432504851,0.0179151943462897,0,0.012475884244373,0.0206512944983819,0.0447154471544715,0.0838934075342466,0.0481766055045872,0.0282472613458529
EPM2AIP1,0.0661469933184855,0.043409915356711,0.0609205020920502,0.0254635352286774,0.0128879971674732,0.0389911430943814,0.0328992384946474,0.0317428571428571,0.0140857433244017,0.043356890459364,0,0.0279099678456592,0.0194377022653722,0,0.0271725171232877,0.0169839449541284,0.049113197704747
